date,operating_pe_ratio
"March 19, 2020",14.34
"March 18, 2020",15.17
"March 17, 2020",16.06
"March 16, 2020",14.43
"March 13, 2020",16.53
"March 12, 2020",15.16
"March 11, 2020",16.52
"March 10, 2020",16.94
"March 9, 2020",16.81
"March 6, 2020",17.35
"March 5, 2020",17.12
"March 4, 2020",17.11
"March 3, 2020",16.25
"March 2, 2020",16.29
"Feb. 28, 2020",15.41
"Feb. 27, 2020",16.04
"Feb. 26, 2020",16.90
"Feb. 25, 2020",17.02
"Feb. 24, 2020",17.40
"Feb. 21, 2020",17.51
"Feb. 20, 2020",17.47
"Feb. 19, 2020",17.50
"Feb. 18, 2020",17.60
"Feb. 14, 2020",17.37
"Feb. 13, 2020",17.26
"Feb. 12, 2020",17.07
"Feb. 11, 2020",17.05
"Feb. 10, 2020",17.08
"Feb. 7, 2020",16.99
"Feb. 6, 2020",17.14
"Feb. 5, 2020",17.14
"Feb. 4, 2020",17.14
"Feb. 3, 2020",17.17
"Jan. 31, 2020",17.11
"Jan. 30, 2020",17.00
"Jan. 29, 2020",16.67
"Jan. 28, 2020",16.62
"Jan. 27, 2020",16.55
"Jan. 24, 2020",16.61
"Jan. 23, 2020",16.54
"Jan. 22, 2020",16.37
"Jan. 21, 2020",16.32
"Jan. 17, 2020",16.16
"Jan. 16, 2020",16.08
"Jan. 15, 2020",15.94
"Jan. 14, 2020",15.69
"Jan. 13, 2020",15.67
"Jan. 10, 2020",15.49
"Jan. 9, 2020",15.46
"Jan. 8, 2020",15.43
"Jan. 7, 2020",15.44
"Jan. 6, 2020",15.48
"Jan. 3, 2020",15.50
"Jan. 2, 2020",15.42
"Dec. 31, 2019",15.70
"Dec. 30, 2019",16.43
"Dec. 27, 2019",16.38
"Dec. 26, 2019",16.30
"Dec. 24, 2019",16.31
"Dec. 23, 2019",16.36
"Dec. 20, 2019",16.65
"Dec. 19, 2019",16.57
"Dec. 18, 2019",16.56
"Dec. 17, 2019",16.47
