date,operating_pe_ratio
"March 19, 2020",15.21
"March 18, 2020",16.72
"March 17, 2020",15.46
"March 16, 2020",13.76
"March 13, 2020",13.70
"March 12, 2020",12.51
"March 11, 2020",13.17
"March 10, 2020",13.56
"March 9, 2020",13.57
"March 6, 2020",14.66
"March 5, 2020",14.52
"March 4, 2020",14.70
"March 3, 2020",14.09
"March 2, 2020",14.14
"Feb. 28, 2020",13.43
"Feb. 27, 2020",14.07
"Feb. 26, 2020",14.75
"Feb. 25, 2020",15.07
"Feb. 24, 2020",15.47
"Feb. 21, 2020",15.60
"Feb. 20, 2020",15.62
"Feb. 19, 2020",15.57
"Feb. 18, 2020",15.77
"Feb. 14, 2020",15.81
"Feb. 13, 2020",15.60
"Feb. 12, 2020",15.23
"Feb. 11, 2020",15.10
"Feb. 10, 2020",15.16
"Feb. 7, 2020",15.10
"Feb. 6, 2020",15.12
"Feb. 5, 2020",15.17
"Feb. 4, 2020",15.17
"Feb. 3, 2020",15.33
"Jan. 31, 2020",15.34
"Jan. 30, 2020",15.47
"Jan. 29, 2020",15.32
"Jan. 28, 2020",15.27
"Jan. 27, 2020",15.13
"Jan. 24, 2020",15.19
"Jan. 23, 2020",15.14
"Jan. 22, 2020",15.01
"Jan. 21, 2020",14.95
"Jan. 17, 2020",14.89
"Jan. 16, 2020",14.82
"Jan. 15, 2020",14.73
"Jan. 14, 2020",14.53
"Jan. 13, 2020",14.46
"Jan. 10, 2020",14.27
"Jan. 9, 2020",14.25
"Jan. 8, 2020",14.32
"Jan. 7, 2020",14.29
"Jan. 6, 2020",14.37
"Jan. 3, 2020",14.41
"Jan. 2, 2020",14.43
"Dec. 31, 2019",14.70
"Dec. 30, 2019",15.38
"Dec. 27, 2019",15.34
"Dec. 26, 2019",15.35
"Dec. 24, 2019",15.32
"Dec. 23, 2019",15.35
"Dec. 20, 2019",15.59
"Dec. 19, 2019",15.35
"Dec. 18, 2019",15.30
"Dec. 17, 2019",15.15
"Dec. 16, 2019",15.07
"Dec. 13, 2019",14.90
"Dec. 12, 2019",14.82
"Dec. 11, 2019",14.82
"Dec. 10, 2019",14.65
"Dec. 9, 2019",14.60
"Dec. 6, 2019",14.59
"Dec. 5, 2019",14.57
"Dec. 4, 2019",14.48
"Dec. 3, 2019",14.31
"Dec. 2, 2019",14.25
"Nov. 29, 2019",14.36
"Nov. 27, 2019",14.44
"Nov. 26, 2019",14.41
"Nov. 25, 2019",14.29
"Nov. 22, 2019",14.38
"Nov. 21, 2019",14.38
"Nov. 20, 2019",14.56
"Nov. 19, 2019",14.39
"Nov. 18, 2019",14.40
"Nov. 15, 2019",14.34
"Nov. 14, 2019",14.42
"Nov. 13, 2019",14.38
"Nov. 12, 2019",14.18
"Nov. 11, 2019",14.13
"Nov. 8, 2019",14.27
"Nov. 7, 2019",14.29
"Nov. 6, 2019",14.52
"Nov. 5, 2019",14.42
"Nov. 4, 2019",14.54
"Nov. 1, 2019",14.84
"Oct. 31, 2019",14.84
"Oct. 30, 2019",14.83
"Oct. 29, 2019",14.71
"Oct. 28, 2019",14.67
"Oct. 25, 2019",14.90
"Oct. 24, 2019",15.00
"Oct. 23, 2019",14.98
"Oct. 22, 2019",14.93
"Oct. 21, 2019",14.94
"Oct. 18, 2019",14.88
"Oct. 17, 2019",14.77
"Oct. 16, 2019",14.63
"Oct. 15, 2019",14.57
"Oct. 14, 2019",14.65
"Oct. 11, 2019",14.76
"Oct. 10, 2019",14.76
"Oct. 9, 2019",14.79
"Oct. 8, 2019",14.71
"Oct. 7, 2019",14.87
"Oct. 4, 2019",14.87
"Oct. 3, 2019",14.69
"Oct. 2, 2019",14.65
"Oct. 1, 2019",14.90
"Sept. 30, 2019",14.99
"Sept. 27, 2019",14.89
"Sept. 26, 2019",14.95
"Sept. 25, 2019",14.93
"Sept. 24, 2019",14.82
"Sept. 23, 2019",14.73
"Sept. 20, 2019",14.64
"Sept. 19, 2019",14.55
"Sept. 18, 2019",14.53
"Sept. 17, 2019",14.49
"Sept. 16, 2019",14.52
"Sept. 13, 2019",14.46
"Sept. 12, 2019",14.62
"Sept. 11, 2019",14.53
"Sept. 10, 2019",14.27
"Sept. 9, 2019",14.37
"Sept. 6, 2019",14.55
"Sept. 5, 2019",14.59
"Sept. 4, 2019",14.75
"Sept. 3, 2019",14.85
"Aug. 30, 2019",14.55
"Aug. 29, 2019",14.51
"Aug. 28, 2019",14.37
"Aug. 27, 2019",14.44
"Aug. 26, 2019",14.55
"Aug. 23, 2019",14.39
"Aug. 22, 2019",14.62
"Aug. 21, 2019",14.62
"Aug. 20, 2019",14.61
"Aug. 19, 2019",14.64
"Aug. 16, 2019",14.65
"Aug. 15, 2019",14.56
"Aug. 14, 2019",14.51
"Aug. 13, 2019",14.52
"Aug. 12, 2019",14.47
"Aug. 9, 2019",14.55
"Aug. 8, 2019",14.77
"Aug. 7, 2019",14.44
"Aug. 6, 2019",14.35
"Aug. 5, 2019",14.20
"Aug. 2, 2019",14.54
"Aug. 1, 2019",14.62
"July 31, 2019",14.68
"July 30, 2019",14.66
"July 29, 2019",14.74
"July 26, 2019",14.61
"July 25, 2019",14.54
"July 24, 2019",14.55
"July 23, 2019",14.47
"July 22, 2019",14.51
"July 19, 2019",14.52
"July 18, 2019",14.78
"July 17, 2019",14.62
"July 16, 2019",14.59
"July 15, 2019",14.61
"July 12, 2019",14.61
"July 11, 2019",14.62
"July 10, 2019",14.57
"July 9, 2019",14.52
"July 8, 2019",14.54
"July 5, 2019",14.54
"July 3, 2019",14.49
"July 2, 2019",14.36
"July 1, 2019",14.26
"June 30, 2019",
"June 28, 2019",14.01
"June 27, 2019",13.90
"June 26, 2019",13.81
"June 25, 2019",14.04
"June 24, 2019",14.00
"June 21, 2019",14.13
"June 20, 2019",14.06
"June 19, 2019",14.02
"June 18, 2019",13.85
"June 17, 2019",13.89
"June 14, 2019",13.97
"June 13, 2019",13.89
"June 12, 2019",13.84
"June 11, 2019",13.72
"June 10, 2019",13.84
"June 7, 2019",13.77
"June 6, 2019",13.85
"June 5, 2019",13.86
"June 4, 2019",13.56
"June 3, 2019",13.56
"May 31, 2019",13.36
"May 30, 2019",13.15
"May 29, 2019",13.27
"May 28, 2019",13.35
"May 24, 2019",13.51
"May 23, 2019",13.47
"May 22, 2019",13.47
"May 21, 2019",13.55
"May 20, 2019",13.51
"May 17, 2019",13.46
"May 16, 2019",13.47
"May 15, 2019",13.43
"May 14, 2019",13.50
"May 13, 2019",13.65
"May 10, 2019",13.53
"May 9, 2019",13.29
"May 8, 2019",13.32
"May 7, 2019",13.51
"May 6, 2019",13.41
"May 3, 2019",13.39
"May 2, 2019",13.25
"May 1, 2019",13.25
"April 30, 2019",13.34
"April 29, 2019",13.25
"April 26, 2019",13.26
"April 25, 2019",13.26
"April 24, 2019",13.19
"April 23, 2019",13.19
"April 22, 2019",13.17
"April 18, 2019",13.19
"April 17, 2019",13.22
"April 16, 2019",13.20
"April 15, 2019",13.32
"April 12, 2019",13.32
"April 11, 2019",13.18
"April 10, 2019",13.10
"April 9, 2019",13.05
"April 8, 2019",13.04
"April 5, 2019",13.10
"April 4, 2019",13.02
"April 3, 2019",13.03
"April 2, 2019",13.03
"April 1, 2019",13.06
"March 31, 2019",
"March 29, 2019",13.34
"March 28, 2019",13.33
"March 27, 2019",13.41
"March 26, 2019",13.43
"March 25, 2019",13.35
"March 22, 2019",13.29
"March 21, 2019",13.28
"March 20, 2019",13.11
"March 19, 2019",13.10
"March 18, 2019",13.28
"March 15, 2019",13.30
"March 14, 2019",13.17
"March 13, 2019",13.14
"March 12, 2019",13.02
"March 11, 2019",13.08
"March 8, 2019",12.90
"March 7, 2019",12.81
"March 6, 2019",12.72
"March 5, 2019",12.71
"March 4, 2019",12.71
"March 1, 2019",12.58
"Feb. 28, 2019",12.53
"Feb. 27, 2019",12.46
"Feb. 26, 2019",12.44
"Feb. 25, 2019",12.48
"Feb. 22, 2019",12.64
"Feb. 21, 2019",12.54
"Feb. 20, 2019",12.43
"Feb. 19, 2019",12.34
"Feb. 15, 2019",12.39
"Feb. 14, 2019",12.33
"Feb. 13, 2019",12.29
"Feb. 12, 2019",12.33
"Feb. 11, 2019",12.36
"Feb. 8, 2019",12.43
"Feb. 7, 2019",12.42
"Feb. 6, 2019",12.22
"Feb. 5, 2019",12.18
"Feb. 4, 2019",12.17
"Feb. 1, 2019",12.14
"Jan. 31, 2019",12.17
"Jan. 30, 2019",11.96
"Jan. 29, 2019",11.91
"Jan. 28, 2019",11.91
"Jan. 25, 2019",11.97
"Jan. 24, 2019",12.08
"Jan. 23, 2019",12.00
"Jan. 22, 2019",11.86
"Jan. 18, 2019",11.92
"Jan. 17, 2019",11.89
"Jan. 16, 2019",11.77
"Jan. 15, 2019",11.68
"Jan. 14, 2019",11.57
"Jan. 11, 2019",11.73
"Jan. 10, 2019",11.78
"Jan. 9, 2019",11.69
"Jan. 8, 2019",11.74
"Jan. 7, 2019",11.62
"Jan. 4, 2019",11.70
"Jan. 3, 2019",11.71
"Jan. 2, 2019",11.67
"Dec. 31, 2018",11.98
"Dec. 28, 2018",11.73
"Dec. 27, 2018",11.77
"Dec. 26, 2018",11.69
"Dec. 24, 2018",11.51
"Dec. 21, 2018",12.10
"Dec. 20, 2018",12.19
"Dec. 19, 2018",12.15
"Dec. 18, 2018",12.13
"Dec. 17, 2018",12.20
"Dec. 14, 2018",12.57
"Dec. 13, 2018",12.69
"Dec. 12, 2018",12.61
"Dec. 11, 2018",12.69
"Dec. 10, 2018",12.69
"Dec. 7, 2018",12.71
"Dec. 6, 2018",12.52
"Dec. 4, 2018",12.56
"Dec. 3, 2018",12.49
"Nov. 30, 2018",12.43
"Nov. 29, 2018",12.29
"Nov. 28, 2018",12.31
"Nov. 27, 2018",12.30
"Nov. 26, 2018",12.20
"Nov. 23, 2018",12.12
"Nov. 21, 2018",12.08
"Nov. 20, 2018",12.21
"Nov. 19, 2018",12.31
"Nov. 16, 2018",12.28
"Nov. 15, 2018",12.18
"Nov. 14, 2018",12.27
"Nov. 13, 2018",12.22
"Nov. 12, 2018",12.18
"Nov. 9, 2018",12.19
"Nov. 8, 2018",12.18
"Nov. 7, 2018",12.25
"Nov. 6, 2018",12.24
"Nov. 5, 2018",12.14
"Nov. 2, 2018",11.98
"Nov. 1, 2018",12.09
"Oct. 31, 2018",12.10
"Oct. 30, 2018",12.15
"Oct. 29, 2018",12.01
"Oct. 26, 2018",11.82
"Oct. 25, 2018",11.95
"Oct. 24, 2018",11.76
"Oct. 23, 2018",11.55
"Oct. 22, 2018",11.63
"Oct. 19, 2018",11.71
"Oct. 18, 2018",11.65
"Oct. 17, 2018",11.66
"Oct. 16, 2018",11.64
"Oct. 15, 2018",11.52
"Oct. 12, 2018",11.41
"Oct. 11, 2018",11.48
"Oct. 10, 2018",11.65
"Oct. 9, 2018",11.70
"Oct. 8, 2018",11.70
"Oct. 5, 2018",11.69
"Oct. 4, 2018",11.55
"Oct. 3, 2018",11.47
"Oct. 2, 2018",11.55
"Oct. 1, 2018",11.53
"Sept. 30, 2018",
"Sept. 28, 2018",11.10
"Sept. 27, 2018",10.93
"Sept. 26, 2018",10.89
"Sept. 25, 2018",10.91
"Sept. 24, 2018",11.00
"Sept. 21, 2018",11.01
"Sept. 20, 2018",11.03
"Sept. 19, 2018",10.94
"Sept. 18, 2018",11.12
"Sept. 17, 2018",11.10
"Sept. 14, 2018",11.04
"Sept. 13, 2018",11.04
"Sept. 12, 2018",10.99
"Sept. 11, 2018",11.05
"Sept. 10, 2018",11.09
"Sept. 7, 2018",11.18
"Sept. 6, 2018",11.27
"Sept. 5, 2018",11.17
"Sept. 4, 2018",11.12
"Aug. 31, 2018",11.00
"Aug. 30, 2018",11.06
"Aug. 29, 2018",11.02
"Aug. 28, 2018",10.93
"Aug. 27, 2018",10.94
"Aug. 24, 2018",11.01
"Aug. 23, 2018",10.99
"Aug. 22, 2018",11.05
"Aug. 21, 2018",11.12
"Aug. 20, 2018",11.09
"Aug. 17, 2018",11.15
"Aug. 16, 2018",11.15
"Aug. 15, 2018",11.03
"Aug. 14, 2018",10.94
"Aug. 13, 2018",10.90
"Aug. 10, 2018",10.81
"Aug. 9, 2018",10.88
"Aug. 8, 2018",10.80
"Aug. 7, 2018",10.81
"Aug. 6, 2018",10.87
"Aug. 3, 2018",10.98
"Aug. 2, 2018",10.99
"Aug. 1, 2018",10.89
"July 31, 2018",10.97
"July 30, 2018",10.73
"July 27, 2018",10.80
"July 26, 2018",10.92
"July 25, 2018",10.84
"July 24, 2018",10.83
"July 23, 2018",10.83
"July 20, 2018",10.95
"July 19, 2018",10.97
"July 18, 2018",10.80
"July 17, 2018",10.78
"July 16, 2018",10.79
"July 13, 2018",10.81
"July 12, 2018",10.85
"July 11, 2018",10.96
"July 10, 2018",10.91
"July 9, 2018",10.89
"July 6, 2018",11.27
"July 5, 2018",11.12
"July 3, 2018",10.99
"July 2, 2018",10.88
"June 30, 2018",
"June 29, 2018",10.72
"June 28, 2018",10.72
"June 27, 2018",10.63
"June 26, 2018",10.59
"June 25, 2018",10.65
"June 22, 2018",10.57
"June 21, 2018",10.48
"June 20, 2018",10.47
"June 19, 2018",10.49
"June 18, 2018",10.36
"June 15, 2018",10.32
"June 14, 2018",10.25
"June 13, 2018",10.23
"June 12, 2018",10.28
