date,ps_ratio
"March 19, 2020",1.845
"March 18, 2020",2.028
"March 17, 2020",1.876
"March 16, 2020",1.670
"March 13, 2020",1.662
"March 12, 2020",1.518
"March 11, 2020",1.598
"March 10, 2020",1.645
"March 9, 2020",1.646
"March 6, 2020",1.778
"March 5, 2020",1.761
"March 4, 2020",1.784
"March 3, 2020",1.709
"March 2, 2020",1.715
"Feb. 28, 2020",1.630
"Feb. 27, 2020",1.706
"Feb. 26, 2020",1.789
"Feb. 25, 2020",1.828
"Feb. 24, 2020",1.876
"Feb. 21, 2020",1.892
"Feb. 20, 2020",1.895
"Feb. 19, 2020",1.889
"Feb. 18, 2020",1.913
"Feb. 14, 2020",1.917
"Feb. 13, 2020",1.892
"Feb. 12, 2020",1.847
"Feb. 11, 2020",1.831
"Feb. 10, 2020",1.839
"Feb. 7, 2020",1.831
"Feb. 6, 2020",1.833
"Feb. 5, 2020",1.840
"Feb. 4, 2020",1.840
"Feb. 3, 2020",1.859
"Jan. 31, 2020",1.860
"Jan. 30, 2020",1.877
"Jan. 29, 2020",1.858
"Jan. 28, 2020",1.852
"Jan. 27, 2020",1.836
"Jan. 24, 2020",1.843
"Jan. 23, 2020",1.836
"Jan. 22, 2020",1.820
"Jan. 21, 2020",1.814
"Jan. 17, 2020",1.806
"Jan. 16, 2020",1.798
"Jan. 15, 2020",1.787
"Jan. 14, 2020",1.762
"Jan. 13, 2020",1.754
"Jan. 10, 2020",1.730
"Jan. 9, 2020",1.728
"Jan. 8, 2020",1.737
"Jan. 7, 2020",1.733
"Jan. 6, 2020",1.743
"Jan. 3, 2020",1.748
"Jan. 2, 2020",1.750
"Dec. 31, 2019",1.782
"Dec. 30, 2019",1.758
"Dec. 27, 2019",1.753
"Dec. 26, 2019",1.754
"Dec. 24, 2019",1.750
"Dec. 23, 2019",1.754
"Dec. 20, 2019",1.781
"Dec. 19, 2019",1.754
"Dec. 18, 2019",1.748
"Dec. 17, 2019",1.731
"Dec. 16, 2019",1.722
"Dec. 13, 2019",1.702
"Dec. 12, 2019",1.693
"Dec. 11, 2019",1.693
"Dec. 10, 2019",1.674
"Dec. 9, 2019",1.668
