date,year_high
"March 19, 2020",87.66
"March 18, 2020",87.66
"March 17, 2020",87.66
"March 16, 2020",87.66
"March 13, 2020",87.66
"March 12, 2020",87.66
"March 11, 2020",87.66
"March 10, 2020",87.66
"March 9, 2020",87.66
"March 6, 2020",87.66
"March 5, 2020",87.66
"March 4, 2020",87.66
"March 3, 2020",87.32
"March 2, 2020",87.32
"Feb. 28, 2020",87.32
"Feb. 27, 2020",87.32
"Feb. 26, 2020",87.32
"Feb. 25, 2020",87.32
"Feb. 24, 2020",87.32
"Feb. 21, 2020",87.32
"Feb. 20, 2020",87.32
"Feb. 19, 2020",87.32
"Feb. 18, 2020",87.32
"Feb. 14, 2020",86.87
"Feb. 13, 2020",85.85
"Feb. 12, 2020",84.74
"Feb. 11, 2020",84.48
"Feb. 10, 2020",84.03
"Feb. 7, 2020",83.76
"Feb. 6, 2020",83.35
"Feb. 5, 2020",83.02
"Feb. 4, 2020",83.02
"Feb. 3, 2020",82.70
"Jan. 31, 2020",82.41
"Jan. 30, 2020",81.94
"Jan. 29, 2020",81.07
"Jan. 28, 2020",80.85
"Jan. 27, 2020",80.85
"Jan. 24, 2020",80.85
"Jan. 23, 2020",80.85
"Jan. 22, 2020",80.85
"Jan. 21, 2020",80.85
"Jan. 17, 2020",80.85
"Jan. 16, 2020",80.85
"Jan. 15, 2020",80.85
"Jan. 14, 2020",80.85
"Jan. 13, 2020",80.85
"Jan. 10, 2020",80.85
"Jan. 9, 2020",80.85
"Jan. 8, 2020",80.85
"Jan. 7, 2020",80.85
"Jan. 6, 2020",80.85
"Jan. 3, 2020",80.85
"Jan. 2, 2020",80.85
"Dec. 31, 2019",80.85
"Dec. 30, 2019",80.85
"Dec. 27, 2019",80.85
"Dec. 26, 2019",80.85
"Dec. 24, 2019",80.85
"Dec. 23, 2019",80.85
"Dec. 20, 2019",80.85
"Dec. 19, 2019",80.85
"Dec. 18, 2019",80.85
"Dec. 17, 2019",80.85
"Dec. 16, 2019",80.85
"Dec. 13, 2019",80.85
"Dec. 12, 2019",80.85
"Dec. 11, 2019",80.85
"Dec. 10, 2019",80.85
"Dec. 9, 2019",80.85
"Dec. 6, 2019",80.85
"Dec. 5, 2019",80.85
"Dec. 4, 2019",80.85
"Dec. 3, 2019",80.85
"Dec. 2, 2019",80.85
"Nov. 29, 2019",80.85
"Nov. 27, 2019",80.85
"Nov. 26, 2019",80.85
"Nov. 25, 2019",80.85
"Nov. 22, 2019",80.85
"Nov. 21, 2019",80.85
"Nov. 20, 2019",80.85
"Nov. 19, 2019",80.85
"Nov. 18, 2019",80.85
"Nov. 15, 2019",80.85
"Nov. 14, 2019",80.85
"Nov. 13, 2019",80.85
"Nov. 12, 2019",80.85
"Nov. 11, 2019",80.85
"Nov. 8, 2019",80.85
"Nov. 7, 2019",80.85
"Nov. 6, 2019",80.85
"Nov. 5, 2019",80.85
