date,ps_ratio
"March 19, 2020",0.8824
"March 18, 2020",0.7817
"March 17, 2020",0.9052
"March 16, 2020",0.8993
"March 13, 2020",1.082
"March 12, 2020",0.9724
"March 11, 2020",1.123
"March 10, 2020",1.203
"March 9, 2020",1.175
"March 6, 2020",1.563
"March 5, 2020",1.645
"March 4, 2020",1.704
"March 3, 2020",1.659
"March 2, 2020",1.698
"Feb. 28, 2020",1.670
"Feb. 27, 2020",1.625
"Feb. 26, 2020",1.764
"Feb. 25, 2020",1.856
"Feb. 24, 2020",1.944
"Feb. 21, 2020",2.015
"Feb. 20, 2020",2.030
"Feb. 19, 2020",2.044
"Feb. 18, 2020",2.010
"Feb. 14, 2020",2.021
"Feb. 13, 2020",2.028
"Feb. 12, 2020",2.061
"Feb. 11, 2020",2.024
"Feb. 10, 2020",1.996
"Feb. 7, 2020",2.000
"Feb. 6, 2020",2.014
"Feb. 5, 2020",2.027
"Feb. 4, 2020",1.948
"Feb. 3, 2020",2.041
"Jan. 31, 2020",2.049
"Jan. 30, 2020",2.100
"Jan. 29, 2020",2.086
"Jan. 28, 2020",2.110
"Jan. 27, 2020",2.105
"Jan. 24, 2020",2.159
"Jan. 23, 2020",2.177
"Jan. 22, 2020",2.173
"Jan. 21, 2020",2.208
"Jan. 17, 2020",2.244
"Jan. 16, 2020",2.244
"Jan. 15, 2020",2.241
"Jan. 14, 2020",2.246
"Jan. 13, 2020",2.246
"Jan. 10, 2020",2.256
"Jan. 9, 2020",2.278
"Jan. 8, 2020",2.239
"Jan. 7, 2020",2.292
"Jan. 6, 2020",2.292
"Jan. 3, 2020",2.266
"Jan. 2, 2020",2.257
"Dec. 31, 2019",2.242
"Dec. 30, 2019",2.129
"Dec. 27, 2019",2.141
"Dec. 26, 2019",2.142
"Dec. 24, 2019",2.131
"Dec. 23, 2019",2.129
"Dec. 20, 2019",2.100
"Dec. 19, 2019",2.082
"Dec. 18, 2019",2.083
"Dec. 17, 2019",2.093
"Dec. 16, 2019",2.070
"Dec. 13, 2019",2.066
"Dec. 12, 2019",2.062
"Dec. 11, 2019",2.033
"Dec. 10, 2019",2.035
"Dec. 9, 2019",2.038
"Dec. 6, 2019",2.042
"Dec. 5, 2019",1.972
"Dec. 4, 2019",1.998
"Dec. 3, 2019",1.941
"Dec. 2, 2019",1.989
"Nov. 29, 2019",1.975
"Nov. 27, 2019",1.988
"Nov. 26, 2019",1.981
"Nov. 25, 2019",2.012
"Nov. 22, 2019",1.974
"Nov. 21, 2019",1.984
"Nov. 20, 2019",1.956
"Nov. 19, 2019",1.884
"Nov. 18, 2019",1.868
"Nov. 15, 2019",1.920
"Nov. 14, 2019",1.887
"Nov. 13, 2019",1.897
"Nov. 12, 2019",1.919
"Nov. 11, 2019",1.941
"Nov. 8, 2019",1.950
"Nov. 7, 2019",1.962
"Nov. 6, 2019",1.899
"Nov. 5, 2019",1.928
"Nov. 4, 2019",1.911
"Nov. 1, 2019",1.883
"Oct. 31, 2019",1.819
"Oct. 30, 2019",1.814
"Oct. 29, 2019",1.881
"Oct. 28, 2019",1.835
"Oct. 25, 2019",1.857
