date,ev_revenues
"March 19, 2020",0.995
"March 18, 2020",0.898
"March 17, 2020",1.017
"March 16, 2020",1.011
"March 13, 2020",1.187
"March 12, 2020",1.082
"March 11, 2020",1.226
"March 10, 2020",1.303
"March 9, 2020",1.276
"March 6, 2020",1.650
"March 5, 2020",1.729
"March 4, 2020",1.786
"March 3, 2020",1.743
"March 2, 2020",1.780
"Feb. 28, 2020",1.753
"Feb. 27, 2020",1.71
"Feb. 26, 2020",1.844
"Feb. 25, 2020",1.932
"Feb. 24, 2020",2.017
"Feb. 21, 2020",2.086
"Feb. 20, 2020",2.100
"Feb. 19, 2020",2.113
"Feb. 18, 2020",2.081
"Feb. 14, 2020",2.092
"Feb. 13, 2020",2.098
"Feb. 12, 2020",2.129
"Feb. 11, 2020",2.094
"Feb. 10, 2020",2.067
"Feb. 7, 2020",2.071
"Feb. 6, 2020",2.084
"Feb. 5, 2020",2.097
"Feb. 4, 2020",2.021
"Feb. 3, 2020",2.110
"Jan. 31, 2020",2.118
"Jan. 30, 2020",2.174
"Jan. 29, 2020",2.160
"Jan. 28, 2020",2.184
"Jan. 27, 2020",2.179
"Jan. 24, 2020",2.231
"Jan. 23, 2020",2.249
"Jan. 22, 2020",2.244
"Jan. 21, 2020",2.278
"Jan. 17, 2020",2.313
"Jan. 16, 2020",2.313
"Jan. 15, 2020",2.311
"Jan. 14, 2020",2.315
"Jan. 13, 2020",2.315
"Jan. 10, 2020",2.325
"Jan. 9, 2020",2.346
"Jan. 8, 2020",2.309
"Jan. 7, 2020",2.36
"Jan. 6, 2020",2.36
"Jan. 3, 2020",2.334
"Jan. 2, 2020",2.326
"Dec. 31, 2019",2.312
"Dec. 30, 2019",2.197
"Dec. 27, 2019",2.209
"Dec. 26, 2019",2.210
"Dec. 24, 2019",2.199
"Dec. 23, 2019",2.197
"Dec. 20, 2019",2.169
"Dec. 19, 2019",2.152
"Dec. 18, 2019",2.152
"Dec. 17, 2019",2.162
"Dec. 16, 2019",2.140
"Dec. 13, 2019",2.136
"Dec. 12, 2019",2.133
"Dec. 11, 2019",2.104
"Dec. 10, 2019",2.106
"Dec. 9, 2019",2.109
"Dec. 6, 2019",2.113
"Dec. 5, 2019",2.046
"Dec. 4, 2019",2.071
"Dec. 3, 2019",2.015
"Dec. 2, 2019",2.062
"Nov. 29, 2019",2.049
"Nov. 27, 2019",2.061
"Nov. 26, 2019",2.054
"Nov. 25, 2019",2.084
"Nov. 22, 2019",2.047
"Nov. 21, 2019",2.057
"Nov. 20, 2019",2.030
"Nov. 19, 2019",1.961
"Nov. 18, 2019",1.946
"Nov. 15, 2019",1.995
"Nov. 14, 2019",1.963
"Nov. 13, 2019",1.973
"Nov. 12, 2019",1.994
"Nov. 11, 2019",2.016
"Nov. 8, 2019",2.024
"Nov. 7, 2019",2.036
"Nov. 6, 2019",1.975
"Nov. 5, 2019",2.003
"Nov. 4, 2019",1.987
"Nov. 1, 2019",1.96
"Oct. 31, 2019",1.898
"Oct. 30, 2019",1.893
"Oct. 29, 2019",1.958
"Oct. 28, 2019",1.913
"Oct. 25, 2019",1.935
"Oct. 24, 2019",1.929
"Oct. 23, 2019",1.931
"Oct. 22, 2019",1.941
"Oct. 21, 2019",1.922
"Oct. 18, 2019",1.858
"Oct. 17, 2019",1.877
"Oct. 16, 2019",1.879
"Oct. 15, 2019",1.922
"Oct. 14, 2019",1.928
"Oct. 11, 2019",1.937
"Oct. 10, 2019",1.920
"Oct. 9, 2019",1.890
"Oct. 8, 2019",1.857
"Oct. 7, 2019",1.879
"Oct. 4, 2019",1.844
"Oct. 3, 2019",1.849
"Oct. 2, 2019",1.830
"Oct. 1, 2019",1.896
"Sept. 30, 2019",1.955
"Sept. 27, 2019",1.955
"Sept. 26, 2019",1.948
"Sept. 25, 2019",2.003
"Sept. 24, 2019",1.998
"Sept. 23, 2019",2.024
"Sept. 20, 2019",2.044
"Sept. 19, 2019",2.018
"Sept. 18, 2019",2.019
"Sept. 17, 2019",2.056
"Sept. 16, 2019",2.096
"Sept. 13, 2019",1.937
"Sept. 12, 2019",1.907
"Sept. 11, 2019",1.933
"Sept. 10, 2019",1.906
"Sept. 9, 2019",1.865
"Sept. 6, 2019",1.824
"Sept. 5, 2019",1.818
"Sept. 4, 2019",1.814
"Sept. 3, 2019",1.775
"Aug. 30, 2019",1.779
"Aug. 29, 2019",1.783
"Aug. 28, 2019",1.772
"Aug. 27, 2019",1.742
"Aug. 26, 2019",1.754
"Aug. 23, 2019",1.725
"Aug. 22, 2019",1.782
"Aug. 21, 2019",1.793
"Aug. 20, 2019",1.796
"Aug. 19, 2019",1.833
"Aug. 16, 2019",1.758
"Aug. 15, 2019",1.740
"Aug. 14, 2019",1.767
"Aug. 13, 2019",1.831
"Aug. 12, 2019",1.808
"Aug. 9, 2019",1.835
"Aug. 8, 2019",1.868
"Aug. 7, 2019",1.814
"Aug. 6, 2019",1.842
"Aug. 5, 2019",1.856
"Aug. 2, 2019",1.911
"Aug. 1, 2019",1.982
"July 31, 2019",1.991
"July 30, 2019",2.004
"July 29, 2019",1.963
"July 26, 2019",1.981
"July 25, 2019",1.990
"July 24, 2019",2.021
"July 23, 2019",2.028
"July 22, 2019",2.032
"July 19, 2019",2.029
"July 18, 2019",2.029
