date,operating_pe_ratio
"March 19, 2020",3.949
"March 18, 2020",3.498
"March 17, 2020",4.050
"March 16, 2020",4.024
"March 13, 2020",4.842
"March 12, 2020",4.351
"March 11, 2020",5.024
"March 10, 2020",5.382
"March 9, 2020",5.257
"March 6, 2020",6.994
"March 5, 2020",7.360
"March 4, 2020",7.627
"March 3, 2020",7.425
"March 2, 2020",7.596
"Feb. 28, 2020",7.471
"Feb. 27, 2020",7.272
"Feb. 26, 2020",7.896
"Feb. 25, 2020",8.306
"Feb. 24, 2020",8.700
"Feb. 21, 2020",9.017
"Feb. 20, 2020",9.085
"Feb. 19, 2020",9.144
"Feb. 18, 2020",8.996
"Feb. 14, 2020",9.045
"Feb. 13, 2020",9.076
"Feb. 12, 2020",9.221
"Feb. 11, 2020",9.059
"Feb. 10, 2020",8.930
"Feb. 7, 2020",8.948
"Feb. 6, 2020",9.013
"Feb. 5, 2020",9.070
"Feb. 4, 2020",8.716
"Feb. 3, 2020",9.132
"Jan. 31, 2020",9.170
"Jan. 30, 2020",9.396
"Jan. 29, 2020",9.334
"Jan. 28, 2020",9.440
"Jan. 27, 2020",9.419
"Jan. 24, 2020",9.662
"Jan. 23, 2020",9.743
"Jan. 22, 2020",9.723
"Jan. 21, 2020",9.88
"Jan. 17, 2020",10.04
"Jan. 16, 2020",10.04
"Jan. 15, 2020",10.03
"Jan. 14, 2020",10.05
"Jan. 13, 2020",10.05
"Jan. 10, 2020",10.09
"Jan. 9, 2020",10.19
"Jan. 8, 2020",10.02
"Jan. 7, 2020",10.26
"Jan. 6, 2020",10.26
"Jan. 3, 2020",10.14
"Jan. 2, 2020",10.10
"Dec. 31, 2019",10.03
"Dec. 30, 2019",8.751
"Dec. 27, 2019",8.801
"Dec. 26, 2019",8.804
"Dec. 24, 2019",8.759
"Dec. 23, 2019",8.750
"Dec. 20, 2019",8.630
"Dec. 19, 2019",8.559
"Dec. 18, 2019",8.560
"Dec. 17, 2019",8.603
"Dec. 16, 2019",8.508
"Dec. 13, 2019",8.492
"Dec. 12, 2019",8.477
"Dec. 11, 2019",8.354
"Dec. 10, 2019",8.365
"Dec. 9, 2019",8.374
"Dec. 6, 2019",8.393
"Dec. 5, 2019",8.105
"Dec. 4, 2019",8.212
"Dec. 3, 2019",7.976
"Dec. 2, 2019",8.177
"Nov. 29, 2019",8.118
"Nov. 27, 2019",8.172
"Nov. 26, 2019",8.141
"Nov. 25, 2019",8.269
"Nov. 22, 2019",8.113
"Nov. 21, 2019",8.155
"Nov. 20, 2019",8.040
"Nov. 19, 2019",7.743
"Nov. 18, 2019",7.680
"Nov. 15, 2019",7.890
"Nov. 14, 2019",7.754
"Nov. 13, 2019",7.796
"Nov. 12, 2019",7.887
"Nov. 11, 2019",7.979
"Nov. 8, 2019",8.013
"Nov. 7, 2019",8.064
"Nov. 6, 2019",7.806
"Nov. 5, 2019",7.925
"Nov. 4, 2019",7.856
"Nov. 1, 2019",7.740
"Oct. 31, 2019",7.476
"Oct. 30, 2019",7.455
"Oct. 29, 2019",7.732
"Oct. 28, 2019",7.541
"Oct. 25, 2019",7.632
"Oct. 24, 2019",7.606
"Oct. 23, 2019",7.619
"Oct. 22, 2019",7.658
"Oct. 21, 2019",7.579
"Oct. 18, 2019",7.307
"Oct. 17, 2019",7.386
"Oct. 16, 2019",7.396
"Oct. 15, 2019",7.578
"Oct. 14, 2019",7.602
"Oct. 11, 2019",7.643
"Oct. 10, 2019",7.568
"Oct. 9, 2019",7.441
"Oct. 8, 2019",7.300
"Oct. 7, 2019",7.395
"Oct. 4, 2019",7.246
"Oct. 3, 2019",7.268
"Oct. 2, 2019",7.188
"Oct. 1, 2019",7.470
"Sept. 30, 2019",7.718
"Sept. 27, 2019",7.022
"Sept. 26, 2019",6.996
"Sept. 25, 2019",7.214
"Sept. 24, 2019",7.192
"Sept. 23, 2019",7.299
"Sept. 20, 2019",7.376
"Sept. 19, 2019",7.274
"Sept. 18, 2019",7.278
"Sept. 17, 2019",7.425
"Sept. 16, 2019",7.584
"Sept. 13, 2019",6.954
"Sept. 12, 2019",6.834
"Sept. 11, 2019",6.938
"Sept. 10, 2019",6.831
"Sept. 9, 2019",6.667
"Sept. 6, 2019",6.504
"Sept. 5, 2019",6.482
"Sept. 4, 2019",6.464
"Sept. 3, 2019",6.312
"Aug. 30, 2019",6.329
"Aug. 29, 2019",6.342
"Aug. 28, 2019",6.301
"Aug. 27, 2019",6.183
"Aug. 26, 2019",6.230
"Aug. 23, 2019",6.115
"Aug. 22, 2019",6.338
"Aug. 21, 2019",6.383
"Aug. 20, 2019",6.393
"Aug. 19, 2019",6.542
"Aug. 16, 2019",6.242
"Aug. 15, 2019",6.175
"Aug. 14, 2019",6.280
"Aug. 13, 2019",6.534
"Aug. 12, 2019",6.443
"Aug. 9, 2019",6.551
"Aug. 8, 2019",6.679
"Aug. 7, 2019",6.467
"Aug. 6, 2019",6.577
"Aug. 5, 2019",6.632
"Aug. 2, 2019",6.849
"Aug. 1, 2019",7.132
"July 31, 2019",7.166
"July 30, 2019",7.218
"July 29, 2019",7.058
"July 26, 2019",7.126
"July 25, 2019",7.161
"July 24, 2019",7.287
"July 23, 2019",7.311
"July 22, 2019",7.330
"July 19, 2019",7.317
"July 18, 2019",7.316
"July 17, 2019",7.250
"July 16, 2019",7.247
"July 15, 2019",7.356
"July 12, 2019",7.491
"July 11, 2019",7.454
"July 10, 2019",7.424
"July 9, 2019",7.264
"July 8, 2019",7.264
"July 5, 2019",7.265
"July 3, 2019",7.338
"July 2, 2019",7.289
"July 1, 2019",7.55
"June 30, 2019",
"June 28, 2019",7.073
"June 27, 2019",7.104
"June 26, 2019",7.276
"June 25, 2019",6.930
"June 24, 2019",7.017
"June 21, 2019",6.995
"June 20, 2019",7.038
"June 19, 2019",6.916
"June 18, 2019",6.937
"June 17, 2019",6.842
"June 14, 2019",6.820
"June 13, 2019",6.848
"June 12, 2019",6.789
"June 11, 2019",6.810
"June 10, 2019",6.871
"June 7, 2019",6.836
"June 6, 2019",6.748
"June 5, 2019",6.618
"June 4, 2019",6.853
"June 3, 2019",6.890
"May 31, 2019",6.836
"May 30, 2019",6.835
"May 29, 2019",6.973
"May 28, 2019",6.963
"May 24, 2019",6.943
"May 23, 2019",6.899
"May 22, 2019",7.311
