date,ev_ebitda
"March 19, 2020",4.893
"March 18, 2020",4.754
"March 17, 2020",5.146
"March 16, 2020",4.900
"March 13, 2020",5.285
"March 12, 2020",5.185
"March 11, 2020",5.694
"March 10, 2020",5.846
"March 9, 2020",5.682
"March 6, 2020",6.300
"March 5, 2020",6.557
"March 4, 2020",6.802
"March 3, 2020",6.683
"March 2, 2020",6.957
"Feb. 28, 2020",6.698
"Feb. 27, 2020",6.526
"Feb. 26, 2020",6.865
"Feb. 25, 2020",6.991
"Feb. 24, 2020",7.220
"Feb. 21, 2020",7.514
"Feb. 20, 2020",7.592
"Feb. 19, 2020",7.643
"Feb. 18, 2020",7.594
"Feb. 14, 2020",7.676
"Feb. 13, 2020",7.705
"Feb. 12, 2020",7.741
"Feb. 11, 2020",7.663
"Feb. 10, 2020",7.602
"Feb. 7, 2020",7.763
"Feb. 6, 2020",7.806
"Feb. 5, 2020",7.896
"Feb. 4, 2020",7.603
"Feb. 3, 2020",7.684
"Jan. 31, 2020",7.832
"Jan. 30, 2020",8.118
"Jan. 29, 2020",8.046
"Jan. 28, 2020",8.103
"Jan. 27, 2020",8.112
"Jan. 24, 2020",8.280
"Jan. 23, 2020",8.328
"Jan. 22, 2020",8.373
"Jan. 21, 2020",8.414
"Jan. 17, 2020",8.518
"Jan. 16, 2020",8.546
"Jan. 15, 2020",8.574
"Jan. 14, 2020",8.586
"Jan. 13, 2020",8.650
"Jan. 10, 2020",8.580
"Jan. 9, 2020",8.645
"Jan. 8, 2020",8.589
"Jan. 7, 2020",8.702
"Jan. 6, 2020",8.763
"Jan. 3, 2020",8.706
"Jan. 2, 2020",8.766
"Dec. 31, 2019",8.648
"Dec. 30, 2019",8.223
"Dec. 27, 2019",8.264
"Dec. 26, 2019",8.289
"Dec. 24, 2019",8.277
"Dec. 23, 2019",8.305
"Dec. 20, 2019",8.269
"Dec. 19, 2019",8.214
"Dec. 18, 2019",8.262
"Dec. 17, 2019",8.243
"Dec. 16, 2019",8.275
"Dec. 13, 2019",8.197
"Dec. 12, 2019",8.310
"Dec. 11, 2019",8.170
"Dec. 10, 2019",8.18
"Dec. 9, 2019",8.241
"Dec. 6, 2019",8.226
"Dec. 5, 2019",8.114
"Dec. 4, 2019",8.138
"Dec. 3, 2019",8.060
"Dec. 2, 2019",8.115
"Nov. 29, 2019",8.086
"Nov. 27, 2019",8.144
"Nov. 26, 2019",8.148
"Nov. 25, 2019",8.165
"Nov. 22, 2019",8.212
"Nov. 21, 2019",8.242
"Nov. 20, 2019",8.076
"Nov. 19, 2019",8.054
"Nov. 18, 2019",8.125
"Nov. 15, 2019",8.193
"Nov. 14, 2019",8.123
"Nov. 13, 2019",8.154
"Nov. 12, 2019",8.212
"Nov. 11, 2019",8.310
"Nov. 8, 2019",8.354
"Nov. 7, 2019",8.581
"Nov. 6, 2019",8.426
"Nov. 5, 2019",8.589
"Nov. 4, 2019",8.445
"Nov. 1, 2019",8.235
"Oct. 31, 2019",8.029
"Oct. 30, 2019",8.044
"Oct. 29, 2019",8.117
"Oct. 28, 2019",8.137
"Oct. 25, 2019",8.199
"Oct. 24, 2019",8.183
"Oct. 23, 2019",8.25
"Oct. 22, 2019",8.183
"Oct. 21, 2019",8.148
"Oct. 18, 2019",8.033
"Oct. 17, 2019",8.087
"Oct. 16, 2019",8.096
"Oct. 15, 2019",8.217
"Oct. 14, 2019",8.192
"Oct. 11, 2019",8.172
"Oct. 10, 2019",8.098
"Oct. 9, 2019",8.016
"Oct. 8, 2019",7.941
"Oct. 7, 2019",8.074
"Oct. 4, 2019",8.171
"Oct. 3, 2019",8.070
"Oct. 2, 2019",7.986
"Oct. 1, 2019",8.169
"Sept. 30, 2019",8.337
"Sept. 27, 2019",7.649
"Sept. 26, 2019",7.602
"Sept. 25, 2019",7.637
"Sept. 24, 2019",7.618
"Sept. 23, 2019",7.709
"Sept. 20, 2019",7.705
"Sept. 19, 2019",7.728
"Sept. 18, 2019",7.773
"Sept. 17, 2019",7.805
"Sept. 16, 2019",7.857
"Sept. 13, 2019",7.756
"Sept. 12, 2019",7.696
"Sept. 11, 2019",7.691
