date,operating_pe_ratio
"March 19, 2020",11.52
"March 18, 2020",11.08
"March 17, 2020",12.31
"March 16, 2020",11.54
"March 13, 2020",12.75
"March 12, 2020",12.44
"March 11, 2020",14.04
"March 10, 2020",14.52
"March 9, 2020",14.00
"March 6, 2020",15.95
"March 5, 2020",16.76
"March 4, 2020",17.54
"March 3, 2020",17.16
"March 2, 2020",18.02
"Feb. 28, 2020",17.21
"Feb. 27, 2020",16.67
"Feb. 26, 2020",17.73
"Feb. 25, 2020",18.13
"Feb. 24, 2020",18.85
"Feb. 21, 2020",19.78
"Feb. 20, 2020",20.02
"Feb. 19, 2020",20.18
"Feb. 18, 2020",20.03
"Feb. 14, 2020",20.29
"Feb. 13, 2020",20.38
"Feb. 12, 2020",20.50
"Feb. 11, 2020",20.25
"Feb. 10, 2020",20.06
"Feb. 7, 2020",20.56
"Feb. 6, 2020",20.70
"Feb. 5, 2020",20.98
"Feb. 4, 2020",20.06
"Feb. 3, 2020",20.32
"Jan. 31, 2020",20.78
"Jan. 30, 2020",21.67
"Jan. 29, 2020",21.45
"Jan. 28, 2020",21.63
"Jan. 27, 2020",21.66
"Jan. 24, 2020",22.19
"Jan. 23, 2020",22.34
"Jan. 22, 2020",22.48
"Jan. 21, 2020",22.61
"Jan. 17, 2020",22.93
"Jan. 16, 2020",23.02
"Jan. 15, 2020",23.11
"Jan. 14, 2020",23.15
"Jan. 13, 2020",23.35
"Jan. 10, 2020",23.13
"Jan. 9, 2020",23.34
"Jan. 8, 2020",23.16
"Jan. 7, 2020",23.51
"Jan. 6, 2020",23.71
"Jan. 3, 2020",23.53
"Jan. 2, 2020",23.72
"Dec. 31, 2019",23.34
"Dec. 30, 2019",19.62
"Dec. 27, 2019",19.74
"Dec. 26, 2019",19.80
"Dec. 24, 2019",19.77
"Dec. 23, 2019",19.85
"Dec. 20, 2019",19.75
"Dec. 19, 2019",19.60
"Dec. 18, 2019",19.73
"Dec. 17, 2019",19.68
"Dec. 16, 2019",19.77
"Dec. 13, 2019",19.55
"Dec. 12, 2019",19.86
"Dec. 11, 2019",19.47
"Dec. 10, 2019",19.50
"Dec. 9, 2019",19.67
"Dec. 6, 2019",19.63
"Dec. 5, 2019",19.32
"Dec. 4, 2019",19.39
"Dec. 3, 2019",19.17
"Dec. 2, 2019",19.32
"Nov. 29, 2019",19.24
"Nov. 27, 2019",19.40
"Nov. 26, 2019",19.41
"Nov. 25, 2019",19.46
"Nov. 22, 2019",19.59
"Nov. 21, 2019",19.67
"Nov. 20, 2019",19.21
"Nov. 19, 2019",19.15
"Nov. 18, 2019",19.35
"Nov. 15, 2019",19.54
"Nov. 14, 2019",19.34
"Nov. 13, 2019",19.43
"Nov. 12, 2019",19.59
"Nov. 11, 2019",19.86
"Nov. 8, 2019",19.98
"Nov. 7, 2019",20.62
"Nov. 6, 2019",20.19
"Nov. 5, 2019",20.64
"Nov. 4, 2019",20.24
"Nov. 1, 2019",19.65
"Oct. 31, 2019",19.08
"Oct. 30, 2019",19.12
"Oct. 29, 2019",19.33
"Oct. 28, 2019",19.38
"Oct. 25, 2019",19.56
"Oct. 24, 2019",19.51
"Oct. 23, 2019",19.70
"Oct. 22, 2019",19.51
"Oct. 21, 2019",19.41
"Oct. 18, 2019",19.09
"Oct. 17, 2019",19.24
"Oct. 16, 2019",19.27
"Oct. 15, 2019",19.60
"Oct. 14, 2019",19.54
"Oct. 11, 2019",19.48
"Oct. 10, 2019",19.27
"Oct. 9, 2019",19.04
"Oct. 8, 2019",18.84
"Oct. 7, 2019",19.21
"Oct. 4, 2019",19.48
"Oct. 3, 2019",19.20
"Oct. 2, 2019",18.96
"Oct. 1, 2019",19.47
"Sept. 30, 2019",19.94
"Sept. 27, 2019",16.40
"Sept. 26, 2019",16.29
"Sept. 25, 2019",16.37
"Sept. 24, 2019",16.33
"Sept. 23, 2019",16.55
"Sept. 20, 2019",16.54
"Sept. 19, 2019",16.60
"Sept. 18, 2019",16.71
"Sept. 17, 2019",16.79
"Sept. 16, 2019",16.92
"Sept. 13, 2019",16.67
"Sept. 12, 2019",16.52
"Sept. 11, 2019",16.51
"Sept. 10, 2019",16.54
"Sept. 9, 2019",16.41
"Sept. 6, 2019",16.28
"Sept. 5, 2019",16.13
"Sept. 4, 2019",15.90
"Sept. 3, 2019",15.73
"Aug. 30, 2019",15.72
"Aug. 29, 2019",15.70
"Aug. 28, 2019",15.53
"Aug. 27, 2019",15.42
"Aug. 26, 2019",15.57
"Aug. 23, 2019",15.49
"Aug. 22, 2019",15.97
"Aug. 21, 2019",16.00
"Aug. 20, 2019",15.84
"Aug. 19, 2019",15.94
"Aug. 16, 2019",15.67
"Aug. 15, 2019",15.43
"Aug. 14, 2019",15.52
"Aug. 13, 2019",16.18
"Aug. 12, 2019",15.98
"Aug. 9, 2019",16.26
"Aug. 8, 2019",16.61
"Aug. 7, 2019",16.18
"Aug. 6, 2019",16.28
"Aug. 5, 2019",16.13
"Aug. 2, 2019",16.47
"Aug. 1, 2019",16.63
"July 31, 2019",17.06
"July 30, 2019",17.29
"July 29, 2019",17.29
"July 26, 2019",17.17
"July 25, 2019",17.20
"July 24, 2019",17.29
"July 23, 2019",17.30
"July 22, 2019",17.23
"July 19, 2019",17.21
"July 18, 2019",17.17
"July 17, 2019",17.32
"July 16, 2019",17.42
"July 15, 2019",17.69
"July 12, 2019",17.81
"July 11, 2019",17.80
"July 10, 2019",17.79
"July 9, 2019",17.54
"July 8, 2019",17.55
"July 5, 2019",17.47
"July 3, 2019",17.54
"July 2, 2019",17.38
"July 1, 2019",17.57
"June 30, 2019",
"June 28, 2019",16.39
"June 27, 2019",16.21
"June 26, 2019",16.38
"June 25, 2019",16.31
"June 24, 2019",16.46
"June 21, 2019",16.61
"June 20, 2019",16.38
"June 19, 2019",16.11
"June 18, 2019",16.20
"June 17, 2019",16.06
"June 14, 2019",15.90
"June 13, 2019",15.97
"June 12, 2019",15.83
"June 11, 2019",16.00
"June 10, 2019",16.02
"June 7, 2019",15.95
"June 6, 2019",15.89
"June 5, 2019",15.61
"June 4, 2019",15.74
"June 3, 2019",15.37
"May 31, 2019",15.13
"May 30, 2019",15.39
"May 29, 2019",15.43
"May 28, 2019",15.53
"May 24, 2019",15.85
"May 23, 2019",15.78
"May 22, 2019",16.16
"May 21, 2019",16.31
"May 20, 2019",16.23
"May 17, 2019",16.23
"May 16, 2019",16.33
"May 15, 2019",16.33
"May 14, 2019",16.21
"May 13, 2019",16.19
"May 10, 2019",16.37
"May 9, 2019",16.42
"May 8, 2019",16.43
"May 7, 2019",16.41
"May 6, 2019",16.49
"May 3, 2019",16.57
"May 2, 2019",16.53
"May 1, 2019",16.82
"April 30, 2019",17.17
"April 29, 2019",17.10
"April 26, 2019",17.21
"April 25, 2019",17.58
"April 24, 2019",17.48
"April 23, 2019",17.83
"April 22, 2019",17.73
"April 18, 2019",17.35
"April 17, 2019",17.41
"April 16, 2019",17.36
"April 15, 2019",17.25
"April 12, 2019",17.30
"April 11, 2019",17.52
"April 10, 2019",17.44
"April 9, 2019",17.52
"April 8, 2019",17.75
"April 5, 2019",17.64
"April 4, 2019",17.55
"April 3, 2019",17.30
"April 2, 2019",17.40
"April 1, 2019",17.48
"March 31, 2019",
"March 29, 2019",15.59
"March 28, 2019",15.58
"March 27, 2019",15.50
"March 26, 2019",15.62
