date,ps_ratio
"March 19, 2020",0.5753
"March 18, 2020",0.5534
"March 17, 2020",0.6151
"March 16, 2020",0.5763
"March 13, 2020",0.6369
"March 12, 2020",0.6212
"March 11, 2020",0.7014
"March 10, 2020",0.7253
"March 9, 2020",0.6994
"March 6, 2020",0.7968
"March 5, 2020",0.8373
"March 4, 2020",0.8759
"March 3, 2020",0.8572
"March 2, 2020",0.9003
"Feb. 28, 2020",0.8595
"Feb. 27, 2020",0.8324
"Feb. 26, 2020",0.8857
"Feb. 25, 2020",0.9056
"Feb. 24, 2020",0.9417
"Feb. 21, 2020",0.988
"Feb. 20, 2020",1.000
"Feb. 19, 2020",1.008
"Feb. 18, 2020",1.000
"Feb. 14, 2020",1.013
"Feb. 13, 2020",1.018
"Feb. 12, 2020",1.024
"Feb. 11, 2020",1.011
"Feb. 10, 2020",1.002
"Feb. 7, 2020",1.027
"Feb. 6, 2020",1.034
"Feb. 5, 2020",1.048
"Feb. 4, 2020",1.002
"Feb. 3, 2020",1.015
"Jan. 31, 2020",1.038
"Jan. 30, 2020",1.083
"Jan. 29, 2020",1.071
"Jan. 28, 2020",1.080
"Jan. 27, 2020",1.082
"Jan. 24, 2020",1.108
"Jan. 23, 2020",1.116
"Jan. 22, 2020",1.123
"Jan. 21, 2020",1.129
"Jan. 17, 2020",1.146
"Jan. 16, 2020",1.150
"Jan. 15, 2020",1.154
"Jan. 14, 2020",1.156
"Jan. 13, 2020",1.166
"Jan. 10, 2020",1.155
"Jan. 9, 2020",1.166
"Jan. 8, 2020",1.157
"Jan. 7, 2020",1.174
"Jan. 6, 2020",1.184
"Jan. 3, 2020",1.175
"Jan. 2, 2020",1.185
"Dec. 31, 2019",1.166
"Dec. 30, 2019",1.138
"Dec. 27, 2019",1.144
"Dec. 26, 2019",1.148
"Dec. 24, 2019",1.146
"Dec. 23, 2019",1.151
"Dec. 20, 2019",1.145
"Dec. 19, 2019",1.136
"Dec. 18, 2019",1.144
"Dec. 17, 2019",1.141
"Dec. 16, 2019",1.146
"Dec. 13, 2019",1.133
"Dec. 12, 2019",1.152
"Dec. 11, 2019",1.129
"Dec. 10, 2019",1.131
"Dec. 9, 2019",1.140
"Dec. 6, 2019",1.138
"Dec. 5, 2019",1.120
"Dec. 4, 2019",1.124
"Dec. 3, 2019",1.111
"Dec. 2, 2019",1.120
"Nov. 29, 2019",1.115
"Nov. 27, 2019",1.125
"Nov. 26, 2019",1.125
"Nov. 25, 2019",1.128
"Nov. 22, 2019",1.136
"Nov. 21, 2019",1.141
"Nov. 20, 2019",1.114
"Nov. 19, 2019",1.110
"Nov. 18, 2019",1.122
"Nov. 15, 2019",1.133
"Nov. 14, 2019",1.121
"Nov. 13, 2019",1.126
"Nov. 12, 2019",1.136
"Nov. 11, 2019",1.152
"Nov. 8, 2019",1.159
"Nov. 7, 2019",1.195
"Nov. 6, 2019",1.170
"Nov. 5, 2019",1.197
"Nov. 4, 2019",1.173
"Nov. 1, 2019",1.139
"Oct. 31, 2019",1.106
"Oct. 30, 2019",1.109
"Oct. 29, 2019",1.120
"Oct. 28, 2019",1.124
"Oct. 25, 2019",1.134
"Oct. 24, 2019",1.131
"Oct. 23, 2019",1.142
"Oct. 22, 2019",1.131
"Oct. 21, 2019",1.125
"Oct. 18, 2019",1.107
"Oct. 17, 2019",1.116
"Oct. 16, 2019",1.117
"Oct. 15, 2019",1.136
"Oct. 14, 2019",1.132
"Oct. 11, 2019",1.129
"Oct. 10, 2019",1.117
"Oct. 9, 2019",1.104
"Oct. 8, 2019",1.092
"Oct. 7, 2019",1.114
"Oct. 4, 2019",1.129
"Oct. 3, 2019",1.113
"Oct. 2, 2019",1.099
"Oct. 1, 2019",1.129
"Sept. 30, 2019",1.156
"Sept. 27, 2019",1.124
"Sept. 26, 2019",1.116
"Sept. 25, 2019",1.122
"Sept. 24, 2019",1.118
"Sept. 23, 2019",1.134
"Sept. 20, 2019",1.133
"Sept. 19, 2019",1.137
"Sept. 18, 2019",1.145
"Sept. 17, 2019",1.150
"Sept. 16, 2019",1.159
"Sept. 13, 2019",1.142
"Sept. 12, 2019",1.132
"Sept. 11, 2019",1.131
"Sept. 10, 2019",1.133
"Sept. 9, 2019",1.124
"Sept. 6, 2019",1.115
"Sept. 5, 2019",1.105
"Sept. 4, 2019",1.089
"Sept. 3, 2019",1.078
"Aug. 30, 2019",1.077
"Aug. 29, 2019",1.076
"Aug. 28, 2019",1.064
"Aug. 27, 2019",1.056
"Aug. 26, 2019",1.067
"Aug. 23, 2019",1.061
"Aug. 22, 2019",1.094
"Aug. 21, 2019",1.096
"Aug. 20, 2019",1.085
"Aug. 19, 2019",1.092
"Aug. 16, 2019",1.074
"Aug. 15, 2019",1.057
"Aug. 14, 2019",1.064
"Aug. 13, 2019",1.108
"Aug. 12, 2019",1.095
"Aug. 9, 2019",1.114
"Aug. 8, 2019",1.138
"Aug. 7, 2019",1.108
"Aug. 6, 2019",1.116
"Aug. 5, 2019",1.105
"Aug. 2, 2019",1.128
"Aug. 1, 2019",1.139
"July 31, 2019",1.169
"July 30, 2019",1.185
"July 29, 2019",1.184
"July 26, 2019",1.176
"July 25, 2019",1.178
"July 24, 2019",1.185
"July 23, 2019",1.185
"July 22, 2019",1.180
"July 19, 2019",1.179
"July 18, 2019",1.177
"July 17, 2019",1.187
"July 16, 2019",1.194
"July 15, 2019",1.212
"July 12, 2019",1.220
"July 11, 2019",1.220
"July 10, 2019",1.219
"July 9, 2019",1.202
"July 8, 2019",1.202
"July 5, 2019",1.197
"July 3, 2019",1.202
