date,operating_pe_ratio
"March 19, 2020",13.41
"March 18, 2020",14.79
"March 17, 2020",14.92
"March 16, 2020",12.52
"March 13, 2020",12.98
"March 12, 2020",12.21
"March 11, 2020",13.85
"March 10, 2020",14.54
"March 9, 2020",14.56
"March 6, 2020",15.17
"March 5, 2020",14.82
"March 4, 2020",14.97
"March 3, 2020",14.23
"March 2, 2020",14.31
"Feb. 28, 2020",13.60
"Feb. 27, 2020",14.01
"Feb. 26, 2020",14.27
"Feb. 25, 2020",14.15
"Feb. 24, 2020",14.55
"Feb. 21, 2020",14.76
"Feb. 20, 2020",14.87
"Feb. 19, 2020",15.06
"Feb. 18, 2020",15.03
"Feb. 14, 2020",15.00
"Feb. 13, 2020",14.90
"Feb. 12, 2020",14.76
"Feb. 11, 2020",14.76
"Feb. 10, 2020",14.82
"Feb. 7, 2020",14.76
"Feb. 6, 2020",14.79
"Feb. 5, 2020",14.75
"Feb. 4, 2020",14.64
"Feb. 3, 2020",14.74
"Jan. 31, 2020",14.67
"Jan. 30, 2020",14.62
"Jan. 29, 2020",14.52
"Jan. 28, 2020",14.42
"Jan. 27, 2020",14.31
"Jan. 24, 2020",14.31
"Jan. 23, 2020",14.38
"Jan. 22, 2020",14.32
"Jan. 21, 2020",14.31
"Jan. 17, 2020",14.22
"Jan. 16, 2020",14.02
"Jan. 15, 2020",13.85
"Jan. 14, 2020",13.72
"Jan. 13, 2020",13.73
"Jan. 10, 2020",13.62
"Jan. 9, 2020",13.52
"Jan. 8, 2020",13.51
"Jan. 7, 2020",13.66
"Jan. 6, 2020",13.75
"Jan. 3, 2020",13.74
"Jan. 2, 2020",13.69
"Dec. 31, 2019",13.87
"Dec. 30, 2019",13.46
"Dec. 27, 2019",13.42
"Dec. 26, 2019",13.40
"Dec. 24, 2019",13.41
"Dec. 23, 2019",13.41
"Dec. 20, 2019",13.60
"Dec. 19, 2019",13.78
"Dec. 18, 2019",13.82
"Dec. 17, 2019",13.76
"Dec. 16, 2019",13.65
"Dec. 13, 2019",13.40
"Dec. 12, 2019",13.36
"Dec. 11, 2019",13.40
"Dec. 10, 2019",13.26
"Dec. 9, 2019",13.21
"Dec. 6, 2019",13.30
"Dec. 5, 2019",13.27
"Dec. 4, 2019",13.27
"Dec. 3, 2019",13.16
"Dec. 2, 2019",13.13
"Nov. 29, 2019",13.28
"Nov. 27, 2019",13.28
"Nov. 26, 2019",13.18
"Nov. 25, 2019",13.15
"Nov. 22, 2019",13.04
"Nov. 21, 2019",13.10
"Nov. 20, 2019",13.18
"Nov. 19, 2019",13.21
"Nov. 18, 2019",13.21
"Nov. 15, 2019",13.19
"Nov. 14, 2019",13.21
"Nov. 13, 2019",13.21
"Nov. 12, 2019",13.00
"Nov. 11, 2019",12.99
"Nov. 8, 2019",13.14
"Nov. 7, 2019",13.12
"Nov. 6, 2019",13.30
"Nov. 5, 2019",13.34
"Nov. 4, 2019",13.43
"Nov. 1, 2019",13.59
"Oct. 31, 2019",13.49
"Oct. 30, 2019",13.60
"Oct. 29, 2019",13.49
"Oct. 28, 2019",13.39
"Oct. 25, 2019",13.42
"Oct. 24, 2019",13.44
"Oct. 23, 2019",13.50
"Oct. 22, 2019",13.43
"Oct. 21, 2019",13.52
"Oct. 18, 2019",13.48
"Oct. 17, 2019",13.48
"Oct. 16, 2019",13.31
"Oct. 15, 2019",13.26
"Oct. 14, 2019",13.46
"Oct. 11, 2019",13.59
"Oct. 10, 2019",13.54
"Oct. 9, 2019",13.50
"Oct. 8, 2019",13.53
"Oct. 7, 2019",13.62
"Oct. 4, 2019",13.68
"Oct. 3, 2019",13.35
"Oct. 2, 2019",13.44
"Oct. 1, 2019",13.64
"Sept. 30, 2019",13.61
"Sept. 27, 2019",13.27
"Sept. 26, 2019",13.36
"Sept. 25, 2019",13.17
"Sept. 24, 2019",13.12
"Sept. 23, 2019",13.04
"Sept. 20, 2019",13.04
"Sept. 19, 2019",12.96
"Sept. 18, 2019",12.95
"Sept. 17, 2019",12.90
"Sept. 16, 2019",13.03
"Sept. 13, 2019",13.09
"Sept. 12, 2019",13.13
"Sept. 11, 2019",13.09
"Sept. 10, 2019",12.83
"Sept. 9, 2019",12.86
"Sept. 6, 2019",12.85
"Sept. 5, 2019",12.94
"Sept. 4, 2019",13.11
"Sept. 3, 2019",12.99
"Aug. 30, 2019",12.77
"Aug. 29, 2019",12.76
"Aug. 28, 2019",12.66
"Aug. 27, 2019",12.73
"Aug. 26, 2019",12.75
"Aug. 23, 2019",12.55
"Aug. 22, 2019",12.79
"Aug. 21, 2019",12.81
"Aug. 20, 2019",12.62
"Aug. 19, 2019",12.62
"Aug. 16, 2019",12.65
"Aug. 15, 2019",12.48
"Aug. 14, 2019",12.43
"Aug. 13, 2019",12.59
"Aug. 12, 2019",12.55
"Aug. 9, 2019",12.56
"Aug. 8, 2019",12.59
"Aug. 7, 2019",12.44
"Aug. 6, 2019",12.28
"Aug. 5, 2019",12.30
"Aug. 2, 2019",12.39
"Aug. 1, 2019",12.56
"July 31, 2019",12.53
"July 30, 2019",12.53
"July 29, 2019",12.44
"July 26, 2019",12.45
"July 25, 2019",12.38
"July 24, 2019",12.42
"July 23, 2019",12.49
"July 22, 2019",12.44
"July 19, 2019",12.48
"July 18, 2019",12.65
"July 17, 2019",12.47
"July 16, 2019",12.41
"July 15, 2019",12.31
"July 12, 2019",12.34
"July 11, 2019",12.32
"July 10, 2019",12.22
"July 9, 2019",12.22
"July 8, 2019",12.12
"July 5, 2019",12.14
"July 3, 2019",12.21
"July 2, 2019",12.12
"July 1, 2019",12.09
"June 30, 2019",
"June 28, 2019",11.46
"June 27, 2019",11.41
"June 26, 2019",11.43
"June 25, 2019",11.51
"June 24, 2019",11.50
"June 21, 2019",11.50
"June 20, 2019",11.53
"June 19, 2019",11.40
"June 18, 2019",11.32
"June 17, 2019",11.26
"June 14, 2019",11.33
"June 13, 2019",11.29
"June 12, 2019",11.37
"June 11, 2019",11.23
"June 10, 2019",11.19
"June 7, 2019",11.14
"June 6, 2019",10.93
"June 5, 2019",10.91
"June 4, 2019",10.93
"June 3, 2019",10.95
"May 31, 2019",10.73
"May 30, 2019",10.62
"May 29, 2019",10.72
"May 28, 2019",10.77
"May 24, 2019",10.88
"May 23, 2019",10.88
"May 22, 2019",10.72
"May 21, 2019",10.75
"May 20, 2019",10.75
"May 17, 2019",10.80
"May 16, 2019",10.82
"May 15, 2019",10.91
"May 14, 2019",11.03
"May 13, 2019",11.16
"May 10, 2019",11.10
"May 9, 2019",10.93
"May 8, 2019",10.92
"May 7, 2019",11.14
"May 6, 2019",11.24
"May 3, 2019",11.19
"May 2, 2019",10.94
"May 1, 2019",10.86
"April 30, 2019",11.08
"April 29, 2019",10.82
"April 26, 2019",10.83
"April 25, 2019",10.74
"April 24, 2019",10.78
"April 23, 2019",10.80
"April 22, 2019",10.71
"April 18, 2019",10.74
"April 17, 2019",10.61
"April 16, 2019",10.75
"April 15, 2019",10.72
"April 12, 2019",10.65
"April 11, 2019",10.59
"April 10, 2019",10.59
"April 9, 2019",10.51
"April 8, 2019",10.53
"April 5, 2019",10.55
"April 4, 2019",10.49
"April 3, 2019",10.44
"April 2, 2019",10.43
"April 1, 2019",10.49
"March 31, 2019",
"March 29, 2019",10.11
"March 28, 2019",10.06
"March 27, 2019",10.14
"March 26, 2019",10.14
"March 25, 2019",10.12
"March 22, 2019",10.15
"March 21, 2019",10.18
"March 20, 2019",10.07
"March 19, 2019",10.13
"March 18, 2019",10.33
"March 15, 2019",10.32
"March 14, 2019",10.24
"March 13, 2019",10.33
"March 12, 2019",10.32
"March 11, 2019",10.21
"March 8, 2019",10.23
"March 7, 2019",10.08
"March 6, 2019",9.973
"March 5, 2019",9.960
"March 4, 2019",10.00
"March 1, 2019",9.975
"Feb. 28, 2019",10.06
"Feb. 27, 2019",10.02
"Feb. 26, 2019",10.14
"Feb. 25, 2019",10.22
"Feb. 22, 2019",10.39
"Feb. 21, 2019",10.30
"Feb. 20, 2019",10.35
"Feb. 19, 2019",10.35
"Feb. 15, 2019",10.27
"Feb. 14, 2019",10.21
"Feb. 13, 2019",10.21
"Feb. 12, 2019",10.23
"Feb. 11, 2019",10.20
"Feb. 8, 2019",10.23
"Feb. 7, 2019",10.34
"Feb. 6, 2019",10.26
"Feb. 5, 2019",10.31
"Feb. 4, 2019",10.35
"Feb. 1, 2019",10.29
"Jan. 31, 2019",10.42
"Jan. 30, 2019",10.35
"Jan. 29, 2019",10.26
"Jan. 28, 2019",10.21
"Jan. 25, 2019",10.21
"Jan. 24, 2019",10.16
"Jan. 23, 2019",10.23
"Jan. 22, 2019",10.25
"Jan. 18, 2019",10.28
"Jan. 17, 2019",10.29
"Jan. 16, 2019",10.19
"Jan. 15, 2019",10.14
"Jan. 14, 2019",10.10
"Jan. 11, 2019",10.28
"Jan. 10, 2019",10.40
"Jan. 9, 2019",10.36
"Jan. 8, 2019",10.39
"Jan. 7, 2019",10.39
"Jan. 4, 2019",10.50
"Jan. 3, 2019",10.45
"Jan. 2, 2019",10.66
"Dec. 31, 2018",10.58
"Dec. 28, 2018",10.10
"Dec. 27, 2018",10.13
"Dec. 26, 2018",10.14
"Dec. 24, 2018",10.22
"Dec. 21, 2018",10.42
"Dec. 20, 2018",10.42
"Dec. 19, 2018",10.36
"Dec. 18, 2018",10.25
"Dec. 17, 2018",10.44
"Dec. 14, 2018",10.69
"Dec. 13, 2018",10.67
"Dec. 12, 2018",10.75
"Dec. 11, 2018",10.56
"Dec. 10, 2018",10.34
"Dec. 7, 2018",10.43
"Dec. 6, 2018",10.61
"Dec. 4, 2018",12.21
"Dec. 3, 2018",12.21
"Nov. 30, 2018",12.36
"Nov. 29, 2018",12.38
"Nov. 28, 2018",12.46
"Nov. 27, 2018",12.45
"Nov. 26, 2018",12.43
"Nov. 23, 2018",12.45
"Nov. 21, 2018",12.45
"Nov. 20, 2018",12.45
"Nov. 19, 2018",12.45
"Nov. 16, 2018",12.42
"Nov. 15, 2018",12.44
"Nov. 14, 2018",12.43
"Nov. 13, 2018",12.43
"Nov. 12, 2018",12.45
"Nov. 9, 2018",12.49
"Nov. 8, 2018",12.45
"Nov. 7, 2018",12.42
"Nov. 6, 2018",12.35
"Nov. 5, 2018",12.36
"Nov. 2, 2018",12.41
"Nov. 1, 2018",12.40
"Oct. 31, 2018",12.21
"Oct. 30, 2018",12.30
"Oct. 29, 2018",12.27
"Oct. 26, 2018",12.23
"Oct. 25, 2018",12.22
"Oct. 24, 2018",12.20
"Oct. 23, 2018",12.26
"Oct. 22, 2018",12.32
"Oct. 19, 2018",12.31
"Oct. 18, 2018",12.14
"Oct. 17, 2018",12.11
"Oct. 16, 2018",12.14
"Oct. 15, 2018",12.11
"Oct. 12, 2018",12.06
"Oct. 11, 2018",12.09
"Oct. 10, 2018",12.13
"Oct. 9, 2018",12.18
"Oct. 8, 2018",12.17
"Oct. 5, 2018",12.16
"Oct. 4, 2018",11.91
"Oct. 3, 2018",11.99
"Oct. 2, 2018",12.02
