date,ev_ebitda
"March 19, 2020",9.824
"March 18, 2020",10.43
"March 17, 2020",10.48
"March 16, 2020",9.433
"March 13, 2020",9.634
"March 12, 2020",9.300
"March 11, 2020",10.01
"March 10, 2020",10.32
"March 9, 2020",10.32
"March 6, 2020",10.59
"March 5, 2020",10.44
"March 4, 2020",10.50
"March 3, 2020",10.18
"March 2, 2020",10.22
"Feb. 28, 2020",9.904
"Feb. 27, 2020",10.08
"Feb. 26, 2020",10.20
"Feb. 25, 2020",10.14
"Feb. 24, 2020",10.32
"Feb. 21, 2020",10.41
"Feb. 20, 2020",10.46
"Feb. 19, 2020",10.54
"Feb. 18, 2020",10.53
"Feb. 14, 2020",10.52
"Feb. 13, 2020",10.47
"Feb. 12, 2020",10.41
"Feb. 11, 2020",10.41
"Feb. 10, 2020",10.44
"Feb. 7, 2020",10.41
"Feb. 6, 2020",10.43
"Feb. 5, 2020",10.41
"Feb. 4, 2020",10.36
"Feb. 3, 2020",10.40
"Jan. 31, 2020",10.37
"Jan. 30, 2020",10.35
"Jan. 29, 2020",10.31
"Jan. 28, 2020",10.26
"Jan. 27, 2020",10.21
"Jan. 24, 2020",10.21
"Jan. 23, 2020",10.24
"Jan. 22, 2020",10.21
"Jan. 21, 2020",10.21
"Jan. 17, 2020",10.17
"Jan. 16, 2020",10.09
"Jan. 15, 2020",10.01
"Jan. 14, 2020",9.953
"Jan. 13, 2020",9.961
"Jan. 10, 2020",9.911
"Jan. 9, 2020",9.869
"Jan. 8, 2020",9.863
"Jan. 7, 2020",9.927
"Jan. 6, 2020",9.970
"Jan. 3, 2020",9.965
"Jan. 2, 2020",9.942
"Dec. 31, 2019",10.02
"Dec. 30, 2019",9.875
"Dec. 27, 2019",9.858
"Dec. 26, 2019",9.851
"Dec. 24, 2019",9.853
"Dec. 23, 2019",9.853
"Dec. 20, 2019",9.937
"Dec. 19, 2019",10.02
"Dec. 18, 2019",10.04
"Dec. 17, 2019",10.01
"Dec. 16, 2019",9.962
"Dec. 13, 2019",9.848
"Dec. 12, 2019",9.831
"Dec. 11, 2019",9.851
"Dec. 10, 2019",9.788
"Dec. 9, 2019",9.765
"Dec. 6, 2019",9.804
"Dec. 5, 2019",9.792
"Dec. 4, 2019",9.790
"Dec. 3, 2019",9.740
"Dec. 2, 2019",9.728
"Nov. 29, 2019",9.797
"Nov. 27, 2019",9.796
"Nov. 26, 2019",9.750
"Nov. 25, 2019",9.736
"Nov. 22, 2019",9.688
"Nov. 21, 2019",9.718
"Nov. 20, 2019",9.752
"Nov. 19, 2019",9.765
"Nov. 18, 2019",9.765
"Nov. 15, 2019",9.757
"Nov. 14, 2019",9.763
"Nov. 13, 2019",9.764
"Nov. 12, 2019",9.672
"Nov. 11, 2019",9.666
"Nov. 8, 2019",9.732
"Nov. 7, 2019",9.724
"Nov. 6, 2019",9.807
"Nov. 5, 2019",9.823
"Nov. 4, 2019",9.865
"Nov. 1, 2019",9.934
"Oct. 31, 2019",9.891
"Oct. 30, 2019",9.941
"Oct. 29, 2019",9.888
"Oct. 28, 2019",9.843
"Oct. 25, 2019",9.858
"Oct. 24, 2019",9.868
"Oct. 23, 2019",9.893
"Oct. 22, 2019",9.864
"Oct. 21, 2019",9.903
"Oct. 18, 2019",9.887
"Oct. 17, 2019",9.887
"Oct. 16, 2019",9.808
"Oct. 15, 2019",9.787
"Oct. 14, 2019",9.877
"Oct. 11, 2019",9.936
"Oct. 10, 2019",9.912
"Oct. 9, 2019",9.895
"Oct. 8, 2019",9.906
"Oct. 7, 2019",9.946
"Oct. 4, 2019",9.974
"Oct. 3, 2019",9.828
"Oct. 2, 2019",9.868
"Oct. 1, 2019",9.959
"Sept. 30, 2019",9.942
"Sept. 27, 2019",9.813
"Sept. 26, 2019",9.854
"Sept. 25, 2019",9.764
"Sept. 24, 2019",9.745
"Sept. 23, 2019",9.709
"Sept. 20, 2019",9.705
"Sept. 19, 2019",9.670
"Sept. 18, 2019",9.665
"Sept. 17, 2019",9.643
"Sept. 16, 2019",9.704
"Sept. 13, 2019",9.728
"Sept. 12, 2019",9.748
"Sept. 11, 2019",9.731
"Sept. 10, 2019",9.613
"Sept. 9, 2019",9.627
"Sept. 6, 2019",9.619
"Sept. 5, 2019",9.663
"Sept. 4, 2019",9.737
"Sept. 3, 2019",9.683
"Aug. 30, 2019",9.584
"Aug. 29, 2019",9.578
"Aug. 28, 2019",9.533
"Aug. 27, 2019",9.564
"Aug. 26, 2019",9.576
"Aug. 23, 2019",9.486
"Aug. 22, 2019",9.595
"Aug. 21, 2019",9.603
"Aug. 20, 2019",9.518
"Aug. 19, 2019",9.515
"Aug. 16, 2019",9.531
"Aug. 15, 2019",9.452
"Aug. 14, 2019",9.431
"Aug. 13, 2019",9.504
"Aug. 12, 2019",9.484
"Aug. 9, 2019",9.488
"Aug. 8, 2019",9.503
"Aug. 7, 2019",9.432
"Aug. 6, 2019",9.360
"Aug. 5, 2019",9.370
"Aug. 2, 2019",9.409
"Aug. 1, 2019",9.489
"July 31, 2019",9.476
"July 30, 2019",9.474
"July 29, 2019",9.432
"July 26, 2019",9.438
"July 25, 2019",9.405
"July 24, 2019",9.425
"July 23, 2019",9.457
"July 22, 2019",9.432
"July 19, 2019",9.451
"July 18, 2019",9.529
"July 17, 2019",9.448
"July 16, 2019",9.419
"July 15, 2019",9.373
"July 12, 2019",9.389
"July 11, 2019",9.380
"July 10, 2019",9.332
"July 9, 2019",9.334
"July 8, 2019",9.286
"July 5, 2019",9.296
"July 3, 2019",9.327
"July 2, 2019",9.286
"July 1, 2019",9.274
"June 30, 2019",9.298
"June 28, 2019",9.210
"June 27, 2019",9.186
"June 26, 2019",9.198
"June 25, 2019",9.235
"June 24, 2019",9.231
"June 21, 2019",9.228
"June 20, 2019",9.244
"June 19, 2019",9.184
"June 18, 2019",9.143
"June 17, 2019",9.116
"June 14, 2019",9.148
"June 13, 2019",9.127
"June 12, 2019",9.166
"June 11, 2019",9.100
"June 10, 2019",9.079
"June 7, 2019",9.055
"June 6, 2019",8.958
"June 5, 2019",8.946
"June 4, 2019",8.954
"June 3, 2019",8.966
"May 31, 2019",8.858
"May 30, 2019",8.807
"May 29, 2019",8.856
"May 28, 2019",8.880
"May 24, 2019",8.932
"May 23, 2019",8.933
"May 22, 2019",8.854
"May 21, 2019",8.870
"May 20, 2019",8.870
"May 17, 2019",8.894
"May 16, 2019",8.904
"May 15, 2019",8.948
"May 14, 2019",9.006
"May 13, 2019",9.065
"May 10, 2019",9.039
"May 9, 2019",8.956
"May 8, 2019",8.949
"May 7, 2019",9.056
"May 6, 2019",9.106
"May 3, 2019",9.082
"May 2, 2019",8.959
"May 1, 2019",8.922
"April 30, 2019",9.029
"April 29, 2019",8.904
"April 26, 2019",8.906
"April 25, 2019",8.862
"April 24, 2019",8.881
"April 23, 2019",8.894
"April 22, 2019",8.850
