date,ps_ratio
"March 19, 2020",2.294
"March 18, 2020",2.529
"March 17, 2020",2.551
"March 16, 2020",2.140
"March 13, 2020",2.219
"March 12, 2020",2.088
"March 11, 2020",2.368
"March 10, 2020",2.486
"March 9, 2020",2.490
"March 6, 2020",2.593
"March 5, 2020",2.534
"March 4, 2020",2.560
"March 3, 2020",2.433
"March 2, 2020",2.447
"Feb. 28, 2020",2.325
"Feb. 27, 2020",2.395
"Feb. 26, 2020",2.440
"Feb. 25, 2020",2.419
"Feb. 24, 2020",2.488
"Feb. 21, 2020",2.524
"Feb. 20, 2020",2.542
"Feb. 19, 2020",2.575
"Feb. 18, 2020",2.570
"Feb. 14, 2020",2.565
"Feb. 13, 2020",2.548
"Feb. 12, 2020",2.524
"Feb. 11, 2020",2.524
"Feb. 10, 2020",2.534
"Feb. 7, 2020",2.523
"Feb. 6, 2020",2.529
"Feb. 5, 2020",2.522
"Feb. 4, 2020",2.503
"Feb. 3, 2020",2.520
"Jan. 31, 2020",2.508
"Jan. 30, 2020",2.500
"Jan. 29, 2020",2.483
"Jan. 28, 2020",2.465
"Jan. 27, 2020",2.447
"Jan. 24, 2020",2.446
"Jan. 23, 2020",2.459
"Jan. 22, 2020",2.448
"Jan. 21, 2020",2.446
"Jan. 17, 2020",2.431
"Jan. 16, 2020",2.398
"Jan. 15, 2020",2.368
"Jan. 14, 2020",2.345
"Jan. 13, 2020",2.348
"Jan. 10, 2020",2.328
"Jan. 9, 2020",2.312
"Jan. 8, 2020",2.310
"Jan. 7, 2020",2.335
"Jan. 6, 2020",2.352
"Jan. 3, 2020",2.350
"Jan. 2, 2020",2.341
"Dec. 31, 2019",2.371
"Dec. 30, 2019",2.337
"Dec. 27, 2019",2.331
"Dec. 26, 2019",2.328
"Dec. 24, 2019",2.329
"Dec. 23, 2019",2.329
"Dec. 20, 2019",2.361
"Dec. 19, 2019",2.394
"Dec. 18, 2019",2.401
"Dec. 17, 2019",2.391
"Dec. 16, 2019",2.371
"Dec. 13, 2019",2.327
"Dec. 12, 2019",2.320
"Dec. 11, 2019",2.328
"Dec. 10, 2019",2.303
"Dec. 9, 2019",2.294
"Dec. 6, 2019",2.310
"Dec. 5, 2019",2.305
"Dec. 4, 2019",2.304
"Dec. 3, 2019",2.285
"Dec. 2, 2019",2.280
"Nov. 29, 2019",2.307
"Nov. 27, 2019",2.306
