date,year_low
"March 19, 2020",69.09
"March 18, 2020",69.09
"March 17, 2020",69.09
"March 16, 2020",69.09
"March 13, 2020",69.09
"March 12, 2020",69.09
"March 11, 2020",69.09
"March 10, 2020",69.09
"March 9, 2020",69.09
"March 6, 2020",69.09
"March 5, 2020",69.09
"March 4, 2020",68.40
"March 3, 2020",68.38
"March 2, 2020",68.38
"Feb. 28, 2020",68.38
"Feb. 27, 2020",68.38
"Feb. 26, 2020",68.38
"Feb. 25, 2020",68.38
"Feb. 24, 2020",68.38
"Feb. 21, 2020",68.38
"Feb. 20, 2020",68.38
"Feb. 19, 2020",68.38
"Feb. 18, 2020",68.38
"Feb. 14, 2020",68.38
"Feb. 13, 2020",68.38
"Feb. 12, 2020",68.38
"Feb. 11, 2020",68.38
"Feb. 10, 2020",68.38
"Feb. 7, 2020",68.38
"Feb. 6, 2020",68.38
"Feb. 5, 2020",68.38
"Feb. 4, 2020",68.38
"Feb. 3, 2020",68.04
"Jan. 31, 2020",68.04
"Jan. 30, 2020",67.48
"Jan. 29, 2020",66.87
"Jan. 28, 2020",66.87
"Jan. 27, 2020",66.68
"Jan. 24, 2020",66.68
"Jan. 23, 2020",66.68
"Jan. 22, 2020",66.68
"Jan. 21, 2020",66.68
"Jan. 17, 2020",66.68
"Jan. 16, 2020",66.52
"Jan. 15, 2020",66.13
"Jan. 14, 2020",65.30
"Jan. 13, 2020",64.73
"Jan. 10, 2020",64.73
"Jan. 9, 2020",64.64
"Jan. 8, 2020",64.57
"Jan. 7, 2020",63.64
"Jan. 6, 2020",63.54
"Jan. 3, 2020",63.10
"Jan. 2, 2020",63.10
"Dec. 31, 2019",63.10
"Dec. 30, 2019",63.10
"Dec. 27, 2019",63.10
"Dec. 26, 2019",63.10
"Dec. 24, 2019",62.61
"Dec. 23, 2019",62.61
"Dec. 20, 2019",62.61
"Dec. 19, 2019",62.61
"Dec. 18, 2019",62.61
"Dec. 17, 2019",62.61
"Dec. 16, 2019",62.61
"Dec. 13, 2019",62.61
"Dec. 12, 2019",62.61
"Dec. 11, 2019",62.61
"Dec. 10, 2019",62.61
"Dec. 9, 2019",62.61
"Dec. 6, 2019",62.61
"Dec. 5, 2019",62.61
"Dec. 4, 2019",62.61
"Dec. 3, 2019",62.61
"Dec. 2, 2019",62.61
"Nov. 29, 2019",62.61
"Nov. 27, 2019",62.61
"Nov. 26, 2019",62.61
"Nov. 25, 2019",62.61
"Nov. 22, 2019",62.61
"Nov. 21, 2019",62.61
"Nov. 20, 2019",62.61
"Nov. 19, 2019",62.61
"Nov. 18, 2019",62.61
"Nov. 15, 2019",62.61
"Nov. 14, 2019",62.61
"Nov. 13, 2019",62.61
"Nov. 12, 2019",62.61
"Nov. 11, 2019",62.61
"Nov. 8, 2019",62.61
"Nov. 7, 2019",62.61
"Nov. 6, 2019",62.61
"Nov. 5, 2019",62.61
"Nov. 4, 2019",62.22
"Nov. 1, 2019",61.57
