date,ev_revenues
"March 19, 2020",1.805
"March 18, 2020",1.774
"March 17, 2020",1.775
"March 16, 2020",1.835
"March 13, 2020",1.991
"March 12, 2020",1.973
"March 11, 2020",2.002
"March 10, 2020",2.154
"March 9, 2020",2.080
"March 6, 2020",2.746
"March 5, 2020",2.963
"March 4, 2020",3.010
"March 3, 2020",3.002
"March 2, 2020",3.034
"Feb. 28, 2020",2.998
"Feb. 27, 2020",3.007
"Feb. 26, 2020",2.969
"Feb. 25, 2020",3.033
"Feb. 24, 2020",3.107
"Feb. 21, 2020",3.206
"Feb. 20, 2020",3.217
"Feb. 19, 2020",3.21
"Feb. 18, 2020",3.188
"Feb. 14, 2020",3.144
"Feb. 13, 2020",3.177
"Feb. 12, 2020",3.211
"Feb. 11, 2020",3.192
"Feb. 10, 2020",3.180
"Feb. 7, 2020",3.188
"Feb. 6, 2020",3.238
"Feb. 5, 2020",3.236
"Feb. 4, 2020",3.190
"Feb. 3, 2020",3.156
"Jan. 31, 2020",3.148
"Jan. 30, 2020",3.187
"Jan. 29, 2020",3.182
"Jan. 28, 2020",3.220
"Jan. 27, 2020",3.227
"Jan. 24, 2020",3.294
"Jan. 23, 2020",3.312
"Jan. 22, 2020",3.347
"Jan. 21, 2020",3.399
"Jan. 17, 2020",3.454
"Jan. 16, 2020",3.480
"Jan. 15, 2020",3.506
"Jan. 14, 2020",3.509
"Jan. 13, 2020",3.415
"Jan. 10, 2020",3.437
"Jan. 9, 2020",3.450
"Jan. 8, 2020",3.458
"Jan. 7, 2020",3.445
"Jan. 6, 2020",3.036
"Jan. 3, 2020",3.039
"Jan. 2, 2020",3.019
"Dec. 31, 2019",3.033
"Dec. 30, 2019",3.035
"Dec. 27, 2019",3.072
"Dec. 26, 2019",3.081
"Dec. 24, 2019",3.075
"Dec. 23, 2019",3.096
"Dec. 20, 2019",2.866
"Dec. 19, 2019",2.871
"Dec. 18, 2019",2.873
"Dec. 17, 2019",2.857
"Dec. 16, 2019",2.834
"Dec. 13, 2019",2.791
"Dec. 12, 2019",2.832
"Dec. 11, 2019",2.787
"Dec. 10, 2019",2.766
"Dec. 9, 2019",2.749
"Dec. 6, 2019",2.711
"Dec. 5, 2019",2.628
"Dec. 4, 2019",2.635
"Dec. 3, 2019",2.616
"Dec. 2, 2019",2.685
"Nov. 29, 2019",2.846
"Nov. 27, 2019",2.901
"Nov. 26, 2019",2.882
"Nov. 25, 2019",2.921
"Nov. 22, 2019",2.912
"Nov. 21, 2019",2.901
"Nov. 20, 2019",2.881
"Nov. 19, 2019",2.851
"Nov. 18, 2019",2.887
"Nov. 15, 2019",2.942
"Nov. 14, 2019",2.914
"Nov. 13, 2019",2.906
"Nov. 12, 2019",2.935
"Nov. 11, 2019",2.938
"Nov. 8, 2019",2.972
"Nov. 7, 2019",2.952
"Nov. 6, 2019",2.925
"Nov. 5, 2019",2.945
"Nov. 4, 2019",2.978
"Nov. 1, 2019",2.936
"Oct. 31, 2019",2.810
"Oct. 30, 2019",2.792
"Oct. 29, 2019",2.832
"Oct. 28, 2019",2.814
"Oct. 25, 2019",2.834
"Oct. 24, 2019",2.902
"Oct. 23, 2019",2.92
"Oct. 22, 2019",2.885
"Oct. 21, 2019",2.875
"Oct. 18, 2019",2.855
"Oct. 17, 2019",2.836
"Oct. 16, 2019",2.815
"Oct. 15, 2019",2.84
"Oct. 14, 2019",2.826
"Oct. 11, 2019",2.795
"Oct. 10, 2019",2.737
"Oct. 9, 2019",2.743
"Oct. 8, 2019",2.726
"Oct. 7, 2019",2.794
"Oct. 4, 2019",2.839
"Oct. 3, 2019",2.91
"Oct. 2, 2019",2.90
"Oct. 1, 2019",2.963
"Sept. 30, 2019",3.041
"Sept. 27, 2019",2.748
"Sept. 26, 2019",2.725
"Sept. 25, 2019",2.738
"Sept. 24, 2019",2.731
"Sept. 23, 2019",2.774
"Sept. 20, 2019",2.754
"Sept. 19, 2019",2.752
"Sept. 18, 2019",2.734
"Sept. 17, 2019",2.766
"Sept. 16, 2019",2.897
"Sept. 13, 2019",2.674
"Sept. 12, 2019",2.647
"Sept. 11, 2019",2.656
"Sept. 10, 2019",2.640
"Sept. 9, 2019",2.637
"Sept. 6, 2019",2.566
"Sept. 5, 2019",2.584
"Sept. 4, 2019",2.550
"Sept. 3, 2019",2.516
"Aug. 30, 2019",2.524
"Aug. 29, 2019",2.550
"Aug. 28, 2019",2.528
"Aug. 27, 2019",2.491
"Aug. 26, 2019",2.493
"Aug. 23, 2019",2.476
"Aug. 22, 2019",2.518
"Aug. 21, 2019",2.533
"Aug. 20, 2019",2.534
"Aug. 19, 2019",2.542
"Aug. 16, 2019",2.485
"Aug. 15, 2019",2.435
"Aug. 14, 2019",2.443
"Aug. 13, 2019",2.543
"Aug. 12, 2019",2.524
"Aug. 9, 2019",2.546
"Aug. 8, 2019",2.572
"Aug. 7, 2019",2.547
"Aug. 6, 2019",2.598
"Aug. 5, 2019",2.615
"Aug. 2, 2019",2.666
"Aug. 1, 2019",2.663
"July 31, 2019",2.679
"July 30, 2019",2.662
"July 29, 2019",2.620
"July 26, 2019",2.652
"July 25, 2019",2.666
"July 24, 2019",2.699
"July 23, 2019",2.673
"July 22, 2019",2.648
"July 19, 2019",2.658
"July 18, 2019",2.632
"July 17, 2019",2.682
"July 16, 2019",2.723
"July 15, 2019",2.784
"July 12, 2019",2.814
"July 11, 2019",2.805
"July 10, 2019",2.844
"July 9, 2019",2.816
"July 8, 2019",2.792
"July 5, 2019",2.828
"July 3, 2019",2.834
"July 2, 2019",2.840
"July 1, 2019",2.938
"June 30, 2019",2.926
"June 28, 2019",2.836
"June 27, 2019",2.819
"June 26, 2019",2.839
"June 25, 2019",2.797
"June 24, 2019",2.841
"June 21, 2019",2.871
"June 20, 2019",2.864
"June 19, 2019",2.818
"June 18, 2019",2.819
"June 17, 2019",2.778
"June 14, 2019",2.760
"June 13, 2019",2.805
"June 12, 2019",2.787
"June 11, 2019",2.83
"June 10, 2019",2.832
"June 7, 2019",2.835
"June 6, 2019",2.830
"June 5, 2019",2.788
"June 4, 2019",2.804
"June 3, 2019",2.729
"May 31, 2019",2.686
"May 30, 2019",2.692
"May 29, 2019",2.717
"May 28, 2019",2.730
"May 24, 2019",2.751
"May 23, 2019",2.768
"May 22, 2019",2.863
"May 21, 2019",2.932
"May 20, 2019",2.886
"May 17, 2019",2.911
"May 16, 2019",2.953
"May 15, 2019",2.95
"May 14, 2019",2.942
"May 13, 2019",2.897
"May 10, 2019",2.953
"May 9, 2019",2.944
"May 8, 2019",2.921
"May 7, 2019",2.916
"May 6, 2019",2.930
"May 3, 2019",2.92
"May 2, 2019",2.878
"May 1, 2019",2.978
"April 30, 2019",3.04
"April 29, 2019",3.056
"April 26, 2019",3.048
"April 25, 2019",3.099
"April 24, 2019",3.173
"April 23, 2019",3.222
"April 22, 2019",3.256
"April 18, 2019",3.193
"April 17, 2019",3.243
"April 16, 2019",3.229
"April 15, 2019",3.197
"April 12, 2019",3.226
"April 11, 2019",3.181
"April 10, 2019",3.185
"April 9, 2019",3.142
"April 8, 2019",3.177
"April 5, 2019",3.178
"April 4, 2019",3.064
"April 3, 2019",3.048
"April 2, 2019",3.111
"April 1, 2019",3.146
"March 31, 2019",3.130
"March 29, 2019",3.027
"March 28, 2019",3.049
"March 27, 2019",3.045
"March 26, 2019",3.078
"March 25, 2019",3.040
"March 22, 2019",3.035
"March 21, 2019",3.099
"March 20, 2019",3.059
"March 19, 2019",3.018
"March 18, 2019",3.045
"March 15, 2019",3.016
"March 14, 2019",3.007
"March 13, 2019",3.009
"March 12, 2019",2.977
"March 11, 2019",2.929
"March 8, 2019",2.888
"March 7, 2019",2.956
"March 6, 2019",2.928
"March 5, 2019",2.979
"March 4, 2019",2.976
"March 1, 2019",2.992
"Feb. 28, 2019",2.951
"Feb. 27, 2019",2.968
"Feb. 26, 2019",2.944
"Feb. 25, 2019",2.963
"Feb. 22, 2019",2.964
"Feb. 21, 2019",2.958
"Feb. 20, 2019",2.980
"Feb. 19, 2019",2.956
"Feb. 15, 2019",2.955
"Feb. 14, 2019",2.923
"Feb. 13, 2019",2.903
"Feb. 12, 2019",2.842
"Feb. 11, 2019",2.804
"Feb. 8, 2019",2.780
"Feb. 7, 2019",2.813
"Feb. 6, 2019",2.881
"Feb. 5, 2019",2.931
"Feb. 4, 2019",2.946
"Feb. 1, 2019",2.922
"Jan. 31, 2019",2.930
"Jan. 30, 2019",2.957
"Jan. 29, 2019",2.940
"Jan. 28, 2019",2.900
"Jan. 25, 2019",2.888
"Jan. 24, 2019",2.877
"Jan. 23, 2019",2.833
"Jan. 22, 2019",2.861
"Jan. 18, 2019",2.89
"Jan. 17, 2019",2.870
"Jan. 16, 2019",2.845
"Jan. 15, 2019",2.873
"Jan. 14, 2019",2.864
"Jan. 11, 2019",2.840
"Jan. 10, 2019",2.832
"Jan. 9, 2019",2.827
"Jan. 8, 2019",2.751
"Jan. 7, 2019",2.729
"Jan. 4, 2019",2.698
"Jan. 3, 2019",2.640
"Jan. 2, 2019",2.636
"Dec. 31, 2018",2.592
"Dec. 28, 2018",2.60
"Dec. 27, 2018",2.621
"Dec. 26, 2018",2.636
"Dec. 24, 2018",2.551
"Dec. 21, 2018",2.611
"Dec. 20, 2018",2.634
"Dec. 19, 2018",2.726
"Dec. 18, 2018",2.751
"Dec. 17, 2018",2.800
"Dec. 14, 2018",2.803
"Dec. 13, 2018",2.858
