date,ev_ebitda
"March 19, 2020",175.33
"March 18, 2020",172.37
"March 17, 2020",172.49
"March 16, 2020",178.29
"March 13, 2020",193.45
"March 12, 2020",191.65
"March 11, 2020",194.49
"March 10, 2020",209.23
"March 9, 2020",202.04
"March 6, 2020",266.76
"March 5, 2020",287.89
"March 4, 2020",292.48
"March 3, 2020",291.66
"March 2, 2020",294.74
"Feb. 28, 2020",291.26
"Feb. 27, 2020",292.13
"Feb. 26, 2020",288.41
"Feb. 25, 2020",294.62
"Feb. 24, 2020",301.88
"Feb. 21, 2020",311.46
"Feb. 20, 2020",312.50
"Feb. 19, 2020",311.86
"Feb. 18, 2020",309.77
"Feb. 14, 2020",305.42
"Feb. 13, 2020",308.67
"Feb. 12, 2020",311.92
"Feb. 11, 2020",310.12
"Feb. 10, 2020",308.96
"Feb. 7, 2020",309.77
"Feb. 6, 2020",314.59
"Feb. 5, 2020",314.36
"Feb. 4, 2020",309.95
"Feb. 3, 2020",306.58
"Jan. 31, 2020",305.89
"Jan. 30, 2020",309.64
"Jan. 29, 2020",309.12
"Jan. 28, 2020",312.82
"Jan. 27, 2020",313.51
"Jan. 24, 2020",320.05
"Jan. 23, 2020",321.73
"Jan. 22, 2020",325.20
"Jan. 21, 2020",330.23
"Jan. 17, 2020",335.61
"Jan. 16, 2020",338.10
"Jan. 15, 2020",340.65
"Jan. 14, 2020",340.94
"Jan. 13, 2020",331.80
"Jan. 10, 2020",333.94
"Jan. 9, 2020",335.21
"Jan. 8, 2020",335.96
"Jan. 7, 2020",334.69
"Jan. 6, 2020",294.94
"Jan. 3, 2020",295.23
"Jan. 2, 2020",293.32
"Dec. 31, 2019",294.65
"Dec. 30, 2019",7.265
"Dec. 27, 2019",7.352
"Dec. 26, 2019",7.373
"Dec. 24, 2019",7.359
"Dec. 23, 2019",7.41
"Dec. 20, 2019",6.860
"Dec. 19, 2019",6.872
"Dec. 18, 2019",6.876
"Dec. 17, 2019",6.838
"Dec. 16, 2019",6.782
"Dec. 13, 2019",6.681
"Dec. 12, 2019",6.778
"Dec. 11, 2019",6.671
"Dec. 10, 2019",6.622
"Dec. 9, 2019",6.579
"Dec. 6, 2019",6.489
"Dec. 5, 2019",6.291
"Dec. 4, 2019",6.308
"Dec. 3, 2019",6.263
"Dec. 2, 2019",6.426
"Nov. 29, 2019",6.812
"Nov. 27, 2019",6.944
"Nov. 26, 2019",6.898
"Nov. 25, 2019",6.990
"Nov. 22, 2019",6.971
"Nov. 21, 2019",6.944
"Nov. 20, 2019",6.895
"Nov. 19, 2019",6.824
"Nov. 18, 2019",6.910
"Nov. 15, 2019",7.041
"Nov. 14, 2019",6.974
"Nov. 13, 2019",6.955
"Nov. 12, 2019",7.026
"Nov. 11, 2019",7.033
"Nov. 8, 2019",7.114
"Nov. 7, 2019",7.065
"Nov. 6, 2019",7.000
"Nov. 5, 2019",7.048
"Nov. 4, 2019",7.127
"Nov. 1, 2019",7.027
"Oct. 31, 2019",6.724
"Oct. 30, 2019",6.682
"Oct. 29, 2019",6.779
"Oct. 28, 2019",6.734
"Oct. 25, 2019",6.782
"Oct. 24, 2019",6.945
"Oct. 23, 2019",6.989
"Oct. 22, 2019",6.906
"Oct. 21, 2019",6.881
"Oct. 18, 2019",6.834
"Oct. 17, 2019",6.789
"Oct. 16, 2019",6.738
"Oct. 15, 2019",6.798
"Oct. 14, 2019",6.764
"Oct. 11, 2019",6.690
"Oct. 10, 2019",6.551
"Oct. 9, 2019",6.565
"Oct. 8, 2019",6.526
"Oct. 7, 2019",6.688
"Oct. 4, 2019",6.795
"Oct. 3, 2019",6.965
"Oct. 2, 2019",6.941
"Oct. 1, 2019",7.092
"Sept. 30, 2019",7.279
"Sept. 27, 2019",6.422
"Sept. 26, 2019",6.368
"Sept. 25, 2019",6.399
"Sept. 24, 2019",6.382
"Sept. 23, 2019",6.483
"Sept. 20, 2019",6.435
"Sept. 19, 2019",6.430
"Sept. 18, 2019",6.388
"Sept. 17, 2019",6.463
"Sept. 16, 2019",6.771
"Sept. 13, 2019",6.250
"Sept. 12, 2019",6.186
"Sept. 11, 2019",6.205
"Sept. 10, 2019",6.169
"Sept. 9, 2019",6.162
"Sept. 6, 2019",5.998
"Sept. 5, 2019",6.038
"Sept. 4, 2019",5.958
"Sept. 3, 2019",5.878
"Aug. 30, 2019",5.899
"Aug. 29, 2019",5.958
"Aug. 28, 2019",5.906
"Aug. 27, 2019",5.821
"Aug. 26, 2019",5.826
"Aug. 23, 2019",5.787
"Aug. 22, 2019",5.885
"Aug. 21, 2019",5.919
"Aug. 20, 2019",5.922
"Aug. 19, 2019",5.940
"Aug. 16, 2019",5.806
"Aug. 15, 2019",5.691
"Aug. 14, 2019",5.710
"Aug. 13, 2019",5.943
"Aug. 12, 2019",5.898
"Aug. 9, 2019",5.949
"Aug. 8, 2019",6.010
"Aug. 7, 2019",5.952
"Aug. 6, 2019",6.070
"Aug. 5, 2019",6.112
"Aug. 2, 2019",6.231
"Aug. 1, 2019",6.222
"July 31, 2019",6.260
"July 30, 2019",6.219
"July 29, 2019",6.122
"July 26, 2019",6.198
"July 25, 2019",6.230
"July 24, 2019",6.307
