date,operating_pe_ratio
"March 19, 2020",1.943
"March 18, 2020",1.632
"March 17, 2020",1.936
"March 16, 2020",2.288
"March 13, 2020",2.651
"March 12, 2020",2.240
"March 11, 2020",2.616
"March 10, 2020",3.254
"March 9, 2020",3.181
"March 6, 2020",5.532
"March 5, 2020",6.335
"March 4, 2020",6.621
"March 3, 2020",6.544
"March 2, 2020",6.649
"Feb. 28, 2020",6.575
"Feb. 27, 2020",6.209
"Feb. 26, 2020",6.568
"Feb. 25, 2020",6.945
"Feb. 24, 2020",7.343
"Feb. 21, 2020",7.674
"Feb. 20, 2020",7.796
"Feb. 19, 2020",7.800
"Feb. 18, 2020",7.796
"Feb. 14, 2020",7.695
"Feb. 13, 2020",7.803
"Feb. 12, 2020",7.887
"Feb. 11, 2020",7.625
"Feb. 10, 2020",7.514
"Feb. 7, 2020",7.657
"Feb. 6, 2020",7.796
"Feb. 5, 2020",7.880
"Feb. 4, 2020",7.524
"Feb. 3, 2020",7.420
"Jan. 31, 2020",7.311
"Jan. 30, 2020",7.402
"Jan. 29, 2020",7.866
"Jan. 28, 2020",8.114
"Jan. 27, 2020",8.037
"Jan. 24, 2020",8.302
"Jan. 23, 2020",8.445
"Jan. 22, 2020",8.598
"Jan. 21, 2020",8.564
"Jan. 17, 2020",8.836
"Jan. 16, 2020",9.181
"Jan. 15, 2020",9.725
"Jan. 14, 2020",9.767
"Jan. 13, 2020",9.523
"Jan. 10, 2020",9.467
"Jan. 9, 2020",9.551
"Jan. 8, 2020",9.450
"Jan. 7, 2020",9.669
"Jan. 6, 2020",9.565
"Jan. 3, 2020",9.526
"Jan. 2, 2020",9.261
"Dec. 31, 2019",9.348
"Dec. 30, 2019",10.34
"Dec. 27, 2019",10.42
"Dec. 26, 2019",10.42
"Dec. 24, 2019",10.43
"Dec. 23, 2019",10.45
"Dec. 20, 2019",10.13
"Dec. 19, 2019",10.01
"Dec. 18, 2019",10.00
"Dec. 17, 2019",10.01
"Dec. 16, 2019",9.926
"Dec. 13, 2019",9.836
"Dec. 12, 2019",10.19
"Dec. 11, 2019",9.769
"Dec. 10, 2019",9.781
"Dec. 9, 2019",9.812
"Dec. 6, 2019",9.600
"Dec. 5, 2019",9.337
"Dec. 4, 2019",9.478
"Dec. 3, 2019",9.168
"Dec. 2, 2019",9.215
"Nov. 29, 2019",9.038
"Nov. 27, 2019",9.333
"Nov. 26, 2019",9.325
"Nov. 25, 2019",9.459
"Nov. 22, 2019",9.632
"Nov. 21, 2019",9.490
"Nov. 20, 2019",9.360
"Nov. 19, 2019",9.101
"Nov. 18, 2019",9.321
"Nov. 15, 2019",9.557
"Nov. 14, 2019",9.360
"Nov. 13, 2019",9.400
"Nov. 12, 2019",9.545
"Nov. 11, 2019",9.592
"Nov. 8, 2019",9.726
"Nov. 7, 2019",9.812
"Nov. 6, 2019",9.302
"Nov. 5, 2019",9.474
"Nov. 4, 2019",9.353
"Nov. 1, 2019",8.646
"Oct. 31, 2019",8.104
"Oct. 30, 2019",7.664
"Oct. 29, 2019",7.766
"Oct. 28, 2019",7.738
"Oct. 25, 2019",7.781
"Oct. 24, 2019",7.715
"Oct. 23, 2019",7.895
"Oct. 22, 2019",7.664
"Oct. 21, 2019",7.487
"Oct. 18, 2019",7.330
"Oct. 17, 2019",7.432
"Oct. 16, 2019",7.518
"Oct. 15, 2019",7.742
"Oct. 14, 2019",7.840
"Oct. 11, 2019",7.840
"Oct. 10, 2019",7.691
"Oct. 9, 2019",7.581
"Oct. 8, 2019",7.463
"Oct. 7, 2019",7.923
"Oct. 4, 2019",8.229
"Oct. 3, 2019",8.602
"Oct. 2, 2019",8.402
"Oct. 1, 2019",8.516
"Sept. 30, 2019",8.685
"Sept. 27, 2019",10.14
"Sept. 26, 2019",10.08
"Sept. 25, 2019",10.15
"Sept. 24, 2019",10.22
"Sept. 23, 2019",10.81
"Sept. 20, 2019",10.66
"Sept. 19, 2019",10.54
"Sept. 18, 2019",10.56
"Sept. 17, 2019",10.75
"Sept. 16, 2019",11.52
"Sept. 13, 2019",9.513
"Sept. 12, 2019",9.430
"Sept. 11, 2019",9.859
"Sept. 10, 2019",9.633
"Sept. 9, 2019",9.513
"Sept. 6, 2019",8.949
"Sept. 5, 2019",9.018
"Sept. 4, 2019",8.654
"Sept. 3, 2019",8.363
"Aug. 30, 2019",8.418
"Aug. 29, 2019",8.543
"Aug. 28, 2019",8.321
"Aug. 27, 2019",8.035
"Aug. 26, 2019",8.113
"Aug. 23, 2019",8.270
"Aug. 22, 2019",8.852
"Aug. 21, 2019",9.056
"Aug. 20, 2019",9.125
"Aug. 19, 2019",9.185
"Aug. 16, 2019",8.760
"Aug. 15, 2019",8.552
"Aug. 14, 2019",8.474
"Aug. 13, 2019",9.102
"Aug. 12, 2019",8.972
"Aug. 9, 2019",9.402
"Aug. 8, 2019",9.263
"Aug. 7, 2019",9.993
"Aug. 6, 2019",10.18
"Aug. 5, 2019",10.43
"Aug. 2, 2019",10.55
"Aug. 1, 2019",10.69
"July 31, 2019",11.10
"July 30, 2019",10.86
"July 29, 2019",10.27
"July 26, 2019",10.28
"July 25, 2019",10.33
"July 24, 2019",10.46
"July 23, 2019",10.30
"July 22, 2019",10.21
"July 19, 2019",9.960
"July 18, 2019",9.840
"July 17, 2019",10.07
"July 16, 2019",10.46
"July 15, 2019",10.84
"July 12, 2019",10.97
"July 11, 2019",10.95
"July 10, 2019",11.54
"July 9, 2019",11.36
"July 8, 2019",11.31
"July 5, 2019",11.45
"July 3, 2019",11.28
"July 2, 2019",11.15
"July 1, 2019",11.52
"June 30, 2019",
"June 28, 2019",14.24
"June 27, 2019",14.00
"June 26, 2019",14.31
"June 25, 2019",14.00
"June 24, 2019",14.32
"June 21, 2019",14.40
"June 20, 2019",14.40
"June 19, 2019",13.98
"June 18, 2019",13.86
"June 17, 2019",13.55
"June 14, 2019",13.40
"June 13, 2019",13.80
"June 12, 2019",13.36
"June 11, 2019",13.67
"June 10, 2019",13.58
"June 7, 2019",13.83
"June 6, 2019",14.06
"June 5, 2019",14.02
"June 4, 2019",14.30
"June 3, 2019",14.24
"May 31, 2019",14.36
"May 30, 2019",14.38
"May 29, 2019",14.73
"May 28, 2019",14.73
"May 24, 2019",14.80
"May 23, 2019",14.66
"May 22, 2019",15.42
"May 21, 2019",15.88
"May 20, 2019",15.56
"May 17, 2019",15.40
"May 16, 2019",16.10
"May 15, 2019",16.23
"May 14, 2019",16.14
"May 13, 2019",15.80
"May 10, 2019",15.91
"May 9, 2019",15.96
"May 8, 2019",15.68
"May 7, 2019",15.51
"May 6, 2019",15.40
"May 3, 2019",15.17
"May 2, 2019",14.66
"May 1, 2019",14.94
"April 30, 2019",15.74
"April 29, 2019",15.82
"April 26, 2019",15.97
"April 25, 2019",16.45
