date,ps_ratio
"March 19, 2020",5.236
"March 18, 2020",5.325
"March 17, 2020",5.606
"March 16, 2020",5.091
"March 13, 2020",5.601
"March 12, 2020",5.281
"March 11, 2020",6.099
"March 10, 2020",6.465
"March 9, 2020",6.606
"March 6, 2020",6.872
"March 5, 2020",6.982
"March 4, 2020",7.135
"March 3, 2020",6.703
"March 2, 2020",6.784
"Feb. 28, 2020",6.390
"Feb. 27, 2020",6.468
"Feb. 26, 2020",6.812
"Feb. 25, 2020",6.834
"Feb. 24, 2020",6.926
"Feb. 21, 2020",7.018
"Feb. 20, 2020",7.004
"Feb. 19, 2020",6.944
"Feb. 18, 2020",7.130
"Feb. 14, 2020",7.041
"Feb. 13, 2020",6.964
"Feb. 12, 2020",6.832
"Feb. 11, 2020",6.880
"Feb. 10, 2020",6.870
"Feb. 7, 2020",6.814
"Feb. 6, 2020",6.784
"Feb. 5, 2020",6.743
"Feb. 4, 2020",6.688
"Feb. 3, 2020",6.745
"Jan. 31, 2020",6.780
"Jan. 30, 2020",6.824
"Jan. 29, 2020",6.719
"Jan. 28, 2020",6.72
"Jan. 27, 2020",6.744
"Jan. 24, 2020",6.667
"Jan. 23, 2020",6.575
"Jan. 22, 2020",6.571
"Jan. 21, 2020",6.494
"Jan. 17, 2020",6.406
"Jan. 16, 2020",6.378
"Jan. 15, 2020",6.360
"Jan. 14, 2020",6.263
"Jan. 13, 2020",6.229
"Jan. 10, 2020",6.157
"Jan. 9, 2020",6.146
"Jan. 8, 2020",6.098
"Jan. 7, 2020",6.101
"Jan. 6, 2020",6.106
"Jan. 3, 2020",6.076
"Jan. 2, 2020",6.033
"Dec. 31, 2019",6.122
"Dec. 30, 2019",6.131
"Dec. 27, 2019",6.162
"Dec. 26, 2019",6.148
"Dec. 24, 2019",6.111
"Dec. 23, 2019",6.067
"Dec. 20, 2019",6.167
"Dec. 19, 2019",6.115
"Dec. 18, 2019",6.106
"Dec. 17, 2019",6.094
"Dec. 16, 2019",6.085
"Dec. 13, 2019",6.021
"Dec. 12, 2019",5.943
"Dec. 11, 2019",5.991
"Dec. 10, 2019",5.957
"Dec. 9, 2019",5.953
"Dec. 6, 2019",5.956
"Dec. 5, 2019",5.960
"Dec. 4, 2019",5.952
"Dec. 3, 2019",5.901
"Dec. 2, 2019",5.876
"Nov. 29, 2019",5.941
"Nov. 27, 2019",5.922
