date,operating_pe_ratio
"March 19, 2020",19.81
"March 18, 2020",20.15
"March 17, 2020",21.22
"March 16, 2020",19.27
"March 13, 2020",21.20
"March 12, 2020",19.98
"March 11, 2020",23.08
"March 10, 2020",24.47
"March 9, 2020",25.00
"March 6, 2020",26.00
"March 5, 2020",26.42
"March 4, 2020",27.00
"March 3, 2020",25.37
"March 2, 2020",25.67
"Feb. 28, 2020",24.18
"Feb. 27, 2020",24.48
"Feb. 26, 2020",25.78
"Feb. 25, 2020",25.86
"Feb. 24, 2020",26.21
"Feb. 21, 2020",26.56
"Feb. 20, 2020",26.50
"Feb. 19, 2020",26.28
"Feb. 18, 2020",26.98
"Feb. 14, 2020",26.65
"Feb. 13, 2020",26.35
"Feb. 12, 2020",25.86
"Feb. 11, 2020",26.04
"Feb. 10, 2020",26.00
"Feb. 7, 2020",25.79
"Feb. 6, 2020",25.67
"Feb. 5, 2020",25.52
"Feb. 4, 2020",25.31
"Feb. 3, 2020",25.53
"Jan. 31, 2020",25.66
"Jan. 30, 2020",25.82
"Jan. 29, 2020",25.43
"Jan. 28, 2020",25.43
"Jan. 27, 2020",25.52
"Jan. 24, 2020",25.23
"Jan. 23, 2020",24.88
"Jan. 22, 2020",24.86
"Jan. 21, 2020",24.58
"Jan. 17, 2020",24.24
"Jan. 16, 2020",24.13
"Jan. 15, 2020",24.07
"Jan. 14, 2020",23.70
"Jan. 13, 2020",23.57
"Jan. 10, 2020",23.30
"Jan. 9, 2020",23.26
"Jan. 8, 2020",23.08
"Jan. 7, 2020",23.09
"Jan. 6, 2020",23.11
"Jan. 3, 2020",22.99
"Jan. 2, 2020",22.83
"Dec. 31, 2019",23.17
"Dec. 30, 2019",22.25
"Dec. 27, 2019",22.36
"Dec. 26, 2019",22.31
"Dec. 24, 2019",22.18
"Dec. 23, 2019",22.02
"Dec. 20, 2019",22.38
"Dec. 19, 2019",22.19
"Dec. 18, 2019",22.16
"Dec. 17, 2019",22.12
"Dec. 16, 2019",22.08
"Dec. 13, 2019",21.85
"Dec. 12, 2019",21.57
"Dec. 11, 2019",21.74
"Dec. 10, 2019",21.62
"Dec. 9, 2019",21.60
"Dec. 6, 2019",21.62
"Dec. 5, 2019",21.63
"Dec. 4, 2019",21.60
"Dec. 3, 2019",21.42
"Dec. 2, 2019",21.33
"Nov. 29, 2019",21.56
"Nov. 27, 2019",21.49
"Nov. 26, 2019",21.66
"Nov. 25, 2019",21.45
"Nov. 22, 2019",21.52
"Nov. 21, 2019",21.68
"Nov. 20, 2019",21.69
"Nov. 19, 2019",21.46
"Nov. 18, 2019",21.41
"Nov. 15, 2019",21.34
"Nov. 14, 2019",21.20
"Nov. 13, 2019",21.02
"Nov. 12, 2019",20.59
"Nov. 11, 2019",20.49
"Nov. 8, 2019",20.48
"Nov. 7, 2019",20.57
"Nov. 6, 2019",20.98
"Nov. 5, 2019",20.94
"Nov. 4, 2019",21.17
"Nov. 1, 2019",21.74
"Oct. 31, 2019",21.98
"Oct. 30, 2019",21.71
"Oct. 29, 2019",21.45
"Oct. 28, 2019",21.51
"Oct. 25, 2019",21.84
"Oct. 24, 2019",21.91
"Oct. 23, 2019",21.76
"Oct. 22, 2019",21.79
