date,ev_ebitda
"March 19, 2020",3.417
"March 18, 2020",3.938
"March 17, 2020",4.314
"March 16, 2020",4.226
"March 13, 2020",4.682
"March 12, 2020",4.050
"March 11, 2020",4.829
"March 10, 2020",5.202
"March 9, 2020",4.966
"March 6, 2020",5.223
"March 5, 2020",5.164
"March 4, 2020",5.368
"March 3, 2020",5.160
"March 2, 2020",5.371
"Feb. 28, 2020",5.279
"Feb. 27, 2020",5.332
"Feb. 26, 2020",5.608
"Feb. 25, 2020",5.70
"Feb. 24, 2020",6.240
"Feb. 21, 2020",6.534
"Feb. 20, 2020",6.584
"Feb. 19, 2020",6.605
"Feb. 18, 2020",6.664
"Feb. 14, 2020",6.709
"Feb. 13, 2020",6.778
"Feb. 12, 2020",6.771
"Feb. 11, 2020",6.704
"Feb. 10, 2020",6.642
"Feb. 7, 2020",6.623
"Feb. 6, 2020",6.679
"Feb. 5, 2020",6.585
"Feb. 4, 2020",6.431
"Feb. 3, 2020",6.375
"Jan. 31, 2020",6.346
"Jan. 30, 2020",6.449
"Jan. 29, 2020",6.602
"Jan. 28, 2020",6.688
"Jan. 27, 2020",6.524
"Jan. 24, 2020",6.560
"Jan. 23, 2020",6.42
"Jan. 22, 2020",6.186
"Jan. 21, 2020",6.193
"Jan. 17, 2020",6.372
"Jan. 16, 2020",6.408
"Jan. 15, 2020",6.375
"Jan. 14, 2020",6.309
"Jan. 13, 2020",6.248
"Jan. 10, 2020",6.242
"Jan. 9, 2020",6.286
"Jan. 8, 2020",6.294
"Jan. 7, 2020",6.285
"Jan. 6, 2020",6.265
"Jan. 3, 2020",6.292
"Jan. 2, 2020",6.352
"Dec. 31, 2019",6.247
"Dec. 30, 2019",6.110
"Dec. 27, 2019",6.138
"Dec. 26, 2019",6.206
"Dec. 24, 2019",6.211
"Dec. 23, 2019",6.247
"Dec. 20, 2019",6.174
"Dec. 19, 2019",6.110
"Dec. 18, 2019",6.054
"Dec. 17, 2019",6.122
"Dec. 16, 2019",6.231
"Dec. 13, 2019",6.207
"Dec. 12, 2019",6.248
"Dec. 11, 2019",6.190
"Dec. 10, 2019",6.298
"Dec. 9, 2019",6.364
"Dec. 6, 2019",6.420
"Dec. 5, 2019",6.371
"Dec. 4, 2019",6.401
"Dec. 3, 2019",6.419
"Dec. 2, 2019",6.512
"Nov. 29, 2019",6.622
"Nov. 27, 2019",6.635
"Nov. 26, 2019",6.616
"Nov. 25, 2019",6.612
"Nov. 22, 2019",6.547
"Nov. 21, 2019",6.497
"Nov. 20, 2019",6.525
"Nov. 19, 2019",6.611
"Nov. 18, 2019",6.638
"Nov. 15, 2019",6.639
"Nov. 14, 2019",6.620
"Nov. 13, 2019",6.616
"Nov. 12, 2019",6.646
"Nov. 11, 2019",6.695
"Nov. 8, 2019",6.686
"Nov. 7, 2019",6.693
"Nov. 6, 2019",6.648
"Nov. 5, 2019",6.797
"Nov. 4, 2019",6.688
"Nov. 1, 2019",6.600
"Oct. 31, 2019",6.585
"Oct. 30, 2019",6.695
"Oct. 29, 2019",6.716
"Oct. 28, 2019",6.768
"Oct. 25, 2019",6.659
"Oct. 24, 2019",6.604
"Oct. 23, 2019",6.234
"Oct. 22, 2019",6.195
"Oct. 21, 2019",6.233
"Oct. 18, 2019",6.263
"Oct. 17, 2019",6.309
"Oct. 16, 2019",6.286
"Oct. 15, 2019",6.346
"Oct. 14, 2019",6.33
"Oct. 11, 2019",6.317
"Oct. 10, 2019",6.286
"Oct. 9, 2019",6.265
"Oct. 8, 2019",6.209
"Oct. 7, 2019",6.21
"Oct. 4, 2019",6.180
"Oct. 3, 2019",6.115
"Oct. 2, 2019",6.089
"Oct. 1, 2019",6.25
"Sept. 30, 2019",6.328
"Sept. 27, 2019",6.442
"Sept. 26, 2019",6.471
"Sept. 25, 2019",6.501
"Sept. 24, 2019",6.490
"Sept. 23, 2019",6.459
"Sept. 20, 2019",6.460
"Sept. 19, 2019",6.532
"Sept. 18, 2019",6.673
"Sept. 17, 2019",6.612
"Sept. 16, 2019",6.622
"Sept. 13, 2019",6.619
"Sept. 12, 2019",6.520
"Sept. 11, 2019",6.487
"Sept. 10, 2019",6.325
"Sept. 9, 2019",6.288
"Sept. 6, 2019",6.173
"Sept. 5, 2019",6.220
"Sept. 4, 2019",6.168
"Sept. 3, 2019",6.080
"Aug. 30, 2019",6.195
"Aug. 29, 2019",6.193
"Aug. 28, 2019",6.053
"Aug. 27, 2019",5.971
"Aug. 26, 2019",5.996
"Aug. 23, 2019",5.98
"Aug. 22, 2019",6.057
"Aug. 21, 2019",5.984
"Aug. 20, 2019",5.914
"Aug. 19, 2019",5.990
"Aug. 16, 2019",5.886
"Aug. 15, 2019",5.693
"Aug. 14, 2019",5.760
"Aug. 13, 2019",5.902
"Aug. 12, 2019",5.918
"Aug. 9, 2019",5.966
"Aug. 8, 2019",5.971
"Aug. 7, 2019",5.903
"Aug. 6, 2019",5.876
"Aug. 5, 2019",5.784
"Aug. 2, 2019",5.987
"Aug. 1, 2019",6.029
"July 31, 2019",6.098
"July 30, 2019",6.223
"July 29, 2019",6.264
"July 26, 2019",6.309
"July 25, 2019",6.581
"July 24, 2019",6.558
"July 23, 2019",6.483
"July 22, 2019",6.306
"July 19, 2019",6.224
"July 18, 2019",6.276
"July 17, 2019",6.259
"July 16, 2019",6.380
"July 15, 2019",6.254
"July 12, 2019",6.285
"July 11, 2019",6.202
"July 10, 2019",6.204
"July 9, 2019",6.183
"July 8, 2019",6.232
"July 5, 2019",6.207
"July 3, 2019",6.208
"July 2, 2019",6.151
"July 1, 2019",6.165
"June 30, 2019",6.071
"June 28, 2019",6.139
"June 27, 2019",6.134
"June 26, 2019",6.129
"June 25, 2019",6.166
"June 24, 2019",6.194
"June 21, 2019",6.197
"June 20, 2019",6.231
"June 19, 2019",6.230
"June 18, 2019",6.253
"June 17, 2019",6.189
"June 14, 2019",6.268
"June 13, 2019",6.337
"June 12, 2019",6.143
"June 11, 2019",6.114
"June 10, 2019",6.080
"June 7, 2019",6.088
"June 6, 2019",6.040
"June 5, 2019",6.070
"June 4, 2019",5.912
"June 3, 2019",5.768
"May 31, 2019",5.745
"May 30, 2019",5.967
"May 29, 2019",5.988
"May 28, 2019",6.046
"May 24, 2019",6.185
"May 23, 2019",6.161
"May 22, 2019",6.361
"May 21, 2019",6.460
"May 20, 2019",6.292
"May 17, 2019",6.32
"May 16, 2019",6.363
"May 15, 2019",6.292
"May 14, 2019",6.247
"May 13, 2019",6.171
"May 10, 2019",6.382
"May 9, 2019",6.347
"May 8, 2019",6.341
"May 7, 2019",6.316
"May 6, 2019",6.474
