date,ev_revenues
"March 19, 2020",0.6491
"March 18, 2020",0.748
"March 17, 2020",0.8195
"March 16, 2020",0.8027
"March 13, 2020",0.8894
"March 12, 2020",0.7692
"March 11, 2020",0.9173
"March 10, 2020",0.9881
"March 9, 2020",0.9434
"March 6, 2020",0.9921
"March 5, 2020",0.981
"March 4, 2020",1.020
"March 3, 2020",0.9801
"March 2, 2020",1.020
"Feb. 28, 2020",1.003
"Feb. 27, 2020",1.013
"Feb. 26, 2020",1.065
"Feb. 25, 2020",1.083
"Feb. 24, 2020",1.185
"Feb. 21, 2020",1.241
"Feb. 20, 2020",1.251
"Feb. 19, 2020",1.254
"Feb. 18, 2020",1.266
"Feb. 14, 2020",1.274
"Feb. 13, 2020",1.288
"Feb. 12, 2020",1.286
"Feb. 11, 2020",1.274
"Feb. 10, 2020",1.262
"Feb. 7, 2020",1.258
"Feb. 6, 2020",1.269
"Feb. 5, 2020",1.251
"Feb. 4, 2020",1.222
"Feb. 3, 2020",1.211
"Jan. 31, 2020",1.205
"Jan. 30, 2020",1.225
"Jan. 29, 2020",1.254
"Jan. 28, 2020",1.270
"Jan. 27, 2020",1.239
"Jan. 24, 2020",1.246
"Jan. 23, 2020",1.220
"Jan. 22, 2020",1.175
"Jan. 21, 2020",1.176
"Jan. 17, 2020",1.210
"Jan. 16, 2020",1.217
"Jan. 15, 2020",1.211
"Jan. 14, 2020",1.198
"Jan. 13, 2020",1.187
"Jan. 10, 2020",1.186
"Jan. 9, 2020",1.194
"Jan. 8, 2020",1.196
"Jan. 7, 2020",1.194
"Jan. 6, 2020",1.190
"Jan. 3, 2020",1.195
"Jan. 2, 2020",1.206
"Dec. 31, 2019",1.187
"Dec. 30, 2019",1.209
"Dec. 27, 2019",1.215
"Dec. 26, 2019",1.228
"Dec. 24, 2019",1.229
"Dec. 23, 2019",1.236
"Dec. 20, 2019",1.222
"Dec. 19, 2019",1.209
"Dec. 18, 2019",1.198
"Dec. 17, 2019",1.211
"Dec. 16, 2019",1.233
"Dec. 13, 2019",1.228
"Dec. 12, 2019",1.236
"Dec. 11, 2019",1.225
"Dec. 10, 2019",1.246
"Dec. 9, 2019",1.259
"Dec. 6, 2019",1.270
"Dec. 5, 2019",1.261
"Dec. 4, 2019",1.267
"Dec. 3, 2019",1.270
"Dec. 2, 2019",1.289
"Nov. 29, 2019",1.310
"Nov. 27, 2019",1.313
"Nov. 26, 2019",1.309
"Nov. 25, 2019",1.308
"Nov. 22, 2019",1.296
"Nov. 21, 2019",1.286
"Nov. 20, 2019",1.291
"Nov. 19, 2019",1.308
"Nov. 18, 2019",1.314
"Nov. 15, 2019",1.314
"Nov. 14, 2019",1.310
"Nov. 13, 2019",1.309
"Nov. 12, 2019",1.315
"Nov. 11, 2019",1.325
"Nov. 8, 2019",1.323
"Nov. 7, 2019",1.324
"Nov. 6, 2019",1.316
"Nov. 5, 2019",1.345
"Nov. 4, 2019",1.324
"Nov. 1, 2019",1.306
"Oct. 31, 2019",1.303
"Oct. 30, 2019",1.325
"Oct. 29, 2019",1.329
"Oct. 28, 2019",1.339
"Oct. 25, 2019",1.318
"Oct. 24, 2019",1.307
"Oct. 23, 2019",1.234
"Oct. 22, 2019",1.226
"Oct. 21, 2019",1.234
"Oct. 18, 2019",1.240
"Oct. 17, 2019",1.249
"Oct. 16, 2019",1.244
"Oct. 15, 2019",1.256
"Oct. 14, 2019",1.253
"Oct. 11, 2019",1.25
"Oct. 10, 2019",1.244
"Oct. 9, 2019",1.240
"Oct. 8, 2019",1.229
"Oct. 7, 2019",1.229
"Oct. 4, 2019",1.223
"Oct. 3, 2019",1.210
"Oct. 2, 2019",1.205
"Oct. 1, 2019",1.237
"Sept. 30, 2019",1.252
"Sept. 27, 2019",1.268
"Sept. 26, 2019",1.274
"Sept. 25, 2019",1.280
"Sept. 24, 2019",1.278
"Sept. 23, 2019",1.272
"Sept. 20, 2019",1.272
"Sept. 19, 2019",1.286
"Sept. 18, 2019",1.314
"Sept. 17, 2019",1.302
"Sept. 16, 2019",1.304
"Sept. 13, 2019",1.303
"Sept. 12, 2019",1.284
"Sept. 11, 2019",1.277
"Sept. 10, 2019",1.245
"Sept. 9, 2019",1.238
"Sept. 6, 2019",1.215
"Sept. 5, 2019",1.224
"Sept. 4, 2019",1.214
"Sept. 3, 2019",1.197
"Aug. 30, 2019",1.220
"Aug. 29, 2019",1.219
"Aug. 28, 2019",1.192
"Aug. 27, 2019",1.176
"Aug. 26, 2019",1.180
"Aug. 23, 2019",1.177
"Aug. 22, 2019",1.192
"Aug. 21, 2019",1.178
"Aug. 20, 2019",1.164
"Aug. 19, 2019",1.179
"Aug. 16, 2019",1.159
"Aug. 15, 2019",1.121
"Aug. 14, 2019",1.134
"Aug. 13, 2019",1.162
"Aug. 12, 2019",1.165
"Aug. 9, 2019",1.174
"Aug. 8, 2019",1.176
"Aug. 7, 2019",1.162
"Aug. 6, 2019",1.157
"Aug. 5, 2019",1.139
"Aug. 2, 2019",1.179
"Aug. 1, 2019",1.187
"July 31, 2019",1.200
"July 30, 2019",1.225
"July 29, 2019",1.233
"July 26, 2019",1.242
"July 25, 2019",1.296
"July 24, 2019",1.291
"July 23, 2019",1.276
"July 22, 2019",1.241
"July 19, 2019",1.225
"July 18, 2019",1.235
"July 17, 2019",1.232
"July 16, 2019",1.256
"July 15, 2019",1.231
"July 12, 2019",1.237
"July 11, 2019",1.221
"July 10, 2019",1.221
"July 9, 2019",1.217
"July 8, 2019",1.227
"July 5, 2019",1.222
"July 3, 2019",1.222
"July 2, 2019",1.211
"July 1, 2019",1.214
"June 30, 2019",1.195
"June 28, 2019",1.213
"June 27, 2019",1.212
"June 26, 2019",1.211
"June 25, 2019",1.218
"June 24, 2019",1.224
"June 21, 2019",1.224
"June 20, 2019",1.231
"June 19, 2019",1.231
"June 18, 2019",1.235
"June 17, 2019",1.223
"June 14, 2019",1.238
"June 13, 2019",1.252
"June 12, 2019",1.214
"June 11, 2019",1.208
"June 10, 2019",1.201
"June 7, 2019",1.203
"June 6, 2019",1.193
"June 5, 2019",1.199
"June 4, 2019",1.168
"June 3, 2019",1.140
"May 31, 2019",1.135
"May 30, 2019",1.179
"May 29, 2019",1.183
"May 28, 2019",1.194
"May 24, 2019",1.222
"May 23, 2019",1.217
"May 22, 2019",1.257
"May 21, 2019",1.276
"May 20, 2019",1.243
"May 17, 2019",1.249
"May 16, 2019",1.257
"May 15, 2019",1.243
"May 14, 2019",1.234
"May 13, 2019",1.219
"May 10, 2019",1.261
"May 9, 2019",1.254
"May 8, 2019",1.253
"May 7, 2019",1.248
"May 6, 2019",1.279
"May 3, 2019",1.282
"May 2, 2019",1.276
"May 1, 2019",1.289
"April 30, 2019",1.297
"April 29, 2019",1.288
"April 26, 2019",1.267
"April 25, 2019",1.284
"April 24, 2019",1.274
"April 23, 2019",1.271
"April 22, 2019",1.244
"April 18, 2019",1.256
"April 17, 2019",1.270
"April 16, 2019",1.270
"April 15, 2019",1.258
"April 12, 2019",1.279
"April 11, 2019",1.276
"April 10, 2019",1.266
"April 9, 2019",1.248
"April 8, 2019",1.250
"April 5, 2019",1.282
"April 4, 2019",1.280
"April 3, 2019",1.273
"April 2, 2019",1.269
"April 1, 2019",1.261
"March 31, 2019",1.249
"March 29, 2019",1.278
"March 28, 2019",1.241
"March 27, 2019",1.226
"March 26, 2019",1.199
"March 25, 2019",1.198
"March 22, 2019",1.213
"March 21, 2019",1.249
"March 20, 2019",1.223
"March 19, 2019",1.249
"March 18, 2019",1.271
"March 15, 2019",1.278
"March 14, 2019",1.273
"March 13, 2019",1.259
"March 12, 2019",1.254
"March 11, 2019",1.284
"March 8, 2019",1.288
"March 7, 2019",1.305
"March 6, 2019",1.321
"March 5, 2019",1.329
"March 4, 2019",1.340
"March 1, 2019",1.353
"Feb. 28, 2019",1.396
"Feb. 27, 2019",1.341
"Feb. 26, 2019",1.337
"Feb. 25, 2019",1.344
"Feb. 22, 2019",1.335
"Feb. 21, 2019",1.352
"Feb. 20, 2019",1.355
"Feb. 19, 2019",1.437
"Feb. 15, 2019",1.438
"Feb. 14, 2019",1.445
"Feb. 13, 2019",1.445
"Feb. 12, 2019",1.438
"Feb. 11, 2019",1.452
"Feb. 8, 2019",1.436
"Feb. 7, 2019",1.432
"Feb. 6, 2019",1.435
"Feb. 5, 2019",1.442
"Feb. 4, 2019",1.452
"Feb. 1, 2019",1.423
"Jan. 31, 2019",1.414
"Jan. 30, 2019",1.432
"Jan. 29, 2019",1.404
"Jan. 28, 2019",1.383
"Jan. 25, 2019",1.369
"Jan. 24, 2019",1.350
"Jan. 23, 2019",1.269
"Jan. 22, 2019",1.257
"Jan. 18, 2019",1.283
"Jan. 17, 2019",1.259
"Jan. 16, 2019",1.238
"Jan. 15, 2019",1.234
"Jan. 14, 2019",1.212
"Jan. 11, 2019",1.206
"Jan. 10, 2019",1.218
"Jan. 9, 2019",1.221
"Jan. 8, 2019",1.182
"Jan. 7, 2019",1.190
"Jan. 4, 2019",1.190
"Jan. 3, 2019",1.133
"Jan. 2, 2019",1.172
"Dec. 31, 2018",1.155
"Dec. 28, 2018",1.204
"Dec. 27, 2018",1.206
"Dec. 26, 2018",1.203
"Dec. 24, 2018",1.143
"Dec. 21, 2018",1.183
"Dec. 20, 2018",1.213
"Dec. 19, 2018",1.257
"Dec. 18, 2018",1.279
"Dec. 17, 2018",1.273
"Dec. 14, 2018",1.292
"Dec. 13, 2018",1.298
"Dec. 12, 2018",1.313
