date,price_to_book_value
"March 19, 2020",1.624
"March 18, 2020",1.849
"March 17, 2020",2.012
"March 16, 2020",1.974
"March 13, 2020",2.172
"March 12, 2020",1.898
"March 11, 2020",2.236
"March 10, 2020",2.397
"March 9, 2020",2.295
"March 6, 2020",2.406
"March 5, 2020",2.381
"March 4, 2020",2.469
"March 3, 2020",2.379
"March 2, 2020",2.470
"Feb. 28, 2020",2.430
"Feb. 27, 2020",2.453
"Feb. 26, 2020",2.573
"Feb. 25, 2020",2.613
"Feb. 24, 2020",2.847
"Feb. 21, 2020",2.974
"Feb. 20, 2020",2.996
"Feb. 19, 2020",3.005
"Feb. 18, 2020",3.030
"Feb. 14, 2020",3.05
"Feb. 13, 2020",3.08
"Feb. 12, 2020",3.077
"Feb. 11, 2020",3.048
"Feb. 10, 2020",3.021
"Feb. 7, 2020",3.013
"Feb. 6, 2020",3.037
"Feb. 5, 2020",2.996
"Feb. 4, 2020",2.930
"Feb. 3, 2020",2.905
"Jan. 31, 2020",2.893
"Jan. 30, 2020",2.937
"Jan. 29, 2020",3.003
"Jan. 28, 2020",3.041
"Jan. 27, 2020",2.970
"Jan. 24, 2020",2.986
"Jan. 23, 2020",2.925
"Jan. 22, 2020",2.823
"Jan. 21, 2020",2.827
"Jan. 17, 2020",2.904
"Jan. 16, 2020",2.920
"Jan. 15, 2020",2.905
"Jan. 14, 2020",2.877
"Jan. 13, 2020",2.850
"Jan. 10, 2020",2.848
"Jan. 9, 2020",2.867
"Jan. 8, 2020",2.870
"Jan. 7, 2020",2.866
"Jan. 6, 2020",2.858
"Jan. 3, 2020",2.869
"Jan. 2, 2020",2.895
"Dec. 31, 2019",2.850
"Dec. 30, 2019",2.826
"Dec. 27, 2019",2.839
"Dec. 26, 2019",2.869
"Dec. 24, 2019",2.871
"Dec. 23, 2019",2.887
"Dec. 20, 2019",2.855
"Dec. 19, 2019",2.826
"Dec. 18, 2019",2.801
"Dec. 17, 2019",2.831
"Dec. 16, 2019",2.880
"Dec. 13, 2019",2.870
"Dec. 12, 2019",2.888
"Dec. 11, 2019",2.862
"Dec. 10, 2019",2.910
"Dec. 9, 2019",2.940
"Dec. 6, 2019",2.964
"Dec. 5, 2019",2.943
"Dec. 4, 2019",2.956
"Dec. 3, 2019",2.964
"Dec. 2, 2019",3.006
"Nov. 29, 2019",3.054
"Nov. 27, 2019",3.060
"Nov. 26, 2019",3.052
"Nov. 25, 2019",3.050
"Nov. 22, 2019",3.021
"Nov. 21, 2019",2.999
"Nov. 20, 2019",3.012
"Nov. 19, 2019",3.050
"Nov. 18, 2019",3.062
"Nov. 15, 2019",3.062
"Nov. 14, 2019",3.054
"Nov. 13, 2019",3.052
"Nov. 12, 2019",3.066
"Nov. 11, 2019",3.087
"Nov. 8, 2019",3.083
"Nov. 7, 2019",3.086
"Nov. 6, 2019",3.066
"Nov. 5, 2019",3.133
"Nov. 4, 2019",3.084
"Nov. 1, 2019",3.045
"Oct. 31, 2019",3.038
"Oct. 30, 2019",3.087
"Oct. 29, 2019",3.096
"Oct. 28, 2019",3.120
"Oct. 25, 2019",3.071
"Oct. 24, 2019",3.047
"Oct. 23, 2019",2.882
"Oct. 22, 2019",2.864
"Oct. 21, 2019",2.881
"Oct. 18, 2019",2.895
"Oct. 17, 2019",2.915
"Oct. 16, 2019",2.905
"Oct. 15, 2019",2.931
"Oct. 14, 2019",2.924
"Oct. 11, 2019",2.918
"Oct. 10, 2019",2.905
"Oct. 9, 2019",2.895
"Oct. 8, 2019",2.870
"Oct. 7, 2019",2.871
"Oct. 4, 2019",2.857
"Oct. 3, 2019",2.829
"Oct. 2, 2019",2.817
"Oct. 1, 2019",2.889
"Sept. 30, 2019",2.923
"Sept. 27, 2019",2.938
"Sept. 26, 2019",2.952
"Sept. 25, 2019",2.964
"Sept. 24, 2019",2.960
"Sept. 23, 2019",2.946
"Sept. 20, 2019",2.947
"Sept. 19, 2019",2.978
"Sept. 18, 2019",3.041
"Sept. 17, 2019",3.014
"Sept. 16, 2019",3.018
"Sept. 13, 2019",3.017
"Sept. 12, 2019",2.973
"Sept. 11, 2019",2.958
"Sept. 10, 2019",2.887
"Sept. 9, 2019",2.870
"Sept. 6, 2019",2.820
"Sept. 5, 2019",2.840
"Sept. 4, 2019",2.817
"Sept. 3, 2019",2.778
"Aug. 30, 2019",2.829
"Aug. 29, 2019",2.828
"Aug. 28, 2019",2.766
"Aug. 27, 2019",2.730
"Aug. 26, 2019",2.741
"Aug. 23, 2019",2.734
"Aug. 22, 2019",2.768
"Aug. 21, 2019",2.736
"Aug. 20, 2019",2.705
"Aug. 19, 2019",2.738
"Aug. 16, 2019",2.692
"Aug. 15, 2019",2.607
"Aug. 14, 2019",2.637
"Aug. 13, 2019",2.700
"Aug. 12, 2019",2.706
"Aug. 9, 2019",2.728
"Aug. 8, 2019",2.730
"Aug. 7, 2019",2.70
"Aug. 6, 2019",2.688
"Aug. 5, 2019",2.648
"Aug. 2, 2019",2.737
"Aug. 1, 2019",2.756
"July 31, 2019",2.786
"July 30, 2019",2.842
"July 29, 2019",2.860
"July 26, 2019",2.880
"July 25, 2019",3.00
"July 24, 2019",2.990
"July 23, 2019",2.957
"July 22, 2019",2.878
"July 19, 2019",2.842
"July 18, 2019",2.865
"July 17, 2019",2.857
"July 16, 2019",2.911
"July 15, 2019",2.855
"July 12, 2019",2.869
"July 11, 2019",2.832
"July 10, 2019",2.833
"July 9, 2019",2.824
"July 8, 2019",2.845
"July 5, 2019",2.834
"July 3, 2019",2.835
"July 2, 2019",2.810
"July 1, 2019",2.816
"June 30, 2019",
"June 28, 2019",2.816
"June 27, 2019",2.814
"June 26, 2019",2.812
"June 25, 2019",2.829
"June 24, 2019",2.841
"June 21, 2019",2.843
"June 20, 2019",2.858
"June 19, 2019",2.857
"June 18, 2019",2.868
"June 17, 2019",2.839
"June 14, 2019",2.874
"June 13, 2019",2.905
"June 12, 2019",2.818
"June 11, 2019",2.806
"June 10, 2019",2.790
"June 7, 2019",2.794
"June 6, 2019",2.772
"June 5, 2019",2.786
"June 4, 2019",2.715
"June 3, 2019",2.651
"May 31, 2019",2.640
"May 30, 2019",2.740
"May 29, 2019",2.749
"May 28, 2019",2.775
"May 24, 2019",2.837
"May 23, 2019",2.826
"May 22, 2019",2.916
"May 21, 2019",2.960
"May 20, 2019",2.885
"May 17, 2019",2.898
"May 16, 2019",2.917
"May 15, 2019",2.885
"May 14, 2019",2.865
"May 13, 2019",2.831
"May 10, 2019",2.925
"May 9, 2019",2.910
"May 8, 2019",2.907
"May 7, 2019",2.896
"May 6, 2019",2.966
"May 3, 2019",2.974
"May 2, 2019",2.960
"May 1, 2019",2.990
"April 30, 2019",3.008
"April 29, 2019",2.986
"April 26, 2019",2.939
"April 25, 2019",2.979
"April 24, 2019",2.955
"April 23, 2019",2.947
"April 22, 2019",2.887
"April 18, 2019",2.913
"April 17, 2019",2.946
"April 16, 2019",2.947
"April 15, 2019",2.919
"April 12, 2019",2.966
"April 11, 2019",2.959
"April 10, 2019",2.938
"April 9, 2019",2.897
"April 8, 2019",2.900
"April 5, 2019",2.973
"April 4, 2019",2.969
"April 3, 2019",2.953
"April 2, 2019",2.943
"April 1, 2019",2.926
"March 31, 2019",
"March 29, 2019",2.88
"March 28, 2019",2.799
"March 27, 2019",2.765
"March 26, 2019",2.705
"March 25, 2019",2.701
"March 22, 2019",2.736
"March 21, 2019",2.815
"March 20, 2019",2.757
"March 19, 2019",2.815
"March 18, 2019",2.865
"March 15, 2019",2.882
"March 14, 2019",2.870
"March 13, 2019",2.839
"March 12, 2019",2.827
"March 11, 2019",2.895
"March 8, 2019",2.904
"March 7, 2019",2.941
"March 6, 2019",2.976
"March 5, 2019",2.995
"March 4, 2019",3.020
"March 1, 2019",3.048
"Feb. 28, 2019",3.144
"Feb. 27, 2019",3.021
"Feb. 26, 2019",3.012
"Feb. 25, 2019",3.027
"Feb. 22, 2019",3.008
"Feb. 21, 2019",3.046
"Feb. 20, 2019",3.052
"Feb. 19, 2019",3.235
"Feb. 15, 2019",3.237
"Feb. 14, 2019",3.253
"Feb. 13, 2019",3.253
"Feb. 12, 2019",3.237
"Feb. 11, 2019",3.269
"Feb. 8, 2019",3.234
"Feb. 7, 2019",3.224
"Feb. 6, 2019",3.232
"Feb. 5, 2019",3.247
"Feb. 4, 2019",3.270
"Feb. 1, 2019",3.205
"Jan. 31, 2019",3.183
"Jan. 30, 2019",3.224
"Jan. 29, 2019",3.162
"Jan. 28, 2019",3.114
"Jan. 25, 2019",3.084
"Jan. 24, 2019",3.040
"Jan. 23, 2019",2.861
"Jan. 22, 2019",2.834
"Jan. 18, 2019",2.892
"Jan. 17, 2019",2.837
"Jan. 16, 2019",2.792
"Jan. 15, 2019",2.782
"Jan. 14, 2019",2.735
"Jan. 11, 2019",2.721
"Jan. 10, 2019",2.748
"Jan. 9, 2019",2.753
"Jan. 8, 2019",2.666
"Jan. 7, 2019",2.685
"Jan. 4, 2019",2.684
"Jan. 3, 2019",2.558
"Jan. 2, 2019",2.644
"Dec. 31, 2018",2.607
"Dec. 28, 2018",2.590
"Dec. 27, 2018",2.592
"Dec. 26, 2018",2.588
"Dec. 24, 2018",2.459
"Dec. 21, 2018",2.545
"Dec. 20, 2018",2.607
"Dec. 19, 2018",2.702
"Dec. 18, 2018",2.747
"Dec. 17, 2018",2.735
"Dec. 14, 2018",2.774
"Dec. 13, 2018",2.788
"Dec. 12, 2018",2.819
"Dec. 11, 2018",2.829
"Dec. 10, 2018",2.832
