date,ps_ratio
"March 19, 2020",0.7413
"March 18, 2020",0.8444
"March 17, 2020",0.9189
"March 16, 2020",0.9013
"March 13, 2020",0.9916
"March 12, 2020",0.8665
"March 11, 2020",1.021
"March 10, 2020",1.094
"March 9, 2020",1.048
"March 6, 2020",1.098
"March 5, 2020",1.087
"March 4, 2020",1.127
"March 3, 2020",1.086
"March 2, 2020",1.128
"Feb. 28, 2020",1.110
"Feb. 27, 2020",1.120
"Feb. 26, 2020",1.175
"Feb. 25, 2020",1.193
"Feb. 24, 2020",1.300
"Feb. 21, 2020",1.358
"Feb. 20, 2020",1.368
"Feb. 19, 2020",1.372
"Feb. 18, 2020",1.384
"Feb. 14, 2020",1.393
"Feb. 13, 2020",1.406
"Feb. 12, 2020",1.405
"Feb. 11, 2020",1.392
"Feb. 10, 2020",1.379
"Feb. 7, 2020",1.376
"Feb. 6, 2020",1.387
"Feb. 5, 2020",1.368
"Feb. 4, 2020",1.338
"Feb. 3, 2020",1.326
"Jan. 31, 2020",1.321
"Jan. 30, 2020",1.341
"Jan. 29, 2020",1.367
"Jan. 28, 2020",1.384
"Jan. 27, 2020",1.351
"Jan. 24, 2020",1.358
"Jan. 23, 2020",1.331
"Jan. 22, 2020",1.285
"Jan. 21, 2020",1.286
"Jan. 17, 2020",1.322
"Jan. 16, 2020",1.328
"Jan. 15, 2020",1.322
"Jan. 14, 2020",1.309
"Jan. 13, 2020",1.297
"Jan. 10, 2020",1.296
"Jan. 9, 2020",1.304
"Jan. 8, 2020",1.306
"Jan. 7, 2020",1.304
"Jan. 6, 2020",1.300
"Jan. 3, 2020",1.306
"Jan. 2, 2020",1.317
"Dec. 31, 2019",1.297
"Dec. 30, 2019",1.32
"Dec. 27, 2019",1.326
"Dec. 26, 2019",1.34
"Dec. 24, 2019",1.341
"Dec. 23, 2019",1.348
"Dec. 20, 2019",1.333
"Dec. 19, 2019",1.32
"Dec. 18, 2019",1.308
"Dec. 17, 2019",1.322
"Dec. 16, 2019",1.326
"Dec. 13, 2019",1.322
"Dec. 12, 2019",1.33
"Dec. 11, 2019",1.318
"Dec. 10, 2019",1.340
"Dec. 9, 2019",1.354
"Dec. 6, 2019",1.365
"Dec. 5, 2019",1.355
"Dec. 4, 2019",1.361
"Dec. 3, 2019",1.365
"Dec. 2, 2019",1.384
"Nov. 29, 2019",1.407
"Nov. 27, 2019",1.410
"Nov. 26, 2019",1.406
"Nov. 25, 2019",1.405
"Nov. 22, 2019",1.392
"Nov. 21, 2019",1.381
"Nov. 20, 2019",1.387
"Nov. 19, 2019",1.405
"Nov. 18, 2019",1.410
"Nov. 15, 2019",1.410
"Nov. 14, 2019",1.407
"Nov. 13, 2019",1.406
"Nov. 12, 2019",1.412
"Nov. 11, 2019",1.422
"Nov. 8, 2019",1.42
"Nov. 7, 2019",1.422
"Nov. 6, 2019",1.412
"Nov. 5, 2019",1.413
"Nov. 4, 2019",1.391
"Nov. 1, 2019",1.373
"Oct. 31, 2019",1.37
"Oct. 30, 2019",1.392
"Oct. 29, 2019",1.396
"Oct. 28, 2019",1.407
"Oct. 25, 2019",1.385
"Oct. 24, 2019",1.374
"Oct. 23, 2019",1.299
"Oct. 22, 2019",1.292
"Oct. 21, 2019",1.299
"Oct. 18, 2019",1.305
"Oct. 17, 2019",1.315
"Oct. 16, 2019",1.310
"Oct. 15, 2019",1.322
"Oct. 14, 2019",1.319
"Oct. 11, 2019",1.316
"Oct. 10, 2019",1.310
"Oct. 9, 2019",1.306
"Oct. 8, 2019",1.294
"Oct. 7, 2019",1.295
"Oct. 4, 2019",1.288
"Oct. 3, 2019",1.276
"Oct. 2, 2019",1.270
"Oct. 1, 2019",1.303
"Sept. 30, 2019",1.318
"Sept. 27, 2019",1.351
"Sept. 26, 2019",1.357
"Sept. 25, 2019",1.363
"Sept. 24, 2019",1.361
"Sept. 23, 2019",1.355
"Sept. 20, 2019",1.355
"Sept. 19, 2019",1.370
"Sept. 18, 2019",1.398
"Sept. 17, 2019",1.386
"Sept. 16, 2019",1.388
"Sept. 13, 2019",1.387
"Sept. 12, 2019",1.367
"Sept. 11, 2019",1.361
"Sept. 10, 2019",1.328
"Sept. 9, 2019",1.32
"Sept. 6, 2019",1.297
"Sept. 5, 2019",1.306
"Sept. 4, 2019",1.296
"Sept. 3, 2019",1.278
"Aug. 30, 2019",1.301
"Aug. 29, 2019",1.301
"Aug. 28, 2019",1.272
"Aug. 27, 2019",1.256
"Aug. 26, 2019",1.261
"Aug. 23, 2019",1.257
"Aug. 22, 2019",1.273
"Aug. 21, 2019",1.258
"Aug. 20, 2019",1.244
"Aug. 19, 2019",1.259
"Aug. 16, 2019",1.238
"Aug. 15, 2019",1.199
"Aug. 14, 2019",1.213
"Aug. 13, 2019",1.242
"Aug. 12, 2019",1.245
"Aug. 9, 2019",1.255
"Aug. 8, 2019",1.256
"Aug. 7, 2019",1.242
"Aug. 6, 2019",1.236
"Aug. 5, 2019",1.218
"Aug. 2, 2019",1.259
"Aug. 1, 2019",1.267
"July 31, 2019",1.282
"July 30, 2019",1.307
"July 29, 2019",1.315
"July 26, 2019",1.324
"July 25, 2019",1.366
"July 24, 2019",1.361
"July 23, 2019",1.346
"July 22, 2019",1.310
"July 19, 2019",1.294
"July 18, 2019",1.304
"July 17, 2019",1.301
"July 16, 2019",1.325
"July 15, 2019",1.300
"July 12, 2019",1.306
"July 11, 2019",1.289
"July 10, 2019",1.290
"July 9, 2019",1.286
"July 8, 2019",1.295
