date,operating_pe_ratio
"March 19, 2020",12.68
"March 18, 2020",12.75
"March 17, 2020",14.05
"March 16, 2020",14.42
"March 13, 2020",15.93
"March 12, 2020",14.38
"March 11, 2020",16.35
"March 10, 2020",17.24
"March 9, 2020",16.30
"March 6, 2020",17.49
"March 5, 2020",17.58
"March 4, 2020",18.25
"March 3, 2020",17.26
"March 2, 2020",17.51
"Feb. 28, 2020",17.29
"Feb. 27, 2020",17.01
"Feb. 26, 2020",17.82
"Feb. 25, 2020",17.89
"Feb. 24, 2020",18.68
"Feb. 21, 2020",19.18
"Feb. 20, 2020",19.26
"Feb. 19, 2020",19.28
"Feb. 18, 2020",19.13
"Feb. 14, 2020",19.27
"Feb. 13, 2020",19.20
"Feb. 12, 2020",19.31
"Feb. 11, 2020",19.10
"Feb. 10, 2020",18.86
"Feb. 7, 2020",18.69
"Feb. 6, 2020",18.80
"Feb. 5, 2020",18.86
"Feb. 4, 2020",18.68
"Feb. 3, 2020",18.26
"Jan. 31, 2020",18.47
"Jan. 30, 2020",19.01
"Jan. 29, 2020",18.73
"Jan. 28, 2020",18.70
"Jan. 27, 2020",18.50
"Jan. 24, 2020",18.88
"Jan. 23, 2020",19.14
"Jan. 22, 2020",19.19
"Jan. 21, 2020",19.29
"Jan. 17, 2020",19.53
"Jan. 16, 2020",19.43
"Jan. 15, 2020",19.27
"Jan. 14, 2020",19.24
"Jan. 13, 2020",19.32
"Jan. 10, 2020",19.05
"Jan. 9, 2020",19.09
"Jan. 8, 2020",18.95
"Jan. 7, 2020",18.93
"Jan. 6, 2020",18.92
"Jan. 3, 2020",19.07
"Jan. 2, 2020",19.27
"Dec. 31, 2019",18.87
"Dec. 30, 2019",19.44
"Dec. 27, 2019",19.45
"Dec. 26, 2019",19.49
"Dec. 24, 2019",19.43
"Dec. 23, 2019",19.44
"Dec. 20, 2019",19.44
"Dec. 19, 2019",19.45
"Dec. 18, 2019",19.24
"Dec. 17, 2019",19.47
"Dec. 16, 2019",19.44
"Dec. 13, 2019",19.50
"Dec. 12, 2019",19.55
"Dec. 11, 2019",19.39
"Dec. 10, 2019",19.18
"Dec. 9, 2019",19.23
"Dec. 6, 2019",19.33
"Dec. 5, 2019",19.17
"Dec. 4, 2019",19.09
"Dec. 3, 2019",19.01
"Dec. 2, 2019",19.21
"Nov. 29, 2019",19.67
"Nov. 27, 2019",19.77
"Nov. 26, 2019",19.67
"Nov. 25, 2019",19.45
"Nov. 22, 2019",19.48
"Nov. 21, 2019",19.45
"Nov. 20, 2019",19.53
"Nov. 19, 2019",19.85
"Nov. 18, 2019",19.81
"Nov. 15, 2019",20.03
"Nov. 14, 2019",19.80
"Nov. 13, 2019",20.05
"Nov. 12, 2019",20.06
"Nov. 11, 2019",19.93
"Nov. 8, 2019",19.97
"Nov. 7, 2019",19.80
"Nov. 6, 2019",19.92
"Nov. 5, 2019",19.91
"Nov. 4, 2019",19.83
"Nov. 1, 2019",19.41
"Oct. 31, 2019",19.03
"Oct. 30, 2019",19.24
"Oct. 29, 2019",19.08
"Oct. 28, 2019",19.03
"Oct. 25, 2019",18.91
"Oct. 24, 2019",18.89
"Oct. 23, 2019",18.72
"Oct. 22, 2019",18.62
"Oct. 21, 2019",18.62
"Oct. 18, 2019",18.24
"Oct. 17, 2019",18.46
"Oct. 16, 2019",18.03
"Oct. 15, 2019",18.03
"Oct. 14, 2019",17.96
"Oct. 11, 2019",18.02
"Oct. 10, 2019",17.74
"Oct. 9, 2019",17.61
"Oct. 8, 2019",17.48
"Oct. 7, 2019",17.98
"Oct. 4, 2019",18.03
"Oct. 3, 2019",17.80
"Oct. 2, 2019",17.75
"Oct. 1, 2019",18.09
"Sept. 30, 2019",18.64
"Sept. 27, 2019",18.87
"Sept. 26, 2019",18.76
"Sept. 25, 2019",18.75
"Sept. 24, 2019",18.62
"Sept. 23, 2019",18.77
"Sept. 20, 2019",18.90
"Sept. 19, 2019",18.73
"Sept. 18, 2019",18.87
"Sept. 17, 2019",18.70
"Sept. 16, 2019",18.67
"Sept. 13, 2019",18.84
"Sept. 12, 2019",18.94
"Sept. 11, 2019",19.24
"Sept. 10, 2019",19.05
"Sept. 9, 2019",19.06
"Sept. 6, 2019",19.22
"Sept. 5, 2019",19.14
"Sept. 4, 2019",18.77
"Sept. 3, 2019",18.37
"Aug. 30, 2019",18.49
"Aug. 29, 2019",18.37
"Aug. 28, 2019",17.92
"Aug. 27, 2019",17.69
"Aug. 26, 2019",17.62
"Aug. 23, 2019",17.58
"Aug. 22, 2019",18.30
"Aug. 21, 2019",18.40
"Aug. 20, 2019",18.36
"Aug. 19, 2019",18.63
"Aug. 16, 2019",18.54
"Aug. 15, 2019",18.23
"Aug. 14, 2019",18.42
"Aug. 13, 2019",18.87
"Aug. 12, 2019",18.53
"Aug. 9, 2019",18.72
"Aug. 8, 2019",18.76
"Aug. 7, 2019",18.35
"Aug. 6, 2019",18.48
"Aug. 5, 2019",18.20
"Aug. 2, 2019",18.87
"Aug. 1, 2019",19.04
"July 31, 2019",19.37
"July 30, 2019",19.53
"July 29, 2019",19.60
"July 26, 2019",19.50
"July 25, 2019",19.52
"July 24, 2019",19.54
"July 23, 2019",19.64
"July 22, 2019",19.50
"July 19, 2019",19.43
"July 18, 2019",19.53
"July 17, 2019",18.94
"July 16, 2019",19.63
"July 15, 2019",19.66
"July 12, 2019",19.90
"July 11, 2019",19.60
"July 10, 2019",19.59
"July 9, 2019",19.71
"July 8, 2019",19.73
"July 5, 2019",19.83
"July 3, 2019",20.04
"July 2, 2019",19.84
"July 1, 2019",19.86
"June 30, 2019",
"June 28, 2019",19.71
"June 27, 2019",19.62
"June 26, 2019",19.60
"June 25, 2019",19.64
"June 24, 2019",19.71
"June 21, 2019",19.68
"June 20, 2019",19.90
"June 19, 2019",19.80
"June 18, 2019",19.84
"June 17, 2019",19.46
"June 14, 2019",19.51
"June 13, 2019",19.55
"June 12, 2019",19.52
"June 11, 2019",19.38
"June 10, 2019",19.34
"June 7, 2019",19.45
"June 6, 2019",19.22
"June 5, 2019",19.12
"June 4, 2019",18.98
"June 3, 2019",18.79
"May 31, 2019",18.55
"May 30, 2019",18.68
"May 29, 2019",18.56
"May 28, 2019",18.66
"May 24, 2019",18.82
"May 23, 2019",18.79
"May 22, 2019",19.11
"May 21, 2019",19.15
"May 20, 2019",19.04
"May 17, 2019",19.19
"May 16, 2019",19.28
"May 15, 2019",19.12
"May 14, 2019",18.98
"May 13, 2019",18.83
"May 10, 2019",19.38
"May 9, 2019",19.24
"May 8, 2019",19.23
"May 7, 2019",19.17
"May 6, 2019",19.49
"May 3, 2019",19.59
"May 2, 2019",19.35
"May 1, 2019",19.30
"April 30, 2019",19.60
"April 29, 2019",19.48
"April 26, 2019",19.45
"April 25, 2019",19.24
"April 24, 2019",19.34
"April 23, 2019",19.40
"April 22, 2019",18.99
"April 18, 2019",19.09
"April 17, 2019",18.39
"April 16, 2019",18.39
"April 15, 2019",18.29
"April 12, 2019",18.34
"April 11, 2019",18.16
"April 10, 2019",18.06
"April 9, 2019",18.16
"April 8, 2019",18.30
"April 5, 2019",18.25
"April 4, 2019",18.18
"April 3, 2019",18.10
"April 2, 2019",18.18
"April 1, 2019",18.23
"March 31, 2019",
"March 29, 2019",17.85
"March 28, 2019",17.80
"March 27, 2019",17.64
"March 26, 2019",17.69
"March 25, 2019",17.51
"March 22, 2019",17.50
"March 21, 2019",17.79
"March 20, 2019",17.55
"March 19, 2019",17.66
"March 18, 2019",17.62
"March 15, 2019",17.45
"March 14, 2019",17.44
"March 13, 2019",17.41
"March 12, 2019",17.24
"March 11, 2019",17.20
"March 8, 2019",17.02
"March 7, 2019",17.12
"March 6, 2019",17.27
"March 5, 2019",17.31
"March 4, 2019",17.35
"March 1, 2019",17.49
"Feb. 28, 2019",17.30
"Feb. 27, 2019",17.36
"Feb. 26, 2019",17.29
"Feb. 25, 2019",17.30
"Feb. 22, 2019",17.20
"Feb. 21, 2019",17.14
"Feb. 20, 2019",17.36
"Feb. 19, 2019",17.21
"Feb. 15, 2019",17.22
"Feb. 14, 2019",16.90
"Feb. 13, 2019",17.01
"Feb. 12, 2019",16.89
"Feb. 11, 2019",16.67
"Feb. 8, 2019",16.69
"Feb. 7, 2019",16.64
"Feb. 6, 2019",16.72
"Feb. 5, 2019",16.70
"Feb. 4, 2019",16.61
"Feb. 1, 2019",16.25
"Jan. 31, 2019",16.13
"Jan. 30, 2019",16.09
"Jan. 29, 2019",15.92
"Jan. 28, 2019",15.78
"Jan. 25, 2019",15.91
"Jan. 24, 2019",15.86
"Jan. 23, 2019",15.81
"Jan. 22, 2019",15.70
"Jan. 18, 2019",15.93
"Jan. 17, 2019",15.71
"Jan. 16, 2019",15.50
"Jan. 15, 2019",15.47
"Jan. 14, 2019",15.45
"Jan. 11, 2019",15.43
"Jan. 10, 2019",15.47
"Jan. 9, 2019",15.24
"Jan. 8, 2019",15.17
"Jan. 7, 2019",15.20
"Jan. 4, 2019",15.12
"Jan. 3, 2019",14.61
"Jan. 2, 2019",14.81
"Dec. 31, 2018",14.84
"Dec. 28, 2018",14.59
"Dec. 27, 2018",14.68
"Dec. 26, 2018",14.46
"Dec. 24, 2018",13.93
"Dec. 21, 2018",14.44
"Dec. 20, 2018",14.58
"Dec. 19, 2018",14.87
"Dec. 18, 2018",15.09
"Dec. 17, 2018",15.00
"Dec. 14, 2018",15.23
"Dec. 13, 2018",15.49
"Dec. 12, 2018",15.43
"Dec. 11, 2018",15.27
"Dec. 10, 2018",15.39
"Dec. 7, 2018",15.48
"Dec. 6, 2018",15.80
"Dec. 4, 2018",15.92
"Dec. 3, 2018",16.62
"Nov. 30, 2018",16.38
"Nov. 29, 2018",16.26
"Nov. 28, 2018",16.10
"Nov. 27, 2018",15.95
