date,ev_ebit
"March 19, 2020",11.36
"March 18, 2020",11.42
"March 17, 2020",12.51
"March 16, 2020",12.82
"March 13, 2020",14.08
"March 12, 2020",12.78
"March 11, 2020",14.44
"March 10, 2020",15.18
"March 9, 2020",14.39
"March 6, 2020",15.39
"March 5, 2020",15.47
"March 4, 2020",16.03
"March 3, 2020",15.20
"March 2, 2020",15.41
"Feb. 28, 2020",15.22
"Feb. 27, 2020",15.10
"Feb. 26, 2020",15.78
"Feb. 25, 2020",15.84
"Feb. 24, 2020",16.51
"Feb. 21, 2020",16.93
"Feb. 20, 2020",17.00
"Feb. 19, 2020",17.01
"Feb. 18, 2020",16.88
"Feb. 14, 2020",17.01
"Feb. 13, 2020",16.95
"Feb. 12, 2020",17.04
"Feb. 11, 2020",16.86
"Feb. 10, 2020",16.66
"Feb. 7, 2020",16.51
"Feb. 6, 2020",16.61
"Feb. 5, 2020",16.66
"Feb. 4, 2020",16.50
"Feb. 3, 2020",16.15
"Jan. 31, 2020",16.33
"Jan. 30, 2020",16.79
"Jan. 29, 2020",16.55
"Jan. 28, 2020",16.53
"Jan. 27, 2020",16.35
"Jan. 24, 2020",16.64
"Jan. 23, 2020",16.86
"Jan. 22, 2020",16.91
"Jan. 21, 2020",16.99
"Jan. 17, 2020",17.19
"Jan. 16, 2020",17.10
"Jan. 15, 2020",16.97
"Jan. 14, 2020",16.94
"Jan. 13, 2020",17.02
"Jan. 10, 2020",16.78
"Jan. 9, 2020",16.82
"Jan. 8, 2020",16.70
"Jan. 7, 2020",16.69
"Jan. 6, 2020",16.68
"Jan. 3, 2020",16.80
"Jan. 2, 2020",16.97
"Dec. 31, 2019",16.63
"Dec. 30, 2019",16.84
"Dec. 27, 2019",16.85
"Dec. 26, 2019",16.88
"Dec. 24, 2019",16.83
"Dec. 23, 2019",16.84
"Dec. 20, 2019",16.84
"Dec. 19, 2019",16.85
"Dec. 18, 2019",16.68
"Dec. 17, 2019",16.87
"Dec. 16, 2019",16.84
"Dec. 13, 2019",16.89
"Dec. 12, 2019",16.93
"Dec. 11, 2019",16.81
"Dec. 10, 2019",16.63
"Dec. 9, 2019",16.67
"Dec. 6, 2019",16.76
"Dec. 5, 2019",16.62
"Dec. 4, 2019",16.55
"Dec. 3, 2019",16.49
"Dec. 2, 2019",16.65
"Nov. 29, 2019",17.04
"Nov. 27, 2019",17.12
"Nov. 26, 2019",17.03
"Nov. 25, 2019",16.85
"Nov. 22, 2019",16.88
"Nov. 21, 2019",16.85
"Nov. 20, 2019",16.92
"Nov. 19, 2019",17.18
"Nov. 18, 2019",17.15
"Nov. 15, 2019",17.33
"Nov. 14, 2019",17.14
"Nov. 13, 2019",17.34
"Nov. 12, 2019",17.35
"Nov. 11, 2019",17.24
"Nov. 8, 2019",17.28
"Nov. 7, 2019",17.14
"Nov. 6, 2019",17.24
