date,ps_ratio
"March 19, 2020",2.367
"March 18, 2020",2.380
"March 17, 2020",2.622
"March 16, 2020",2.691
"March 13, 2020",2.972
"March 12, 2020",2.683
"March 11, 2020",3.052
"March 10, 2020",3.217
"March 9, 2020",3.041
"March 6, 2020",3.263
"March 5, 2020",3.281
"March 4, 2020",3.406
"March 3, 2020",3.221
"March 2, 2020",3.268
"Feb. 28, 2020",3.226
"Feb. 27, 2020",3.174
"Feb. 26, 2020",3.326
"Feb. 25, 2020",3.338
"Feb. 24, 2020",3.487
"Feb. 21, 2020",3.579
"Feb. 20, 2020",3.595
"Feb. 19, 2020",3.598
"Feb. 18, 2020",3.570
"Feb. 14, 2020",3.597
"Feb. 13, 2020",3.584
"Feb. 12, 2020",3.605
"Feb. 11, 2020",3.564
"Feb. 10, 2020",3.520
"Feb. 7, 2020",3.487
"Feb. 6, 2020",3.508
"Feb. 5, 2020",3.519
"Feb. 4, 2020",3.486
"Feb. 3, 2020",3.408
"Jan. 31, 2020",3.446
"Jan. 30, 2020",3.548
"Jan. 29, 2020",3.495
"Jan. 28, 2020",3.491
"Jan. 27, 2020",3.453
"Jan. 24, 2020",3.524
"Jan. 23, 2020",3.573
"Jan. 22, 2020",3.582
"Jan. 21, 2020",3.600
"Jan. 17, 2020",3.645
"Jan. 16, 2020",3.626
"Jan. 15, 2020",3.596
"Jan. 14, 2020",3.59
"Jan. 13, 2020",3.606
"Jan. 10, 2020",3.555
"Jan. 9, 2020",3.563
"Jan. 8, 2020",3.536
"Jan. 7, 2020",3.534
"Jan. 6, 2020",3.532
"Jan. 3, 2020",3.558
"Jan. 2, 2020",3.597
"Dec. 31, 2019",3.521
"Dec. 30, 2019",3.513
"Dec. 27, 2019",3.514
"Dec. 26, 2019",3.522
"Dec. 24, 2019",3.511
"Dec. 23, 2019",3.513
"Dec. 20, 2019",3.513
"Dec. 19, 2019",3.515
"Dec. 18, 2019",3.478
"Dec. 17, 2019",3.519
"Dec. 16, 2019",3.513
"Dec. 13, 2019",3.524
"Dec. 12, 2019",3.532
"Dec. 11, 2019",3.505
"Dec. 10, 2019",3.466
"Dec. 9, 2019",3.475
"Dec. 6, 2019",3.494
"Dec. 5, 2019",3.465
"Dec. 4, 2019",3.449
"Dec. 3, 2019",3.436
"Dec. 2, 2019",3.471
"Nov. 29, 2019",3.556
"Nov. 27, 2019",3.573
"Nov. 26, 2019",3.555
"Nov. 25, 2019",3.515
"Nov. 22, 2019",3.520
"Nov. 21, 2019",3.515
"Nov. 20, 2019",3.529
"Nov. 19, 2019",3.587
"Nov. 18, 2019",3.580
"Nov. 15, 2019",3.619
"Nov. 14, 2019",3.577
"Nov. 13, 2019",3.623
"Nov. 12, 2019",3.624
"Nov. 11, 2019",3.601
"Nov. 8, 2019",3.608
"Nov. 7, 2019",3.578
"Nov. 6, 2019",3.600
"Nov. 5, 2019",3.598
"Nov. 4, 2019",3.584
"Nov. 1, 2019",3.507
"Oct. 31, 2019",3.440
"Oct. 30, 2019",3.477
"Oct. 29, 2019",3.448
"Oct. 28, 2019",3.439
"Oct. 25, 2019",3.418
"Oct. 24, 2019",3.414
"Oct. 23, 2019",3.382
"Oct. 22, 2019",3.364
"Oct. 21, 2019",3.364
"Oct. 18, 2019",3.297
"Oct. 17, 2019",3.336
"Oct. 16, 2019",3.258
"Oct. 15, 2019",3.259
"Oct. 14, 2019",3.245
"Oct. 11, 2019",3.256
"Oct. 10, 2019",3.205
"Oct. 9, 2019",3.183
"Oct. 8, 2019",3.159
"Oct. 7, 2019",3.249
"Oct. 4, 2019",3.258
"Oct. 3, 2019",3.216
"Oct. 2, 2019",3.208
"Oct. 1, 2019",3.270
"Sept. 30, 2019",3.369
"Sept. 27, 2019",3.228
"Sept. 26, 2019",3.209
"Sept. 25, 2019",3.207
"Sept. 24, 2019",3.185
"Sept. 23, 2019",3.211
"Sept. 20, 2019",3.234
"Sept. 19, 2019",3.204
"Sept. 18, 2019",3.227
"Sept. 17, 2019",3.198
"Sept. 16, 2019",3.193
"Sept. 13, 2019",3.222
"Sept. 12, 2019",3.240
"Sept. 11, 2019",3.291
"Sept. 10, 2019",3.259
