date,Open,High,Low,Close,Volume
"March 19, 2020",98.67,103.80,95.46,96.25,7.250M
"March 18, 2020",91.00,101.85,90.31,99.26,11.15M
"March 17, 2020",89.05,97.21,87.79,96.79,10.48M
"March 16, 2020",85.86,94.21,85.50,87.06,9.006M
"March 13, 2020",91.00,94.60,87.51,94.23,10.92M
"March 12, 2020",82.22,92.44,82.00,86.17,9.413M
"March 11, 2020",89.82,91.17,87.31,87.99,5.559M
"March 10, 2020",90.48,92.95,87.19,92.82,8.914M
"March 9, 2020",88.44,92.00,87.10,87.18,8.648M
"March 6, 2020",90.27,94.48,90.14,94.00,5.598M
"March 5, 2020",92.78,94.25,91.94,92.99,5.277M
"March 4, 2020",92.29,95.88,91.43,95.82,6.645M
"March 3, 2020",94.86,96.00,90.57,91.30,9.263M
"March 2, 2020",92.05,93.14,89.41,92.75,8.739M
"Feb. 28, 2020",88.63,91.35,87.67,90.49,11.52M
"Feb. 27, 2020",91.51,93.14,89.89,90.24,9.144M
"Feb. 26, 2020",95.08,95.39,93.18,93.73,7.413M
"Feb. 25, 2020",99.07,99.22,93.22,93.90,7.609M
"Feb. 24, 2020",99.76,100.14,97.62,98.49,7.301M
"Feb. 21, 2020",105.62,105.73,102.75,102.94,6.037M
"Feb. 20, 2020",106.48,107.61,105.95,106.48,3.171M
"Feb. 19, 2020",106.98,106.98,105.95,106.76,2.663M
"Feb. 18, 2020",105.95,106.92,105.70,106.42,3.373M
"Feb. 14, 2020",104.99,106.19,104.68,105.95,2.695M
"Feb. 13, 2020",104.99,106.13,104.37,105.24,2.768M
"Feb. 12, 2020",105.77,106.77,105.49,105.54,2.493M
"Feb. 11, 2020",103.42,105.45,103.22,104.87,2.806M
"Feb. 10, 2020",103.40,103.75,101.63,103.07,4.669M
"Feb. 7, 2020",106.05,106.37,103.00,103.12,5.754M
"Feb. 6, 2020",106.60,107.79,105.50,106.51,3.862M
"Feb. 5, 2020",104.63,106.59,104.34,106.04,4.440M
"Feb. 4, 2020",103.34,103.86,102.62,103.38,4.859M
"Feb. 3, 2020",104.16,104.48,101.66,102.03,5.627M
"Jan. 31, 2020",107.84,107.90,103.09,103.52,7.234M
"Jan. 30, 2020",112.26,113.07,107.34,108.00,9.473M
"Jan. 29, 2020",115.76,116.99,115.33,115.76,2.846M
"Jan. 28, 2020",115.45,116.36,114.44,115.37,2.040M
"Jan. 27, 2020",114.95,115.45,113.35,114.92,2.904M
"Jan. 24, 2020",117.04,117.11,115.93,116.66,2.016M
"Jan. 23, 2020",117.03,117.12,115.55,116.93,2.494M
"Jan. 22, 2020",117.79,119.24,117.23,117.26,2.425M
"Jan. 21, 2020",118.21,118.54,116.75,117.39,2.961M
"Jan. 17, 2020",118.74,119.24,118.17,118.60,3.403M
"Jan. 16, 2020",118.51,119.11,118.10,118.61,2.427M
"Jan. 15, 2020",117.51,118.70,117.27,117.93,3.168M
"Jan. 14, 2020",116.75,118.18,116.69,117.27,2.599M
"Jan. 13, 2020",116.12,117.22,115.90,116.75,1.826M
"Jan. 10, 2020",117.07,117.07,115.60,115.87,2.490M
"Jan. 9, 2020",117.03,117.83,116.38,116.93,2.152M
"Jan. 8, 2020",115.38,117.56,115.32,116.66,2.016M
"Jan. 7, 2020",115.86,116.44,115.07,116.00,1.885M
"Jan. 6, 2020",115.45,116.23,114.37,116.20,3.383M
"Jan. 3, 2020",114.97,116.86,114.84,116.72,2.478M
"Jan. 2, 2020",117.68,117.97,115.23,116.79,4.113M
"Dec. 31, 2019",116.04,117.09,115.57,117.06,2.877M
"Dec. 30, 2019",119.22,119.22,116.25,116.44,2.431M
"Dec. 27, 2019",119.45,119.49,118.57,118.94,1.420M
"Dec. 26, 2019",119.09,119.23,118.60,119.04,1.275M
"Dec. 24, 2019",117.43,118.36,117.34,118.33,872025.0
"Dec. 23, 2019",118.23,119.42,117.56,118.94,2.048M
"Dec. 20, 2019",119.89,119.89,117.33,117.40,6.945M
"Dec. 19, 2019",118.36,119.56,118.27,118.56,3.201M
"Dec. 18, 2019",118.54,118.75,117.05,117.95,4.958M
"Dec. 17, 2019",120.03,121.32,119.54,120.29,2.806M
"Dec. 16, 2019",119.12,119.93,118.74,119.12,2.978M
"Dec. 13, 2019",118.03,119.63,117.80,118.62,2.968M
"Dec. 12, 2019",115.18,117.55,114.78,116.95,4.322M
"Dec. 11, 2019",118.54,118.54,116.76,116.79,3.356M
"Dec. 10, 2019",118.13,119.37,117.82,118.54,2.439M
"Dec. 9, 2019",117.00,118.36,116.56,118.14,1.992M
"Dec. 6, 2019",116.00,117.85,116.00,117.53,2.763M
"Dec. 5, 2019",116.08,116.40,114.25,115.01,4.889M
"Dec. 4, 2019",117.22,118.23,116.38,116.47,2.202M
"Dec. 3, 2019",116.83,117.40,115.72,116.93,2.140M
"Dec. 2, 2019",120.09,120.66,118.15,118.22,2.438M
"Nov. 29, 2019",120.02,120.25,119.62,119.73,1.372M
"Nov. 27, 2019",121.44,121.70,119.75,119.87,1.864M
"Nov. 26, 2019",120.37,121.68,119.91,121.20,2.873M
"Nov. 25, 2019",119.84,120.40,119.25,120.30,2.461M
"Nov. 22, 2019",119.96,121.11,119.06,119.32,2.598M
"Nov. 21, 2019",118.79,119.71,118.70,119.52,1.995M
"Nov. 20, 2019",120.20,120.32,118.83,119.01,2.905M
"Nov. 19, 2019",123.46,123.54,120.23,120.54,3.643M
"Nov. 18, 2019",123.53,123.75,122.56,122.77,1.773M
"Nov. 15, 2019",123.54,124.02,123.05,123.73,1.891M
"Nov. 14, 2019",122.74,124.23,122.74,124.08,1.581M
"Nov. 13, 2019",122.62,123.46,122.03,123.02,1.615M
"Nov. 12, 2019",123.00,123.68,122.62,123.01,1.556M
"Nov. 11, 2019",123.41,123.76,122.74,123.14,1.320M
"Nov. 8, 2019",123.52,125.31,123.51,124.30,2.311M
"Nov. 7, 2019",122.35,124.66,122.02,123.49,3.156M
"Nov. 6, 2019",121.38,121.95,120.74,121.95,2.820M
"Nov. 5, 2019",123.32,123.78,121.28,121.39,3.118M
"Nov. 4, 2019",120.00,123.10,120.00,123.02,4.231M
"Nov. 1, 2019",116.46,119.58,116.11,119.51,4.172M
"Oct. 31, 2019",116.04,116.88,114.51,115.17,2.954M
"Oct. 30, 2019",116.87,117.00,115.08,116.88,2.417M
"Oct. 29, 2019",116.64,117.64,116.30,116.91,2.867M
"Oct. 28, 2019",116.08,117.28,115.98,116.25,1.730M
"Oct. 25, 2019",114.00,115.97,113.87,115.72,2.704M
"Oct. 24, 2019",114.80,115.50,113.42,114.01,2.979M
"Oct. 23, 2019",115.40,116.07,114.66,115.15,3.672M
"Oct. 22, 2019",115.83,116.56,111.78,116.10,8.330M
"Oct. 21, 2019",117.70,119.25,117.60,118.52,3.296M
"Oct. 18, 2019",118.44,118.64,117.03,117.35,2.721M
"Oct. 17, 2019",117.81,118.92,117.67,118.39,2.224M
"Oct. 16, 2019",116.15,117.54,116.15,117.50,2.261M
"Oct. 15, 2019",116.09,118.16,115.83,116.48,2.645M
"Oct. 14, 2019",115.94,116.67,115.51,115.87,1.964M
"Oct. 11, 2019",116.88,117.98,115.89,116.02,3.092M
"Oct. 10, 2019",114.04,115.43,113.82,115.28,2.241M
"Oct. 9, 2019",114.00,114.50,113.15,113.86,2.556M
"Oct. 8, 2019",114.41,114.41,112.44,112.74,3.475M
"Oct. 7, 2019",116.70,117.03,115.43,115.57,2.878M
"Oct. 4, 2019",116.14,117.60,115.93,117.49,2.334M
"Oct. 3, 2019",115.40,116.47,114.01,115.90,3.072M
"Oct. 2, 2019",114.89,115.98,114.34,115.24,3.934M
"Oct. 1, 2019",120.25,120.70,114.84,115.81,4.320M
"Sept. 30, 2019",119.31,120.00,118.99,119.82,2.775M
"Sept. 27, 2019",119.00,119.50,118.33,118.95,2.456M
"Sept. 26, 2019",119.00,119.00,117.66,118.45,2.011M
"Sept. 25, 2019",118.23,119.90,117.95,119.05,3.204M
"Sept. 24, 2019",119.22,119.97,117.43,117.99,3.220M
"Sept. 23, 2019",119.80,120.89,118.91,119.05,3.073M
"Sept. 20, 2019",119.83,120.92,119.27,120.70,5.324M
"Sept. 19, 2019",120.61,120.76,118.90,119.12,3.750M
"Sept. 18, 2019",119.12,121.30,118.72,121.04,4.118M
"Sept. 17, 2019",121.72,122.52,121.06,122.39,2.040M
"Sept. 16, 2019",122.06,122.96,121.40,122.57,2.294M
"Sept. 13, 2019",123.19,123.45,122.33,122.67,3.107M
"Sept. 12, 2019",122.82,123.63,121.82,122.56,2.224M
"Sept. 11, 2019",122.43,122.90,121.21,122.85,2.437M
"Sept. 10, 2019",121.20,122.47,120.77,122.40,3.070M
"Sept. 9, 2019",121.00,122.19,120.28,121.66,2.882M
"Sept. 6, 2019",121.52,121.89,119.76,120.08,2.117M
"Sept. 5, 2019",120.12,122.54,120.00,121.20,2.855M
"Sept. 4, 2019",118.57,119.94,118.44,119.47,2.733M
"Sept. 3, 2019",117.66,118.38,116.19,117.33,1.982M
"Aug. 30, 2019",119.59,119.85,118.54,118.66,2.210M
"Aug. 29, 2019",117.81,119.51,117.34,118.37,2.709M
"Aug. 28, 2019",113.87,116.79,113.34,116.33,2.611M
"Aug. 27, 2019",114.67,115.00,113.46,114.13,2.884M
"Aug. 26, 2019",113.04,114.75,112.54,114.36,3.216M
"Aug. 23, 2019",114.33,114.65,110.51,111.28,4.376M
"Aug. 22, 2019",116.34,116.94,114.11,115.22,3.005M
"Aug. 21, 2019",116.32,116.60,115.31,115.93,1.907M
"Aug. 20, 2019",116.25,116.48,114.96,115.04,2.600M
"Aug. 19, 2019",116.68,117.50,116.26,116.79,2.383M
"Aug. 16, 2019",113.90,115.43,113.90,115.30,2.723M
"Aug. 15, 2019",114.70,114.83,112.71,113.90,3.698M
"Aug. 14, 2019",114.76,115.35,113.90,114.04,3.776M
"Aug. 13, 2019",114.40,117.93,114.25,115.83,2.817M
"Aug. 12, 2019",115.13,115.94,114.46,114.89,1.673M
"Aug. 9, 2019",117.25,117.44,115.44,115.75,2.114M
"Aug. 8, 2019",116.54,117.80,116.25,117.55,2.349M
"Aug. 7, 2019",113.64,115.56,112.22,115.41,3.529M
"Aug. 6, 2019",115.61,115.93,113.59,115.00,4.875M
"Aug. 5, 2019",115.48,115.72,113.63,114.85,4.333M
"Aug. 2, 2019",116.65,118.09,116.30,117.20,3.669M
"Aug. 1, 2019",118.87,120.77,116.57,116.98,5.107M
"July 31, 2019",119.65,121.20,118.18,119.47,4.859M
"July 30, 2019",117.68,120.58,117.16,119.81,3.266M
"July 29, 2019",119.38,119.80,118.10,118.75,4.171M
"July 26, 2019",117.48,121.30,117.44,120.58,8.527M
"July 25, 2019",115.30,118.29,114.88,118.25,8.942M
"July 24, 2019",110.07,115.05,109.61,114.39,12.09M
"July 23, 2019",104.48,105.31,104.01,105.27,3.362M
"July 22, 2019",103.91,104.46,103.64,104.01,2.495M
"July 19, 2019",103.21,104.83,103.16,103.31,3.012M
"July 18, 2019",101.91,102.96,101.82,102.80,2.359M
"July 17, 2019",105.08,105.08,102.09,102.23,3.672M
"July 16, 2019",106.25,107.53,105.56,105.61,2.958M
"July 15, 2019",105.72,106.25,104.55,105.79,2.288M
"July 12, 2019",103.70,106.21,103.70,105.91,3.541M
"July 11, 2019",101.64,103.39,101.46,103.33,1.820M
"July 10, 2019",102.43,102.45,101.26,101.62,1.992M
"July 9, 2019",101.63,101.76,101.16,101.73,1.952M
"July 8, 2019",101.71,102.68,101.71,101.92,1.675M
"July 5, 2019",102.79,102.79,101.25,102.42,1.572M
"July 3, 2019",102.22,103.21,101.86,103.20,1.193M
"July 2, 2019",103.13,103.13,101.32,102.00,2.002M
"July 1, 2019",104.58,105.12,102.38,102.97,2.630M
"June 28, 2019",102.24,103.47,102.24,103.27,3.130M
"June 27, 2019",100.34,102.09,100.17,101.70,2.614M
"June 26, 2019",97.61,100.38,97.14,99.97,4.624M
"June 25, 2019",99.72,99.72,96.99,97.13,5.339M
"June 24, 2019",101.65,101.99,99.66,99.72,3.705M
"June 21, 2019",103.41,103.64,102.14,102.17,5.283M
"June 20, 2019",102.75,103.68,102.41,103.40,2.623M
"June 19, 2019",102.26,102.52,100.97,101.56,2.057M
"June 18, 2019",101.89,103.59,101.64,102.15,2.524M
"June 17, 2019",101.65,101.93,100.97,101.40,2.318M
"June 14, 2019",101.85,101.89,100.65,101.62,1.830M
"June 13, 2019",101.00,102.29,100.96,102.02,2.943M
"June 12, 2019",99.58,100.43,99.36,100.40,2.262M
"June 11, 2019",100.99,101.34,99.86,100.01,3.230M
"June 10, 2019",99.15,100.43,98.92,100.09,3.327M
"June 7, 2019",98.69,98.94,98.05,98.23,2.803M
"June 6, 2019",98.22,98.45,97.43,98.00,2.643M
"June 5, 2019",98.33,98.65,97.58,98.21,2.767M
"June 4, 2019",95.48,97.68,94.69,97.66,5.096M
"June 3, 2019",92.84,95.07,92.83,94.13,4.972M
