date,ev_revenues
"March 19, 2020",2.475
"March 18, 2020",2.428
"March 17, 2020",2.451
"March 16, 2020",2.471
"March 13, 2020",2.653
"March 12, 2020",2.555
"March 11, 2020",2.736
"March 10, 2020",2.876
"March 9, 2020",2.562
"March 6, 2020",3.348
"March 5, 2020",3.572
"March 4, 2020",3.690
"March 3, 2020",3.723
"March 2, 2020",3.699
"Feb. 28, 2020",3.652
"Feb. 27, 2020",3.597
"Feb. 26, 2020",3.638
"Feb. 25, 2020",3.709
"Feb. 24, 2020",3.842
"Feb. 21, 2020",4.039
"Feb. 20, 2020",4.053
"Feb. 19, 2020",3.999
"Feb. 18, 2020",3.885
"Feb. 14, 2020",3.847
"Feb. 13, 2020",3.831
"Feb. 12, 2020",3.773
"Feb. 11, 2020",3.651
"Feb. 10, 2020",3.594
"Feb. 7, 2020",3.617
"Feb. 6, 2020",3.692
"Feb. 5, 2020",3.799
"Feb. 4, 2020",3.722
"Feb. 3, 2020",3.664
"Jan. 31, 2020",3.670
"Jan. 30, 2020",3.761
"Jan. 29, 2020",3.726
"Jan. 28, 2020",3.928
"Jan. 27, 2020",3.930
"Jan. 24, 2020",4.036
"Jan. 23, 2020",4.135
"Jan. 22, 2020",4.167
"Jan. 21, 2020",4.228
"Jan. 17, 2020",4.294
"Jan. 16, 2020",4.313
"Jan. 15, 2020",4.302
"Jan. 14, 2020",4.301
"Jan. 13, 2020",4.266
"Jan. 10, 2020",4.228
"Jan. 9, 2020",4.256
"Jan. 8, 2020",4.229
"Jan. 7, 2020",4.342
"Jan. 6, 2020",4.339
"Jan. 3, 2020",4.291
"Jan. 2, 2020",4.191
"Dec. 31, 2019",4.149
"Dec. 30, 2019",4.040
"Dec. 27, 2019",4.054
"Dec. 26, 2019",4.101
"Dec. 24, 2019",4.091
"Dec. 23, 2019",4.074
"Dec. 20, 2019",3.978
"Dec. 19, 2019",3.924
"Dec. 18, 2019",3.988
"Dec. 17, 2019",3.970
"Dec. 16, 2019",3.966
"Dec. 13, 2019",3.859
"Dec. 12, 2019",3.909
"Dec. 11, 2019",3.825
"Dec. 10, 2019",3.831
"Dec. 9, 2019",3.832
"Dec. 6, 2019",3.856
"Dec. 5, 2019",3.794
"Dec. 4, 2019",3.807
"Dec. 3, 2019",3.740
"Dec. 2, 2019",3.806
"Nov. 29, 2019",3.848
"Nov. 27, 2019",3.897
"Nov. 26, 2019",3.918
"Nov. 25, 2019",3.974
"Nov. 22, 2019",3.956
"Nov. 21, 2019",4.075
"Nov. 20, 2019",4.086
"Nov. 19, 2019",4.042
"Nov. 18, 2019",4.070
"Nov. 15, 2019",4.128
"Nov. 14, 2019",4.120
"Nov. 13, 2019",4.172
"Nov. 12, 2019",4.306
"Nov. 11, 2019",4.353
"Nov. 8, 2019",4.308
"Nov. 7, 2019",4.256
"Nov. 6, 2019",4.158
"Nov. 5, 2019",4.207
