date,ps_ratio
"March 19, 2020",1.446
"March 18, 2020",1.400
"March 17, 2020",1.423
"March 16, 2020",1.443
"March 13, 2020",1.622
"March 12, 2020",1.526
"March 11, 2020",1.705
"March 10, 2020",1.844
"March 9, 2020",1.532
"March 6, 2020",2.310
"March 5, 2020",2.531
"March 4, 2020",2.648
"March 3, 2020",2.681
"March 2, 2020",2.657
"Feb. 28, 2020",2.610
"Feb. 27, 2020",2.556
"Feb. 26, 2020",2.596
"Feb. 25, 2020",2.666
"Feb. 24, 2020",2.798
"Feb. 21, 2020",2.993
"Feb. 20, 2020",3.007
"Feb. 19, 2020",2.954
"Feb. 18, 2020",2.841
"Feb. 14, 2020",2.804
"Feb. 13, 2020",2.787
"Feb. 12, 2020",2.731
"Feb. 11, 2020",2.609
"Feb. 10, 2020",2.553
"Feb. 7, 2020",2.576
"Feb. 6, 2020",2.650
"Feb. 5, 2020",2.756
"Feb. 4, 2020",2.680
"Feb. 3, 2020",2.622
"Jan. 31, 2020",2.628
"Jan. 30, 2020",2.721
"Jan. 29, 2020",2.686
"Jan. 28, 2020",2.886
"Jan. 27, 2020",2.888
"Jan. 24, 2020",2.993
"Jan. 23, 2020",3.091
"Jan. 22, 2020",3.122
"Jan. 21, 2020",3.182
"Jan. 17, 2020",3.248
"Jan. 16, 2020",3.267
"Jan. 15, 2020",3.256
"Jan. 14, 2020",3.255
"Jan. 13, 2020",3.220
"Jan. 10, 2020",3.183
"Jan. 9, 2020",3.210
"Jan. 8, 2020",3.184
"Jan. 7, 2020",3.296
"Jan. 6, 2020",3.292
"Jan. 3, 2020",3.245
"Jan. 2, 2020",3.146
"Dec. 31, 2019",3.104
"Dec. 30, 2019",3.061
"Dec. 27, 2019",3.075
"Dec. 26, 2019",3.121
"Dec. 24, 2019",3.111
"Dec. 23, 2019",3.095
"Dec. 20, 2019",3.000
"Dec. 19, 2019",2.947
"Dec. 18, 2019",3.010
"Dec. 17, 2019",2.992
"Dec. 16, 2019",2.989
"Dec. 13, 2019",2.884
"Dec. 12, 2019",2.933
"Dec. 11, 2019",2.850
"Dec. 10, 2019",2.856
"Dec. 9, 2019",2.857
"Dec. 6, 2019",2.881
"Dec. 5, 2019",2.820
"Dec. 4, 2019",2.833
"Dec. 3, 2019",2.766
"Dec. 2, 2019",2.831
"Nov. 29, 2019",2.873
"Nov. 27, 2019",2.921
"Nov. 26, 2019",2.941
"Nov. 25, 2019",2.996
"Nov. 22, 2019",2.978
"Nov. 21, 2019",3.096
"Nov. 20, 2019",3.106
"Nov. 19, 2019",3.063
"Nov. 18, 2019",3.090
"Nov. 15, 2019",3.147
"Nov. 14, 2019",3.140
"Nov. 13, 2019",3.191
"Nov. 12, 2019",3.323
"Nov. 11, 2019",3.368
"Nov. 8, 2019",3.324
"Nov. 7, 2019",3.273
"Nov. 6, 2019",3.177
"Nov. 5, 2019",3.225
"Nov. 4, 2019",3.204
"Nov. 1, 2019",3.188
"Oct. 31, 2019",3.042
"Oct. 30, 2019",2.996
"Oct. 29, 2019",3.137
"Oct. 28, 2019",3.080
"Oct. 25, 2019",3.090
"Oct. 24, 2019",3.094
"Oct. 23, 2019",3.082
"Oct. 22, 2019",3.126
"Oct. 21, 2019",3.050
"Oct. 18, 2019",3.005
"Oct. 17, 2019",3.015
"Oct. 16, 2019",3.018
"Oct. 15, 2019",3.060
"Oct. 14, 2019",3.109
"Oct. 11, 2019",3.090
"Oct. 10, 2019",3.050
"Oct. 9, 2019",2.978
"Oct. 8, 2019",2.874
"Oct. 7, 2019",2.901
"Oct. 4, 2019",2.887
"Oct. 3, 2019",2.859
"Oct. 2, 2019",2.745
"Oct. 1, 2019",2.805
"Sept. 30, 2019",2.798
"Sept. 27, 2019",2.675
"Sept. 26, 2019",2.744
"Sept. 25, 2019",2.826
"Sept. 24, 2019",2.861
"Sept. 23, 2019",2.914
"Sept. 20, 2019",2.922
"Sept. 19, 2019",2.917
"Sept. 18, 2019",2.977
"Sept. 17, 2019",3.016
"Sept. 16, 2019",3.127
"Sept. 13, 2019",2.812
"Sept. 12, 2019",2.824
"Sept. 11, 2019",2.889
"Sept. 10, 2019",2.812
"Sept. 9, 2019",2.850
"Sept. 6, 2019",2.849
"Sept. 5, 2019",2.891
"Sept. 4, 2019",2.893
"Sept. 3, 2019",2.815
"Aug. 30, 2019",2.800
"Aug. 29, 2019",2.769
"Aug. 28, 2019",2.733
"Aug. 27, 2019",2.656
"Aug. 26, 2019",2.666
"Aug. 23, 2019",2.650
"Aug. 22, 2019",2.845
"Aug. 21, 2019",2.884
"Aug. 20, 2019",2.785
"Aug. 19, 2019",2.809
"Aug. 16, 2019",2.661
"Aug. 15, 2019",2.652
"Aug. 14, 2019",2.641
"Aug. 13, 2019",2.759
"Aug. 12, 2019",2.704
"Aug. 9, 2019",2.697
"Aug. 8, 2019",2.685
"Aug. 7, 2019",2.581
"Aug. 6, 2019",2.558
"Aug. 5, 2019",2.617
"Aug. 2, 2019",2.756
"Aug. 1, 2019",2.832
"July 31, 2019",2.884
"July 30, 2019",2.758
"July 29, 2019",2.668
"July 26, 2019",2.662
"July 25, 2019",2.661
"July 24, 2019",2.696
"July 23, 2019",2.680
"July 22, 2019",2.688
"July 19, 2019",2.696
"July 18, 2019",2.662
"July 17, 2019",2.654
"July 16, 2019",2.745
"July 15, 2019",2.766
"July 12, 2019",2.808
"July 11, 2019",2.78
"July 10, 2019",2.811
"July 9, 2019",2.760
"July 8, 2019",2.745
"July 5, 2019",2.803
"July 3, 2019",2.777
"July 2, 2019",2.787
"July 1, 2019",2.859
"June 30, 2019",2.828
"June 28, 2019",2.871
"June 27, 2019",2.904
"June 26, 2019",2.953
"June 25, 2019",2.809
"June 24, 2019",2.782
"June 21, 2019",2.764
"June 20, 2019",2.769
"June 19, 2019",2.661
"June 18, 2019",2.652
"June 17, 2019",2.613
"June 14, 2019",2.586
"June 13, 2019",2.634
"June 12, 2019",2.561
"June 11, 2019",2.620
"June 10, 2019",2.587
"June 7, 2019",2.554
"June 6, 2019",2.508
"June 5, 2019",2.447
"June 4, 2019",2.522
"June 3, 2019",2.472
"May 31, 2019",2.523
"May 30, 2019",2.61
"May 29, 2019",2.644
"May 28, 2019",2.673
"May 24, 2019",2.686
"May 23, 2019",2.665
"May 22, 2019",2.894
"May 21, 2019",3.002
"May 20, 2019",2.948
"May 17, 2019",2.967
"May 16, 2019",2.997
"May 15, 2019",2.937
"May 14, 2019",2.899
"May 13, 2019",2.841
"May 10, 2019",2.872
"May 9, 2019",2.857
"May 8, 2019",2.865
"May 7, 2019",2.814
"May 6, 2019",2.837
"May 3, 2019",2.856
"May 2, 2019",2.797
"May 1, 2019",2.850
"April 30, 2019",2.896
"April 29, 2019",2.887
"April 26, 2019",2.884
"April 25, 2019",2.899
"April 24, 2019",2.974
"April 23, 2019",3.047
"April 22, 2019",3.066
"April 18, 2019",2.974
"April 17, 2019",2.977
"April 16, 2019",2.995
"April 15, 2019",2.96
"April 12, 2019",2.985
"April 11, 2019",2.858
"April 10, 2019",2.862
"April 9, 2019",2.824
"April 8, 2019",2.849
"April 5, 2019",2.845
"April 4, 2019",2.744
"April 3, 2019",2.690
"April 2, 2019",2.726
