date,operating_pe_ratio
"March 19, 2020",9.852
"March 18, 2020",10.13
"March 17, 2020",11.68
"March 16, 2020",10.17
"March 13, 2020",12.06
"March 12, 2020",11.91
"March 11, 2020",13.08
"March 10, 2020",13.98
"March 9, 2020",13.53
"March 6, 2020",14.57
"March 5, 2020",14.94
"March 4, 2020",15.05
"March 3, 2020",14.29
"March 2, 2020",14.55
"Feb. 28, 2020",13.70
"Feb. 27, 2020",14.16
"Feb. 26, 2020",14.73
"Feb. 25, 2020",14.80
"Feb. 24, 2020",15.21
"Feb. 21, 2020",15.23
"Feb. 20, 2020",15.41
"Feb. 19, 2020",15.60
"Feb. 18, 2020",15.80
"Feb. 14, 2020",15.72
"Feb. 13, 2020",15.62
"Feb. 12, 2020",15.42
"Feb. 11, 2020",15.58
"Feb. 10, 2020",15.58
"Feb. 7, 2020",15.46
"Feb. 6, 2020",15.40
"Feb. 5, 2020",15.30
"Feb. 4, 2020",15.30
"Feb. 3, 2020",15.49
"Jan. 31, 2020",15.42
"Jan. 30, 2020",15.44
"Jan. 29, 2020",15.30
"Jan. 28, 2020",15.24
"Jan. 27, 2020",15.18
"Jan. 24, 2020",15.32
"Jan. 23, 2020",15.23
"Jan. 22, 2020",14.99
"Jan. 21, 2020",14.93
"Jan. 17, 2020",14.80
"Jan. 16, 2020",14.65
"Jan. 15, 2020",14.50
"Jan. 14, 2020",14.25
"Jan. 13, 2020",14.24
"Jan. 10, 2020",14.14
"Jan. 9, 2020",14.10
"Jan. 8, 2020",13.94
"Jan. 7, 2020",13.96
"Jan. 6, 2020",13.97
"Jan. 3, 2020",13.92
"Jan. 2, 2020",13.82
"Dec. 31, 2019",14.04
"Dec. 30, 2019",16.03
"Dec. 27, 2019",16.11
"Dec. 26, 2019",16.06
"Dec. 24, 2019",16.05
"Dec. 23, 2019",15.94
"Dec. 20, 2019",16.15
"Dec. 19, 2019",16.06
"Dec. 18, 2019",16.08
"Dec. 17, 2019",15.97
"Dec. 16, 2019",16.01
"Dec. 13, 2019",15.90
"Dec. 12, 2019",15.71
"Dec. 11, 2019",15.88
"Dec. 10, 2019",15.82
"Dec. 9, 2019",15.88
"Dec. 6, 2019",15.87
"Dec. 5, 2019",15.92
"Dec. 4, 2019",15.87
"Dec. 3, 2019",15.71
"Dec. 2, 2019",15.59
"Nov. 29, 2019",15.64
"Nov. 27, 2019",15.71
"Nov. 26, 2019",15.65
"Nov. 25, 2019",15.51
"Nov. 22, 2019",15.55
"Nov. 21, 2019",15.58
"Nov. 20, 2019",15.73
"Nov. 19, 2019",15.62
"Nov. 18, 2019",15.71
"Nov. 15, 2019",15.69
"Nov. 14, 2019",15.71
"Nov. 13, 2019",15.79
"Nov. 12, 2019",15.44
"Nov. 11, 2019",15.33
"Nov. 8, 2019",15.44
"Nov. 7, 2019",15.42
"Nov. 6, 2019",15.64
"Nov. 5, 2019",15.67
"Nov. 4, 2019",15.94
"Nov. 1, 2019",16.08
"Oct. 31, 2019",16.33
"Oct. 30, 2019",16.34
"Oct. 29, 2019",16.00
"Oct. 28, 2019",15.88
"Oct. 25, 2019",16.16
"Oct. 24, 2019",16.30
"Oct. 23, 2019",16.22
"Oct. 22, 2019",16.05
"Oct. 21, 2019",16.00
"Oct. 18, 2019",15.88
"Oct. 17, 2019",15.76
"Oct. 16, 2019",15.60
"Oct. 15, 2019",15.53
"Oct. 14, 2019",15.67
"Oct. 11, 2019",15.76
"Oct. 10, 2019",15.83
"Oct. 9, 2019",15.87
"Oct. 8, 2019",15.81
"Oct. 7, 2019",15.83
"Oct. 4, 2019",15.96
"Oct. 3, 2019",15.66
"Oct. 2, 2019",15.65
"Oct. 1, 2019",15.77
"Sept. 30, 2019",15.77
"Sept. 27, 2019",19.38
"Sept. 26, 2019",19.39
"Sept. 25, 2019",19.28
"Sept. 24, 2019",19.32
"Sept. 23, 2019",19.08
"Sept. 20, 2019",19.01
"Sept. 19, 2019",18.99
"Sept. 18, 2019",18.91
"Sept. 17, 2019",18.88
"Sept. 16, 2019",18.73
"Sept. 13, 2019",18.73
"Sept. 12, 2019",18.79
"Sept. 11, 2019",18.63
"Sept. 10, 2019",18.52
"Sept. 9, 2019",18.57
"Sept. 6, 2019",18.73
"Sept. 5, 2019",18.89
"Sept. 4, 2019",19.07
"Sept. 3, 2019",19.00
"Aug. 30, 2019",18.62
"Aug. 29, 2019",18.65
"Aug. 28, 2019",18.53
"Aug. 27, 2019",18.49
"Aug. 26, 2019",18.40
"Aug. 23, 2019",18.12
"Aug. 22, 2019",18.36
"Aug. 21, 2019",18.42
"Aug. 20, 2019",18.18
"Aug. 19, 2019",18.11
"Aug. 16, 2019",18.01
"Aug. 15, 2019",17.98
"Aug. 14, 2019",17.65
"Aug. 13, 2019",17.79
"Aug. 12, 2019",17.78
"Aug. 9, 2019",17.72
"Aug. 8, 2019",17.66
"Aug. 7, 2019",17.47
"Aug. 6, 2019",17.58
"Aug. 5, 2019",17.31
"Aug. 2, 2019",17.61
"Aug. 1, 2019",17.65
"July 31, 2019",17.42
"July 30, 2019",17.14
"July 29, 2019",17.31
"July 26, 2019",17.11
"July 25, 2019",17.16
"July 24, 2019",17.27
"July 23, 2019",17.30
"July 22, 2019",17.39
"July 19, 2019",17.42
"July 18, 2019",17.61
"July 17, 2019",17.41
"July 16, 2019",17.30
"July 15, 2019",17.30
"July 12, 2019",17.14
"July 11, 2019",17.23
"July 10, 2019",17.27
"July 9, 2019",17.20
