date,pe_ratio
"March 19, 2020",13.38
"March 18, 2020",13.76
"March 17, 2020",15.86
"March 16, 2020",13.81
"March 13, 2020",16.39
"March 12, 2020",16.18
"March 11, 2020",17.77
"March 10, 2020",19.00
"March 9, 2020",18.38
"March 6, 2020",19.79
"March 5, 2020",20.30
"March 4, 2020",20.44
"March 3, 2020",19.41
"March 2, 2020",19.76
"Feb. 28, 2020",18.62
"Feb. 27, 2020",19.24
"Feb. 26, 2020",20.01
"Feb. 25, 2020",20.11
"Feb. 24, 2020",20.66
"Feb. 21, 2020",20.69
"Feb. 20, 2020",20.93
"Feb. 19, 2020",21.19
"Feb. 18, 2020",21.46
"Feb. 14, 2020",21.36
"Feb. 13, 2020",21.22
"Feb. 12, 2020",20.95
"Feb. 11, 2020",21.16
"Feb. 10, 2020",21.16
"Feb. 7, 2020",21.01
"Feb. 6, 2020",20.93
"Feb. 5, 2020",20.79
"Feb. 4, 2020",20.79
"Feb. 3, 2020",21.05
"Jan. 31, 2020",20.94
"Jan. 30, 2020",20.97
"Jan. 29, 2020",20.79
"Jan. 28, 2020",20.70
"Jan. 27, 2020",20.63
"Jan. 24, 2020",20.82
"Jan. 23, 2020",20.69
"Jan. 22, 2020",20.36
"Jan. 21, 2020",20.28
"Jan. 17, 2020",20.11
"Jan. 16, 2020",19.90
"Jan. 15, 2020",19.70
"Jan. 14, 2020",19.36
"Jan. 13, 2020",19.35
"Jan. 10, 2020",19.21
"Jan. 9, 2020",19.15
"Jan. 8, 2020",18.94
"Jan. 7, 2020",18.97
"Jan. 6, 2020",18.97
"Jan. 3, 2020",18.91
"Jan. 2, 2020",18.78
"Dec. 31, 2019",19.08
"Dec. 30, 2019",29.82
"Dec. 27, 2019",29.96
"Dec. 26, 2019",29.88
"Dec. 24, 2019",29.86
"Dec. 23, 2019",29.64
"Dec. 20, 2019",30.04
"Dec. 19, 2019",29.88
"Dec. 18, 2019",29.92
"Dec. 17, 2019",29.70
"Dec. 16, 2019",29.78
"Dec. 13, 2019",29.58
"Dec. 12, 2019",29.23
"Dec. 11, 2019",29.54
"Dec. 10, 2019",29.42
"Dec. 9, 2019",29.54
"Dec. 6, 2019",29.52
"Dec. 5, 2019",29.60
"Dec. 4, 2019",29.53
"Dec. 3, 2019",29.23
"Dec. 2, 2019",29.00
"Nov. 29, 2019",29.10
"Nov. 27, 2019",29.23
"Nov. 26, 2019",29.12
"Nov. 25, 2019",28.84
"Nov. 22, 2019",28.93
"Nov. 21, 2019",28.98
"Nov. 20, 2019",29.26
"Nov. 19, 2019",29.05
"Nov. 18, 2019",29.22
"Nov. 15, 2019",29.18
"Nov. 14, 2019",29.22
"Nov. 13, 2019",29.38
"Nov. 12, 2019",28.72
"Nov. 11, 2019",28.52
"Nov. 8, 2019",28.72
"Nov. 7, 2019",28.68
"Nov. 6, 2019",29.09
"Nov. 5, 2019",29.14
"Nov. 4, 2019",29.65
"Nov. 1, 2019",29.92
"Oct. 31, 2019",30.37
"Oct. 30, 2019",30.39
"Oct. 29, 2019",29.76
"Oct. 28, 2019",29.53
"Oct. 25, 2019",30.07
"Oct. 24, 2019",30.31
"Oct. 23, 2019",30.16
"Oct. 22, 2019",29.85
"Oct. 21, 2019",29.76
"Oct. 18, 2019",29.54
"Oct. 17, 2019",29.32
"Oct. 16, 2019",29.01
"Oct. 15, 2019",28.89
"Oct. 14, 2019",29.15
"Oct. 11, 2019",29.31
"Oct. 10, 2019",29.45
"Oct. 9, 2019",29.52
"Oct. 8, 2019",29.40
"Oct. 7, 2019",29.45
"Oct. 4, 2019",29.69
"Oct. 3, 2019",29.12
"Oct. 2, 2019",29.11
"Oct. 1, 2019",29.33
"Sept. 30, 2019",29.34
"Sept. 27, 2019",23.04
"Sept. 26, 2019",23.05
"Sept. 25, 2019",22.92
"Sept. 24, 2019",22.96
"Sept. 23, 2019",22.67
"Sept. 20, 2019",22.59
"Sept. 19, 2019",22.56
"Sept. 18, 2019",22.48
"Sept. 17, 2019",22.44
"Sept. 16, 2019",22.26
"Sept. 13, 2019",22.26
"Sept. 12, 2019",22.33
"Sept. 11, 2019",22.14
"Sept. 10, 2019",22.01
"Sept. 9, 2019",22.08
"Sept. 6, 2019",22.26
"Sept. 5, 2019",22.45
"Sept. 4, 2019",22.66
"Sept. 3, 2019",22.58
"Aug. 30, 2019",22.13
"Aug. 29, 2019",22.16
"Aug. 28, 2019",22.02
"Aug. 27, 2019",21.98
"Aug. 26, 2019",21.87
"Aug. 23, 2019",21.54
"Aug. 22, 2019",21.83
"Aug. 21, 2019",21.90
"Aug. 20, 2019",21.61
"Aug. 19, 2019",21.53
"Aug. 16, 2019",21.41
