date,pe_ratio
"March 19, 2020",6.373
"March 18, 2020",5.966
"March 17, 2020",6.647
"March 16, 2020",7.092
"March 13, 2020",8.501
"March 12, 2020",7.489
"March 11, 2020",9.271
"March 10, 2020",10.30
"March 9, 2020",9.949
"March 6, 2020",10.75
"March 5, 2020",10.51
"March 4, 2020",10.93
"March 3, 2020",10.98
"March 2, 2020",11.56
"Feb. 28, 2020",11.29
"Feb. 27, 2020",11.28
"Feb. 26, 2020",12.22
"Feb. 25, 2020",12.68
"Feb. 24, 2020",13.30
"Feb. 21, 2020",14.12
"Feb. 20, 2020",14.34
"Feb. 19, 2020",14.18
"Feb. 18, 2020",14.06
"Feb. 14, 2020",14.08
"Feb. 13, 2020",14.26
"Feb. 12, 2020",14.49
"Feb. 11, 2020",14.35
"Feb. 10, 2020",14.37
"Feb. 7, 2020",14.32
"Feb. 6, 2020",14.19
"Feb. 5, 2020",14.27
"Feb. 4, 2020",13.84
"Feb. 3, 2020",13.67
"Jan. 31, 2020",14.36
"Jan. 30, 2020",15.02
"Jan. 29, 2020",14.73
"Jan. 28, 2020",14.64
"Jan. 27, 2020",14.49
"Jan. 24, 2020",15.21
"Jan. 23, 2020",15.25
"Jan. 22, 2020",15.27
"Jan. 21, 2020",15.37
"Jan. 17, 2020",15.54
"Jan. 16, 2020",15.67
"Jan. 15, 2020",15.72
"Jan. 14, 2020",16.25
"Jan. 13, 2020",16.40
"Jan. 10, 2020",16.51
"Jan. 9, 2020",16.21
"Jan. 8, 2020",15.86
"Jan. 7, 2020",15.80
"Jan. 6, 2020",15.59
"Jan. 3, 2020",15.59
"Jan. 2, 2020",16.21
"Dec. 31, 2019",15.95
"Dec. 30, 2019",16.80
"Dec. 27, 2019",16.85
"Dec. 26, 2019",17.07
"Dec. 24, 2019",17.20
"Dec. 23, 2019",17.22
"Dec. 20, 2019",17.23
"Dec. 19, 2019",17.10
"Dec. 18, 2019",17.09
"Dec. 17, 2019",17.30
"Dec. 16, 2019",17.20
"Dec. 13, 2019",16.96
"Dec. 12, 2019",17.09
"Dec. 11, 2019",16.80
"Dec. 10, 2019",17.10
"Dec. 9, 2019",16.73
"Dec. 6, 2019",16.93
"Dec. 5, 2019",16.82
"Dec. 4, 2019",16.86
"Dec. 3, 2019",16.98
"Dec. 2, 2019",17.29
"Nov. 29, 2019",17.27
"Nov. 27, 2019",17.56
"Nov. 26, 2019",17.62
"Nov. 25, 2019",17.60
"Nov. 22, 2019",17.63
"Nov. 21, 2019",17.80
"Nov. 20, 2019",17.58
"Nov. 19, 2019",17.65
"Nov. 18, 2019",18.27
"Nov. 15, 2019",18.19
"Nov. 14, 2019",18.23
"Nov. 13, 2019",18.13
"Nov. 12, 2019",18.17
"Nov. 11, 2019",18.21
"Nov. 8, 2019",18.24
"Nov. 7, 2019",18.34
"Nov. 6, 2019",18.15
"Nov. 5, 2019",18.28
"Nov. 4, 2019",18.31
"Nov. 1, 2019",18.06
"Oct. 31, 2019",17.54
"Oct. 30, 2019",17.87
"Oct. 29, 2019",18.23
"Oct. 28, 2019",18.10
"Oct. 25, 2019",17.95
"Oct. 24, 2019",17.52
"Oct. 23, 2019",16.97
"Oct. 22, 2019",17.03
"Oct. 21, 2019",16.86
"Oct. 18, 2019",16.47
"Oct. 17, 2019",16.29
"Oct. 16, 2019",16.11
"Oct. 15, 2019",16.18
"Oct. 14, 2019",16.01
"Oct. 11, 2019",15.91
"Oct. 10, 2019",15.52
"Oct. 9, 2019",15.38
"Oct. 8, 2019",15.07
"Oct. 7, 2019",15.08
"Oct. 4, 2019",15.28
"Oct. 3, 2019",15.11
"Oct. 2, 2019",14.97
"Oct. 1, 2019",15.41
"Sept. 30, 2019",15.41
"Sept. 27, 2019",13.93
"Sept. 26, 2019",13.72
"Sept. 25, 2019",13.81
"Sept. 24, 2019",13.71
"Sept. 23, 2019",13.88
"Sept. 20, 2019",13.67
"Sept. 19, 2019",13.79
"Sept. 18, 2019",13.80
"Sept. 17, 2019",13.91
"Sept. 16, 2019",13.60
"Sept. 13, 2019",14.11
"Sept. 12, 2019",13.81
"Sept. 11, 2019",13.64
"Sept. 10, 2019",13.48
"Sept. 9, 2019",13.10
"Sept. 6, 2019",12.89
"Sept. 5, 2019",12.67
"Sept. 4, 2019",12.34
"Sept. 3, 2019",12.31
"Aug. 30, 2019",12.42
"Aug. 29, 2019",12.42
"Aug. 28, 2019",12.01
"Aug. 27, 2019",11.83
"Aug. 26, 2019",12.16
"Aug. 23, 2019",12.24
"Aug. 22, 2019",12.78
"Aug. 21, 2019",12.94
"Aug. 20, 2019",12.87
"Aug. 19, 2019",13.15
"Aug. 16, 2019",12.89
"Aug. 15, 2019",12.66
"Aug. 14, 2019",12.54
"Aug. 13, 2019",12.99
"Aug. 12, 2019",12.73
"Aug. 9, 2019",13.01
"Aug. 8, 2019",13.00
"Aug. 7, 2019",12.51
"Aug. 6, 2019",12.68
"Aug. 5, 2019",12.50
"Aug. 2, 2019",13.54
"Aug. 1, 2019",13.92
"July 31, 2019",14.07
"July 30, 2019",13.99
"July 29, 2019",13.87
"July 26, 2019",13.91
"July 25, 2019",13.77
"July 24, 2019",14.22
"July 23, 2019",13.99
"July 22, 2019",13.92
"July 19, 2019",13.80
"July 18, 2019",13.75
"July 17, 2019",13.74
"July 16, 2019",13.90
"July 15, 2019",13.91
"July 12, 2019",13.99
"July 11, 2019",13.93
"July 10, 2019",13.76
"July 9, 2019",13.57
"July 8, 2019",13.43
"July 5, 2019",13.50
"July 3, 2019",13.53
"July 2, 2019",13.32
"July 1, 2019",13.90
"June 30, 2019",14.13
"June 28, 2019",13.07
"June 27, 2019",12.81
"June 26, 2019",12.97
"June 25, 2019",12.46
"June 24, 2019",12.33
"June 21, 2019",12.51
"June 20, 2019",12.18
"June 19, 2019",11.93
"June 18, 2019",11.88
"June 17, 2019",11.74
"June 14, 2019",11.72
"June 13, 2019",11.80
"June 12, 2019",11.68
"June 11, 2019",11.66
"June 10, 2019",11.58
"June 7, 2019",11.41
"June 6, 2019",11.37
"June 5, 2019",11.17
"June 4, 2019",11.27
"June 3, 2019",10.99
"May 31, 2019",10.75
"May 30, 2019",11.13
"May 29, 2019",11.43
"May 28, 2019",11.46
"May 24, 2019",11.64
"May 23, 2019",11.51
"May 22, 2019",12.27
"May 21, 2019",12.59
"May 20, 2019",12.53
"May 17, 2019",12.78
"May 16, 2019",13.05
"May 15, 2019",12.73
"May 14, 2019",12.67
"May 13, 2019",12.43
"May 10, 2019",12.78
"May 9, 2019",12.48
"May 8, 2019",12.58
"May 7, 2019",12.88
"May 6, 2019",13.19
"May 3, 2019",13.50
"May 2, 2019",13.47
"May 1, 2019",13.71
"April 30, 2019",13.84
"April 29, 2019",13.68
"April 26, 2019",13.75
"April 25, 2019",13.87
"April 24, 2019",13.39
"April 23, 2019",13.78
"April 22, 2019",13.92
"April 18, 2019",13.44
"April 17, 2019",13.65
"April 16, 2019",13.48
"April 15, 2019",13.38
"April 12, 2019",13.50
"April 11, 2019",13.59
"April 10, 2019",13.50
"April 9, 2019",12.99
"April 8, 2019",13.16
"April 5, 2019",13.24
"April 4, 2019",12.88
"April 3, 2019",12.86
"April 2, 2019",12.89
"April 1, 2019",13.20
"March 31, 2019",12.95
"March 29, 2019",11.62
"March 28, 2019",11.62
"March 27, 2019",11.78
"March 26, 2019",11.92
"March 25, 2019",11.71
"March 22, 2019",11.59
"March 21, 2019",11.83
"March 20, 2019",11.84
"March 19, 2019",11.84
"March 18, 2019",11.88
"March 15, 2019",11.65
"March 14, 2019",11.64
"March 13, 2019",11.54
"March 12, 2019",11.49
"March 11, 2019",11.44
"March 8, 2019",10.92
"March 7, 2019",11.04
"March 6, 2019",11.14
"March 5, 2019",11.12
"March 4, 2019",11.31
"March 1, 2019",11.35
