date,ev_ebitda
"March 19, 2020",10.62
"March 18, 2020",11.15
"March 17, 2020",11.16
"March 16, 2020",10.08
"March 13, 2020",10.52
"March 12, 2020",10.07
"March 11, 2020",10.78
"March 10, 2020",11.10
"March 9, 2020",11.12
"March 6, 2020",11.31
"March 5, 2020",11.44
"March 4, 2020",11.70
"March 3, 2020",11.38
"March 2, 2020",11.42
"Feb. 28, 2020",11.08
"Feb. 27, 2020",11.10
"Feb. 26, 2020",11.40
"Feb. 25, 2020",12.05
"Feb. 24, 2020",12.09
"Feb. 21, 2020",12.01
"Feb. 20, 2020",11.94
"Feb. 19, 2020",11.85
"Feb. 18, 2020",11.84
"Feb. 14, 2020",11.69
"Feb. 13, 2020",11.65
"Feb. 12, 2020",11.53
"Feb. 11, 2020",11.55
"Feb. 10, 2020",11.55
"Feb. 7, 2020",11.51
"Feb. 6, 2020",11.55
"Feb. 5, 2020",11.57
"Feb. 4, 2020",11.58
"Feb. 3, 2020",11.65
"Jan. 31, 2020",11.60
"Jan. 30, 2020",11.68
"Jan. 29, 2020",11.65
"Jan. 28, 2020",11.62
"Jan. 27, 2020",11.50
"Jan. 24, 2020",11.45
"Jan. 23, 2020",11.38
"Jan. 22, 2020",11.32
"Jan. 21, 2020",11.35
"Jan. 17, 2020",11.30
"Jan. 16, 2020",11.27
"Jan. 15, 2020",11.28
"Jan. 14, 2020",11.24
"Jan. 13, 2020",11.24
"Jan. 10, 2020",11.20
"Jan. 9, 2020",11.24
"Jan. 8, 2020",11.18
"Jan. 7, 2020",11.21
"Jan. 6, 2020",11.23
"Jan. 3, 2020",11.27
"Jan. 2, 2020",11.25
"Dec. 31, 2019",11.30
"Dec. 30, 2019",11.82
"Dec. 27, 2019",11.83
"Dec. 26, 2019",11.77
"Dec. 24, 2019",11.78
"Dec. 23, 2019",11.90
"Dec. 20, 2019",11.96
"Dec. 19, 2019",11.86
"Dec. 18, 2019",11.89
"Dec. 17, 2019",11.80
"Dec. 16, 2019",11.69
"Dec. 13, 2019",11.59
"Dec. 12, 2019",11.52
"Dec. 11, 2019",11.49
"Dec. 10, 2019",11.52
"Dec. 9, 2019",11.48
"Dec. 6, 2019",11.51
"Dec. 5, 2019",11.54
"Dec. 4, 2019",11.54
"Dec. 3, 2019",11.45
"Dec. 2, 2019",11.39
"Nov. 29, 2019",11.46
"Nov. 27, 2019",11.53
"Nov. 26, 2019",11.53
"Nov. 25, 2019",11.46
"Nov. 22, 2019",11.41
"Nov. 21, 2019",11.48
"Nov. 20, 2019",11.49
"Nov. 19, 2019",11.45
