date,pe_ratio
"March 19, 2020",38.01
"March 18, 2020",36.46
"March 17, 2020",46.81
"March 16, 2020",46.16
"March 13, 2020",55.24
"March 12, 2020",50.50
"March 11, 2020",54.99
"March 10, 2020",56.28
"March 9, 2020",53.42
"March 6, 2020",63.13
"March 5, 2020",64.36
"March 4, 2020",65.25
"March 3, 2020",62.51
"March 2, 2020",63.97
"Feb. 28, 2020",61.81
"Feb. 27, 2020",62.34
"Feb. 26, 2020",64.93
"Feb. 25, 2020",66.70
"Feb. 24, 2020",69.34
"Feb. 21, 2020",72.19
"Feb. 20, 2020",72.72
"Feb. 19, 2020",73.34
"Feb. 18, 2020",73.01
"Feb. 14, 2020",72.90
"Feb. 13, 2020",73.95
"Feb. 12, 2020",74.20
"Feb. 11, 2020",73.65
"Feb. 10, 2020",72.71
"Feb. 7, 2020",72.15
"Feb. 6, 2020",72.51
"Feb. 5, 2020",73.03
"Feb. 4, 2020",70.76
"Feb. 3, 2020",70.38
"Jan. 31, 2020",70.95
"Jan. 30, 2020",73.77
"Jan. 29, 2020",73.09
"Jan. 28, 2020",73.59
"Jan. 27, 2020",73.11
"Jan. 24, 2020",74.07
"Jan. 23, 2020",74.90
"Jan. 22, 2020",74.77
"Jan. 21, 2020",75.04
"Jan. 17, 2020",76.54
"Jan. 16, 2020",77.41
"Jan. 15, 2020",76.91
"Jan. 14, 2020",77.02
"Jan. 13, 2020",77.26
"Jan. 10, 2020",77.11
"Jan. 9, 2020",77.82
"Jan. 8, 2020",77.95
"Jan. 7, 2020",78.85
"Jan. 6, 2020",79.87
"Jan. 3, 2020",80.14
"Jan. 2, 2020",80.42
"Dec. 31, 2019",79.81
"Dec. 30, 2019",17.20
"Dec. 27, 2019",17.26
"Dec. 26, 2019",17.30
"Dec. 24, 2019",17.27
"Dec. 23, 2019",17.26
"Dec. 20, 2019",17.17
"Dec. 19, 2019",16.95
"Dec. 18, 2019",17.01
"Dec. 17, 2019",17.02
"Dec. 16, 2019",17.12
"Dec. 13, 2019",16.92
"Dec. 12, 2019",17.05
"Dec. 11, 2019",16.68
"Dec. 10, 2019",16.91
"Dec. 9, 2019",16.83
"Dec. 6, 2019",16.93
"Dec. 5, 2019",16.69
"Dec. 4, 2019",16.78
"Dec. 3, 2019",16.63
"Dec. 2, 2019",16.76
"Nov. 29, 2019",16.80
"Nov. 27, 2019",16.94
"Nov. 26, 2019",16.90
"Nov. 25, 2019",16.98
"Nov. 22, 2019",17.02
"Nov. 21, 2019",17.04
"Nov. 20, 2019",16.84
"Nov. 19, 2019",16.71
"Nov. 18, 2019",17.01
"Nov. 15, 2019",17.31
"Nov. 14, 2019",17.50
"Nov. 13, 2019",17.54
"Nov. 12, 2019",17.35
"Nov. 11, 2019",17.33
"Nov. 8, 2019",17.35
"Nov. 7, 2019",17.49
"Nov. 6, 2019",17.20
"Nov. 5, 2019",17.50
"Nov. 4, 2019",17.44
"Nov. 1, 2019",16.67
"Oct. 31, 2019",16.66
