date,year_high
"March 19, 2020",103.79
"March 18, 2020",103.79
"March 17, 2020",103.79
"March 16, 2020",103.79
"March 13, 2020",103.79
"March 12, 2020",103.79
"March 11, 2020",103.79
"March 10, 2020",103.79
"March 9, 2020",103.79
"March 6, 2020",103.79
"March 5, 2020",103.79
"March 4, 2020",103.79
"March 3, 2020",103.79
"March 2, 2020",103.79
"Feb. 28, 2020",103.79
"Feb. 27, 2020",103.79
"Feb. 26, 2020",103.79
"Feb. 25, 2020",103.79
"Feb. 24, 2020",103.79
"Feb. 21, 2020",102.99
"Feb. 20, 2020",102.44
"Feb. 19, 2020",102.44
"Feb. 18, 2020",102.44
"Feb. 14, 2020",101.77
"Feb. 13, 2020",100.39
"Feb. 12, 2020",98.24
"Feb. 11, 2020",98.05
"Feb. 10, 2020",98.05
"Feb. 7, 2020",98.05
"Feb. 6, 2020",98.05
"Feb. 5, 2020",98.05
"Feb. 4, 2020",98.05
"Feb. 3, 2020",98.05
"Jan. 31, 2020",98.05
"Jan. 30, 2020",97.55
"Jan. 29, 2020",97.37
"Jan. 28, 2020",97.37
"Jan. 27, 2020",97.37
"Jan. 24, 2020",97.37
"Jan. 23, 2020",97.37
"Jan. 22, 2020",97.37
"Jan. 21, 2020",97.37
"Jan. 17, 2020",97.37
"Jan. 16, 2020",97.37
"Jan. 15, 2020",97.37
"Jan. 14, 2020",97.37
"Jan. 13, 2020",97.37
"Jan. 10, 2020",97.37
"Jan. 9, 2020",97.37
"Jan. 8, 2020",97.37
"Jan. 7, 2020",97.37
"Jan. 6, 2020",97.37
"Jan. 3, 2020",97.37
"Jan. 2, 2020",97.37
"Dec. 31, 2019",97.37
"Dec. 30, 2019",97.37
"Dec. 27, 2019",97.37
"Dec. 26, 2019",97.37
"Dec. 24, 2019",97.37
"Dec. 23, 2019",97.37
"Dec. 20, 2019",97.37
"Dec. 19, 2019",97.37
"Dec. 18, 2019",97.37
"Dec. 17, 2019",97.37
"Dec. 16, 2019",97.37
"Dec. 13, 2019",97.37
"Dec. 12, 2019",97.37
"Dec. 11, 2019",97.37
"Dec. 10, 2019",97.37
"Dec. 9, 2019",97.37
"Dec. 6, 2019",97.37
"Dec. 5, 2019",97.37
"Dec. 4, 2019",97.37
"Dec. 3, 2019",97.37
"Dec. 2, 2019",97.37
"Nov. 29, 2019",97.37
"Nov. 27, 2019",97.37
"Nov. 26, 2019",97.37
"Nov. 25, 2019",97.37
"Nov. 22, 2019",97.37
"Nov. 21, 2019",97.37
"Nov. 20, 2019",97.37
"Nov. 19, 2019",97.37
"Nov. 18, 2019",97.37
"Nov. 15, 2019",97.37
"Nov. 14, 2019",97.37
"Nov. 13, 2019",97.37
"Nov. 12, 2019",97.37
"Nov. 11, 2019",97.37
"Nov. 8, 2019",97.37
"Nov. 7, 2019",97.37
"Nov. 6, 2019",97.37
"Nov. 5, 2019",97.37
"Nov. 4, 2019",97.37
"Nov. 1, 2019",97.37
"Oct. 31, 2019",97.37
"Oct. 30, 2019",97.37
"Oct. 29, 2019",97.37
"Oct. 28, 2019",97.37
"Oct. 25, 2019",97.37
"Oct. 24, 2019",97.37
"Oct. 23, 2019",97.37
"Oct. 22, 2019",97.37
"Oct. 21, 2019",97.37
"Oct. 18, 2019",97.37
"Oct. 17, 2019",97.37
"Oct. 16, 2019",97.37
"Oct. 15, 2019",97.37
"Oct. 14, 2019",97.37
"Oct. 11, 2019",97.37
"Oct. 10, 2019",97.37
"Oct. 9, 2019",97.37
"Oct. 8, 2019",97.37
"Oct. 7, 2019",97.37
"Oct. 4, 2019",97.37
"Oct. 3, 2019",96.80
"Oct. 2, 2019",96.80
"Oct. 1, 2019",96.80
"Sept. 30, 2019",96.80
"Sept. 27, 2019",96.80
"Sept. 26, 2019",96.80
"Sept. 25, 2019",96.80
"Sept. 24, 2019",96.80
"Sept. 23, 2019",95.72
"Sept. 20, 2019",95.70
"Sept. 19, 2019",95.70
"Sept. 18, 2019",95.70
"Sept. 17, 2019",95.70
"Sept. 16, 2019",95.70
"Sept. 13, 2019",95.70
"Sept. 12, 2019",95.70
"Sept. 11, 2019",94.54
"Sept. 10, 2019",94.54
"Sept. 9, 2019",94.29
"Sept. 6, 2019",94.29
"Sept. 5, 2019",94.18
"Sept. 4, 2019",94.18
"Sept. 3, 2019",93.72
"Aug. 30, 2019",93.35
"Aug. 29, 2019",93.15
"Aug. 28, 2019",93.15
"Aug. 27, 2019",92.84
"Aug. 26, 2019",92.11
"Aug. 23, 2019",92.11
"Aug. 22, 2019",92.11
"Aug. 21, 2019",91.67
"Aug. 20, 2019",91.67
"Aug. 19, 2019",91.67
"Aug. 16, 2019",91.67
"Aug. 15, 2019",91.67
"Aug. 14, 2019",91.67
"Aug. 13, 2019",91.67
"Aug. 12, 2019",91.67
"Aug. 9, 2019",91.67
"Aug. 8, 2019",91.67
"Aug. 7, 2019",91.67
"Aug. 6, 2019",91.67
"Aug. 5, 2019",91.67
"Aug. 2, 2019",91.67
"Aug. 1, 2019",91.67
"July 31, 2019",91.67
"July 30, 2019",91.67
"July 29, 2019",91.67
"July 26, 2019",91.67
"July 25, 2019",91.67
"July 24, 2019",91.67
"July 23, 2019",91.67
"July 22, 2019",91.67
"July 19, 2019",91.67
"July 18, 2019",91.67
"July 17, 2019",91.67
"July 16, 2019",91.67
"July 15, 2019",91.67
"July 12, 2019",91.67
"July 11, 2019",91.67
"July 10, 2019",91.67
"July 9, 2019",91.67
"July 8, 2019",91.67
"July 5, 2019",91.67
"July 3, 2019",91.67
"July 2, 2019",91.67
"July 1, 2019",91.67
"June 28, 2019",91.67
"June 27, 2019",91.67
"June 26, 2019",91.67
"June 25, 2019",91.67
"June 24, 2019",91.67
"June 21, 2019",91.67
"June 20, 2019",91.67
"June 19, 2019",91.67
"June 18, 2019",91.67
"June 17, 2019",91.67
"June 14, 2019",91.67
"June 13, 2019",91.67
"June 12, 2019",91.67
"June 11, 2019",91.67
"June 10, 2019",91.67
"June 7, 2019",91.67
"June 6, 2019",91.67
"June 5, 2019",91.67
"June 4, 2019",91.67
"June 3, 2019",91.67
"May 31, 2019",91.67
"May 30, 2019",91.67
"May 29, 2019",91.67
"May 28, 2019",91.67
"May 24, 2019",91.67
"May 23, 2019",91.67
"May 22, 2019",91.67
"May 21, 2019",91.67
"May 20, 2019",91.67
"May 17, 2019",91.67
"May 16, 2019",91.67
"May 15, 2019",91.67
"May 14, 2019",91.67
"May 13, 2019",91.67
"May 10, 2019",91.67
"May 9, 2019",91.67
"May 8, 2019",91.67
"May 7, 2019",91.67
"May 6, 2019",91.67
"May 3, 2019",91.67
"May 2, 2019",91.67
"May 1, 2019",91.67
"April 30, 2019",91.67
"April 29, 2019",91.67
"April 26, 2019",91.67
"April 25, 2019",91.67
"April 24, 2019",91.67
"April 23, 2019",91.67
"April 22, 2019",91.67
"April 18, 2019",91.67
"April 17, 2019",91.67
"April 16, 2019",91.67
"April 15, 2019",91.67
"April 12, 2019",91.67
"April 11, 2019",91.67
"April 10, 2019",91.67
"April 9, 2019",91.67
"April 8, 2019",91.67
"April 5, 2019",91.67
"April 4, 2019",91.67
"April 3, 2019",91.67
"April 2, 2019",91.67
"April 1, 2019",91.67
"March 29, 2019",91.67
"March 28, 2019",91.67
"March 27, 2019",91.67
"March 26, 2019",91.67
"March 25, 2019",91.67
"March 22, 2019",91.67
"March 21, 2019",91.35
"March 20, 2019",91.35
"March 19, 2019",91.35
"March 18, 2019",91.35
"March 15, 2019",91.35
"March 14, 2019",91.35
"March 13, 2019",91.35
"March 12, 2019",91.35
"March 11, 2019",91.35
"March 8, 2019",91.35
"March 7, 2019",91.35
"March 6, 2019",91.35
"March 5, 2019",91.35
"March 4, 2019",91.35
"March 1, 2019",91.35
"Feb. 28, 2019",91.35
"Feb. 27, 2019",91.35
"Feb. 26, 2019",91.35
"Feb. 25, 2019",91.35
"Feb. 22, 2019",91.35
"Feb. 21, 2019",91.35
"Feb. 20, 2019",91.35
