date,ev_ebitda
"March 19, 2020",98.76
"March 18, 2020",101.97
"March 17, 2020",119.08
"March 16, 2020",123.28
"March 13, 2020",154.48
"March 12, 2020",142.68
"March 11, 2020",169.00
"March 10, 2020",201.23
"March 9, 2020",198.28
"March 6, 2020",225.30
"March 5, 2020",223.80
"March 4, 2020",241.29
"March 3, 2020",239.36
"March 2, 2020",246.01
"Feb. 28, 2020",235.13
"Feb. 27, 2020",244.85
"Feb. 26, 2020",258.11
"Feb. 25, 2020",257.00
"Feb. 24, 2020",267.56
"Feb. 21, 2020",277.13
"Feb. 20, 2020",281.66
"Feb. 19, 2020",283.21
"Feb. 18, 2020",283.65
"Feb. 14, 2020",284.89
"Feb. 13, 2020",286.68
"Feb. 12, 2020",290.23
"Feb. 11, 2020",287.90
"Feb. 10, 2020",288.09
"Feb. 7, 2020",282.02
"Feb. 6, 2020",285.61
"Feb. 5, 2020",276.49
"Feb. 4, 2020",267.59
"Feb. 3, 2020",266.10
"Jan. 31, 2020",267.84
"Jan. 30, 2020",271.70
"Jan. 29, 2020",270.72
"Jan. 28, 2020",266.53
"Jan. 27, 2020",266.56
"Jan. 24, 2020",271.51
"Jan. 23, 2020",267.37
"Jan. 22, 2020",260.63
"Jan. 21, 2020",263.98
"Jan. 17, 2020",272.24
"Jan. 16, 2020",278.26
"Jan. 15, 2020",276.58
"Jan. 14, 2020",278.53
"Jan. 13, 2020",276.90
"Jan. 10, 2020",276.67
"Jan. 9, 2020",281.59
"Jan. 8, 2020",277.78
"Jan. 7, 2020",282.31
"Jan. 6, 2020",279.60
"Jan. 3, 2020",278.85
"Jan. 2, 2020",279.28
"Dec. 31, 2019",273.48
"Dec. 30, 2019",28.28
"Dec. 27, 2019",28.58
"Dec. 26, 2019",28.56
"Dec. 24, 2019",28.81
"Dec. 23, 2019",29.17
"Dec. 20, 2019",28.41
"Dec. 19, 2019",28.85
"Dec. 18, 2019",28.62
"Dec. 17, 2019",28.33
"Dec. 16, 2019",28.33
"Dec. 13, 2019",29.51
"Dec. 12, 2019",29.88
"Dec. 11, 2019",30.18
"Dec. 10, 2019",30.01
"Dec. 9, 2019",30.27
"Dec. 6, 2019",30.51
"Dec. 5, 2019",29.83
"Dec. 4, 2019",30.08
"Dec. 3, 2019",30.34
"Dec. 2, 2019",30.59
"Nov. 29, 2019",31.48
"Nov. 27, 2019",31.62
"Nov. 26, 2019",32.07
"Nov. 25, 2019",32.04
"Nov. 22, 2019",31.89
"Nov. 21, 2019",31.50
"Nov. 20, 2019",31.86
"Nov. 19, 2019",31.54
"Nov. 18, 2019",31.74
"Nov. 15, 2019",31.92
"Nov. 14, 2019",31.58
"Nov. 13, 2019",31.18
"Nov. 12, 2019",31.21
"Nov. 11, 2019",31.54
"Nov. 8, 2019",30.26
"Nov. 7, 2019",30.76
"Nov. 6, 2019",30.51
"Nov. 5, 2019",30.84
"Nov. 4, 2019",30.26
"Nov. 1, 2019",29.79
"Oct. 31, 2019",29.36
"Oct. 30, 2019",29.86
"Oct. 29, 2019",30.09
"Oct. 28, 2019",29.44
"Oct. 25, 2019",29.36
"Oct. 24, 2019",29.74
"Oct. 23, 2019",29.41
"Oct. 22, 2019",29.13
"Oct. 21, 2019",28.65
"Oct. 18, 2019",29.69
"Oct. 17, 2019",31.71
"Oct. 16, 2019",31.98
"Oct. 15, 2019",31.86
"Oct. 14, 2019",32.04
"Oct. 11, 2019",32.18
"Oct. 10, 2019",31.87
"Oct. 9, 2019",32.18
"Oct. 8, 2019",32.12
"Oct. 7, 2019",32.31
"Oct. 4, 2019",32.24
"Oct. 3, 2019",31.95
"Oct. 2, 2019",31.57
"Oct. 1, 2019",32.18
"Sept. 30, 2019",32.63
"Sept. 27, 2019",28.90
"Sept. 26, 2019",29.20
"Sept. 25, 2019",29.15
"Sept. 24, 2019",28.82
"Sept. 23, 2019",28.48
"Sept. 20, 2019",28.65
"Sept. 19, 2019",29.02
"Sept. 18, 2019",29.16
"Sept. 17, 2019",29.00
"Sept. 16, 2019",28.62
"Sept. 13, 2019",28.68
"Sept. 12, 2019",28.38
"Sept. 11, 2019",28.91
"Sept. 10, 2019",27.94
"Sept. 9, 2019",27.17
"Sept. 6, 2019",27.47
"Sept. 5, 2019",27.28
"Sept. 4, 2019",27.00
"Sept. 3, 2019",26.85
"Aug. 30, 2019",27.55
"Aug. 29, 2019",27.45
"Aug. 28, 2019",27.25
"Aug. 27, 2019",26.88
"Aug. 26, 2019",27.19
"Aug. 23, 2019",26.97
"Aug. 22, 2019",26.85
"Aug. 21, 2019",25.81
"Aug. 20, 2019",25.22
"Aug. 19, 2019",25.36
"Aug. 16, 2019",25.12
"Aug. 15, 2019",24.95
"Aug. 14, 2019",24.40
"Aug. 13, 2019",25.30
"Aug. 12, 2019",25.30
"Aug. 9, 2019",25.64
"Aug. 8, 2019",25.55
"Aug. 7, 2019",25.19
"Aug. 6, 2019",25.27
"Aug. 5, 2019",25.17
"Aug. 2, 2019",25.78
"Aug. 1, 2019",25.40
"July 31, 2019",25.90
"July 30, 2019",26.35
"July 29, 2019",25.83
"July 26, 2019",26.17
"July 25, 2019",26.40
"July 24, 2019",27.36
"July 23, 2019",28.20
"July 22, 2019",28.22
"July 19, 2019",28.51
"July 18, 2019",27.34
"July 17, 2019",27.94
"July 16, 2019",27.45
"July 15, 2019",27.37
"July 12, 2019",27.64
"July 11, 2019",27.18
"July 10, 2019",26.70
"July 9, 2019",26.76
"July 8, 2019",26.61
"July 5, 2019",26.96
"July 3, 2019",26.86
"July 2, 2019",26.83
"July 1, 2019",27.00
"June 30, 2019",27.54
"June 28, 2019",15.44
"June 27, 2019",15.44
"June 26, 2019",15.89
"June 25, 2019",15.66
"June 24, 2019",15.85
"June 21, 2019",15.76
"June 20, 2019",15.88
"June 19, 2019",15.62
"June 18, 2019",15.85
"June 17, 2019",15.06
"June 14, 2019",14.75
"June 13, 2019",14.82
"June 12, 2019",14.74
"June 11, 2019",14.84
"June 10, 2019",15.02
"June 7, 2019",15.01
"June 6, 2019",14.89
"June 5, 2019",14.81
"June 4, 2019",14.64
"June 3, 2019",14.41
"May 31, 2019",14.52
"May 30, 2019",14.86
"May 29, 2019",14.81
"May 28, 2019",15.06
"May 24, 2019",15.06
"May 23, 2019",14.89
"May 22, 2019",14.98
"May 21, 2019",15.22
"May 20, 2019",14.98
"May 17, 2019",15.07
"May 16, 2019",15.02
"May 15, 2019",14.68
"May 14, 2019",14.58
"May 13, 2019",14.35
"May 10, 2019",15.05
"May 9, 2019",15.03
"May 8, 2019",15.26
"May 7, 2019",15.16
"May 6, 2019",15.75
"May 3, 2019",15.95
"May 2, 2019",15.92
"May 1, 2019",15.96
"April 30, 2019",16.00
"April 29, 2019",16.05
"April 26, 2019",16.13
"April 25, 2019",16.21
"April 24, 2019",15.91
"April 23, 2019",15.85
"April 22, 2019",15.89
"April 18, 2019",16.10
"April 17, 2019",15.99
"April 16, 2019",16.18
"April 15, 2019",15.93
"April 12, 2019",16.10
"April 11, 2019",15.71
"April 10, 2019",15.50
"April 9, 2019",15.66
"April 8, 2019",15.89
"April 5, 2019",16.60
"April 4, 2019",16.77
"April 3, 2019",16.31
"April 2, 2019",16.56
"April 1, 2019",16.59
"March 31, 2019",16.17
"March 29, 2019",15.54
"March 28, 2019",15.26
"March 27, 2019",15.25
"March 26, 2019",15.10
"March 25, 2019",15.10
"March 22, 2019",14.77
"March 21, 2019",15.19
"March 20, 2019",15.33
"March 19, 2019",15.22
"March 18, 2019",15.17
"March 15, 2019",15.44
"March 14, 2019",15.21
"March 13, 2019",15.37
"March 12, 2019",15.30
"March 11, 2019",16.28
"March 8, 2019",17.17
"March 7, 2019",17.17
"March 6, 2019",17.25
"March 5, 2019",17.47
"March 4, 2019",17.58
"March 1, 2019",17.89
"Feb. 28, 2019",17.86
"Feb. 27, 2019",17.70
"Feb. 26, 2019",17.35
"Feb. 25, 2019",17.36
"Feb. 22, 2019",17.25
"Feb. 21, 2019",16.99
"Feb. 20, 2019",17.15
"Feb. 19, 2019",16.94
"Feb. 15, 2019",17.00
"Feb. 14, 2019",16.68
"Feb. 13, 2019",16.71
"Feb. 12, 2019",16.72
"Feb. 11, 2019",16.45
"Feb. 8, 2019",16.48
"Feb. 7, 2019",16.50
"Feb. 6, 2019",16.73
"Feb. 5, 2019",16.69
"Feb. 4, 2019",16.17
"Feb. 1, 2019",15.79
"Jan. 31, 2019",15.79
"Jan. 30, 2019",15.87
"Jan. 29, 2019",14.96
"Jan. 28, 2019",14.88
"Jan. 25, 2019",14.93
"Jan. 24, 2019",14.70
"Jan. 23, 2019",14.71
"Jan. 22, 2019",14.68
"Jan. 18, 2019",14.95
"Jan. 17, 2019",14.73
"Jan. 16, 2019",14.45
"Jan. 15, 2019",14.45
"Jan. 14, 2019",14.38
"Jan. 11, 2019",14.48
"Jan. 10, 2019",14.47
"Jan. 9, 2019",14.12
"Jan. 8, 2019",13.99
"Jan. 7, 2019",13.49
"Jan. 4, 2019",13.45
"Jan. 3, 2019",12.80
"Jan. 2, 2019",13.32
"Dec. 31, 2018",13.26
"Dec. 28, 2018",13.98
"Dec. 27, 2018",14.01
"Dec. 26, 2018",13.87
"Dec. 24, 2018",13.01
"Dec. 21, 2018",13.46
"Dec. 20, 2018",13.83
"Dec. 19, 2018",14.12
"Dec. 18, 2018",14.49
"Dec. 17, 2018",13.97
"Dec. 14, 2018",14.08
"Dec. 13, 2018",14.38
"Dec. 12, 2018",14.43
"Dec. 11, 2018",14.23
"Dec. 10, 2018",14.42
"Dec. 7, 2018",14.28
"Dec. 6, 2018",14.66
"Dec. 4, 2018",15.12
"Dec. 3, 2018",15.88
"Nov. 30, 2018",15.31
"Nov. 29, 2018",15.12
"Nov. 28, 2018",14.73
"Nov. 27, 2018",14.05
"Nov. 26, 2018",13.98
"Nov. 23, 2018",13.80
"Nov. 21, 2018",14.02
"Nov. 20, 2018",14.04
"Nov. 19, 2018",14.18
"Nov. 16, 2018",14.83
"Nov. 15, 2018",15.08
"Nov. 14, 2018",15.22
"Nov. 13, 2018",15.43
"Nov. 12, 2018",15.76
"Nov. 9, 2018",16.29
"Nov. 8, 2018",16.36
"Nov. 7, 2018",16.41
"Nov. 6, 2018",16.17
"Nov. 5, 2018",15.97
"Nov. 2, 2018",15.79
"Nov. 1, 2018",16.02
"Oct. 31, 2018",15.66
"Oct. 30, 2018",15.44
"Oct. 29, 2018",14.82
"Oct. 26, 2018",15.85
"Oct. 25, 2018",16.05
"Oct. 24, 2018",15.65
"Oct. 23, 2018",15.45
"Oct. 22, 2018",15.71
"Oct. 19, 2018",15.72
"Oct. 18, 2018",15.86
"Oct. 17, 2018",16.13
"Oct. 16, 2018",16.28
"Oct. 15, 2018",15.87
"Oct. 12, 2018",15.92
"Oct. 11, 2018",15.83
"Oct. 10, 2018",16.24
"Oct. 9, 2018",17.03
"Oct. 8, 2018",17.05
"Oct. 5, 2018",17.08
"Oct. 4, 2018",17.23
"Oct. 3, 2018",17.33
"Oct. 2, 2018",17.07
"Oct. 1, 2018",16.89
"Sept. 30, 2018",16.44
"Sept. 28, 2018",16.11
"Sept. 27, 2018",15.91
"Sept. 26, 2018",15.81
"Sept. 25, 2018",15.91
"Sept. 24, 2018",15.94
"Sept. 21, 2018",16.12
"Sept. 20, 2018",15.92
"Sept. 19, 2018",15.82
"Sept. 18, 2018",15.75
"Sept. 17, 2018",15.42
"Sept. 14, 2018",15.59
"Sept. 13, 2018",15.40
"Sept. 12, 2018",15.32
"Sept. 11, 2018",14.97
"Sept. 10, 2018",14.82
"Sept. 7, 2018",15.14
"Sept. 6, 2018",15.22
"Sept. 5, 2018",15.03
"Sept. 4, 2018",15.01
"Aug. 31, 2018",14.86
"Aug. 30, 2018",15.04
"Aug. 29, 2018",15.18
"Aug. 28, 2018",15.22
"Aug. 27, 2018",15.33
"Aug. 24, 2018",15.14
"Aug. 23, 2018",15.06
"Aug. 22, 2018",15.17
"Aug. 21, 2018",15.33
"Aug. 20, 2018",15.20
"Aug. 17, 2018",15.01
"Aug. 16, 2018",15.00
"Aug. 15, 2018",14.39
"Aug. 14, 2018",14.70
"Aug. 13, 2018",14.67
"Aug. 10, 2018",14.72
"Aug. 9, 2018",14.90
"Aug. 8, 2018",15.07
"Aug. 7, 2018",15.20
"Aug. 6, 2018",15.02
"Aug. 3, 2018",15.10
"Aug. 2, 2018",15.16
"Aug. 1, 2018",15.29
"July 31, 2018",15.44
"July 30, 2018",15.21
"July 27, 2018",15.63
"July 26, 2018",15.57
"July 25, 2018",15.42
"July 24, 2018",15.52
"July 23, 2018",15.31
"July 20, 2018",15.38
"July 19, 2018",15.40
"July 18, 2018",15.61
"July 17, 2018",15.50
"July 16, 2018",15.47
"July 13, 2018",15.24
"July 12, 2018",15.03
"July 11, 2018",14.80
"July 10, 2018",15.08
"July 9, 2018",14.86
"July 6, 2018",14.55
"July 5, 2018",14.48
"July 3, 2018",14.47
"July 2, 2018",14.61
"June 30, 2018",14.58
"June 29, 2018",14.94
"June 28, 2018",14.91
"June 27, 2018",14.69
"June 26, 2018",14.76
"June 25, 2018",14.75
"June 22, 2018",15.09
"June 21, 2018",15.04
"June 20, 2018",15.26
"June 19, 2018",15.19
"June 18, 2018",15.79
"June 15, 2018",15.93
"June 14, 2018",16.13
"June 13, 2018",16.19
"June 12, 2018",16.49
"June 11, 2018",16.50
"June 8, 2018",16.44
"June 7, 2018",16.40
"June 6, 2018",16.53
"June 5, 2018",16.02
"June 4, 2018",16.05
"June 1, 2018",15.88
"May 31, 2018",15.68
"May 30, 2018",15.94
"May 29, 2018",15.69
"May 25, 2018",16.02
"May 24, 2018",15.98
"May 23, 2018",15.99
"May 22, 2018",15.80
"May 21, 2018",16.19
"May 18, 2018",15.64
"May 17, 2018",15.32
"May 16, 2018",15.18
"May 15, 2018",15.23
"May 14, 2018",15.34
"May 11, 2018",15.25
"May 10, 2018",15.32
"May 9, 2018",15.34
"May 8, 2018",15.07
"May 7, 2018",15.16
"May 4, 2018",14.90
"May 3, 2018",14.73
"May 2, 2018",14.45
"May 1, 2018",14.68
"April 30, 2018",14.86
"April 27, 2018",15.18
"April 26, 2018",15.26
"April 25, 2018",15.27
"April 24, 2018",14.66
"April 23, 2018",15.09
"April 20, 2018",15.08
"April 19, 2018",15.17
"April 18, 2018",15.19
"April 17, 2018",15.04
"April 16, 2018",14.82
"April 13, 2018",14.71
"April 12, 2018",15.07
"April 11, 2018",14.63
"April 10, 2018",14.96
"April 9, 2018",14.41
"April 6, 2018",14.57
"April 5, 2018",15.02
"April 4, 2018",14.63
"April 3, 2018",14.78
"April 2, 2018",14.41
"March 31, 2018",14.65
"March 29, 2018",15.47
"March 28, 2018",15.10
"March 27, 2018",15.15
"March 26, 2018",15.52
"March 23, 2018",15.15
"March 22, 2018",15.08
"March 21, 2018",15.90
"March 20, 2018",15.93
"March 19, 2018",15.65
"March 16, 2018",15.59
"March 15, 2018",15.57
"March 14, 2018",15.58
"March 13, 2018",15.98
"March 12, 2018",16.23
"March 9, 2018",16.72
"March 8, 2018",16.45
"March 7, 2018",16.37
"March 6, 2018",16.46
"March 5, 2018",16.64
"March 2, 2018",16.26
"March 1, 2018",16.49
"Feb. 28, 2018",17.12
"Feb. 27, 2018",17.23
"Feb. 26, 2018",17.18
"Feb. 23, 2018",16.86
"Feb. 22, 2018",16.82
"Feb. 21, 2018",16.65
"Feb. 20, 2018",16.70
"Feb. 16, 2018",16.78
"Feb. 15, 2018",16.85
"Feb. 14, 2018",16.30
"Feb. 13, 2018",16.22
"Feb. 12, 2018",16.25
"Feb. 9, 2018",15.74
"Feb. 8, 2018",15.59
"Feb. 7, 2018",16.45
"Feb. 6, 2018",16.12
"Feb. 5, 2018",15.55
"Feb. 2, 2018",16.56
"Feb. 1, 2018",16.94
"Jan. 31, 2018",16.82
"Jan. 30, 2018",16.03
"Jan. 29, 2018",16.18
"Jan. 26, 2018",16.29
"Jan. 25, 2018",16.29
"Jan. 24, 2018",15.89
"Jan. 23, 2018",15.93
"Jan. 22, 2018",16.05
"Jan. 19, 2018",16.03
"Jan. 18, 2018",16.15
"Jan. 17, 2018",16.66
"Jan. 16, 2018",15.91
"Jan. 12, 2018",15.96
"Jan. 11, 2018",15.58
"Jan. 10, 2018",15.21
"Jan. 9, 2018",15.12
"Jan. 8, 2018",14.73
"Jan. 5, 2018",14.67
"Jan. 4, 2018",14.10
"Jan. 3, 2018",14.15
"Jan. 2, 2018",14.10
"Dec. 31, 2017",14.01
"Dec. 29, 2017",14.89
"Dec. 28, 2017",14.96
"Dec. 27, 2017",14.93
"Dec. 26, 2017",14.91
"Dec. 22, 2017",14.90
"Dec. 21, 2017",14.90
"Dec. 20, 2017",15.04
"Dec. 19, 2017",15.01
"Dec. 18, 2017",14.95
"Dec. 15, 2017",14.84
"Dec. 14, 2017",14.84
"Dec. 13, 2017",14.74
"Dec. 12, 2017",14.64
"Dec. 11, 2017",14.30
"Dec. 8, 2017",14.44
"Dec. 7, 2017",14.24
"Dec. 6, 2017",14.05
"Dec. 5, 2017",13.92
"Dec. 4, 2017",14.04
"Dec. 1, 2017",13.71
"Nov. 30, 2017",13.98
"Nov. 29, 2017",13.60
"Nov. 28, 2017",13.54
"Nov. 27, 2017",13.42
"Nov. 24, 2017",13.43
"Nov. 22, 2017",13.39
"Nov. 21, 2017",13.49
"Nov. 20, 2017",13.37
"Nov. 17, 2017",13.25
"Nov. 16, 2017",13.32
"Nov. 15, 2017",13.28
"Nov. 14, 2017",13.22
"Nov. 13, 2017",13.26
"Nov. 10, 2017",13.18
"Nov. 9, 2017",13.27
"Nov. 8, 2017",13.42
"Nov. 7, 2017",13.44
"Nov. 6, 2017",13.34
"Nov. 3, 2017",13.22
"Nov. 2, 2017",13.27
"Nov. 1, 2017",13.06
"Oct. 31, 2017",13.03
"Oct. 30, 2017",13.10
"Oct. 27, 2017",12.96
"Oct. 26, 2017",13.10
"Oct. 25, 2017",13.06
"Oct. 24, 2017",13.44
"Oct. 23, 2017",13.25
"Oct. 20, 2017",13.37
"Oct. 19, 2017",13.09
"Oct. 18, 2017",13.14
"Oct. 17, 2017",13.11
"Oct. 16, 2017",13.16
