date,operating_pe_ratio
"Dec. 30, 2019",45.28
"Dec. 27, 2019",45.80
"Dec. 26, 2019",45.77
"Dec. 24, 2019",46.20
"Dec. 23, 2019",46.83
"Dec. 20, 2019",45.51
"Dec. 19, 2019",46.27
"Dec. 18, 2019",45.88
"Dec. 17, 2019",45.37
"Dec. 16, 2019",45.37
"Dec. 13, 2019",47.40
"Dec. 12, 2019",48.04
"Dec. 11, 2019",48.56
"Dec. 10, 2019",48.27
"Dec. 9, 2019",48.73
"Dec. 6, 2019",49.13
"Dec. 5, 2019",47.96
"Dec. 4, 2019",48.40
"Dec. 3, 2019",48.85
"Dec. 2, 2019",49.28
"Nov. 29, 2019",50.80
"Nov. 27, 2019",51.06
"Nov. 26, 2019",51.82
"Nov. 25, 2019",51.77
"Nov. 22, 2019",51.52
"Nov. 21, 2019",50.84
"Nov. 20, 2019",51.46
"Nov. 19, 2019",50.92
"Nov. 18, 2019",51.26
"Nov. 15, 2019",51.57
"Nov. 14, 2019",50.98
"Nov. 13, 2019",50.29
"Nov. 12, 2019",50.34
"Nov. 11, 2019",50.91
"Nov. 8, 2019",48.70
"Nov. 7, 2019",49.57
"Nov. 6, 2019",49.14
"Nov. 5, 2019",49.71
"Nov. 4, 2019",48.71
"Nov. 1, 2019",47.89
"Oct. 31, 2019",47.16
"Oct. 30, 2019",48.01
"Oct. 29, 2019",48.41
"Oct. 28, 2019",47.29
"Oct. 25, 2019",47.15
"Oct. 24, 2019",47.80
"Oct. 23, 2019",47.24
"Oct. 22, 2019",46.75
"Oct. 21, 2019",45.93
"Oct. 18, 2019",47.73
"Oct. 17, 2019",51.20
"Oct. 16, 2019",51.67
"Oct. 15, 2019",51.47
"Oct. 14, 2019",51.77
"Oct. 11, 2019",52.02
"Oct. 10, 2019",51.47
"Oct. 9, 2019",52.02
"Oct. 8, 2019",51.90
"Oct. 7, 2019",52.24
"Oct. 4, 2019",52.12
"Oct. 3, 2019",51.62
"Oct. 2, 2019",50.97
"Oct. 1, 2019",52.02
"Sept. 30, 2019",52.79
"Sept. 27, 2019",44.20
"Sept. 26, 2019",44.66
"Sept. 25, 2019",44.58
"Sept. 24, 2019",44.06
"Sept. 23, 2019",43.53
"Sept. 20, 2019",43.80
"Sept. 19, 2019",44.38
"Sept. 18, 2019",44.61
"Sept. 17, 2019",44.35
"Sept. 16, 2019",43.74
"Sept. 13, 2019",43.84
"Sept. 12, 2019",43.36
"Sept. 11, 2019",44.21
"Sept. 10, 2019",42.66
"Sept. 9, 2019",41.42
"Sept. 6, 2019",41.91
"Sept. 5, 2019",41.59
"Sept. 4, 2019",41.16
"Sept. 3, 2019",40.92
"Aug. 30, 2019",42.03
"Aug. 29, 2019",41.88
"Aug. 28, 2019",41.56
"Aug. 27, 2019",40.95
"Aug. 26, 2019",41.45
"Aug. 23, 2019",41.10
"Aug. 22, 2019",40.91
"Aug. 21, 2019",39.25
"Aug. 20, 2019",38.30
"Aug. 19, 2019",38.53
"Aug. 16, 2019",38.15
"Aug. 15, 2019",37.87
"Aug. 14, 2019",36.99
"Aug. 13, 2019",38.43
"Aug. 12, 2019",38.43
"Aug. 9, 2019",38.97
"Aug. 8, 2019",38.83
"Aug. 7, 2019",38.26
"Aug. 6, 2019",38.38
"Aug. 5, 2019",38.22
"Aug. 2, 2019",39.20
"Aug. 1, 2019",38.59
"July 31, 2019",39.39
"July 30, 2019",40.11
"July 29, 2019",39.28
"July 26, 2019",39.83
"July 25, 2019",40.18
"July 24, 2019",41.72
"July 23, 2019",43.07
"July 22, 2019",43.11
"July 19, 2019",43.56
"July 18, 2019",41.69
"July 17, 2019",42.66
"July 16, 2019",41.88
"July 15, 2019",41.75
"July 12, 2019",42.18
"July 11, 2019",41.44
"July 10, 2019",40.67
"July 9, 2019",40.76
"July 8, 2019",40.53
"July 5, 2019",41.08
"July 3, 2019",40.92
"July 2, 2019",40.89
"July 1, 2019",41.15
"June 30, 2019",
"June 28, 2019",18.79
"June 27, 2019",18.79
"June 26, 2019",19.35
"June 25, 2019",19.06
"June 24, 2019",19.30
"June 21, 2019",19.19
"June 20, 2019",19.35
"June 19, 2019",19.02
"June 18, 2019",19.30
"June 17, 2019",18.32
"June 14, 2019",17.92
"June 13, 2019",18.00
"June 12, 2019",17.91
"June 11, 2019",18.03
"June 10, 2019",18.26
"June 7, 2019",18.25
"June 6, 2019",18.10
"June 5, 2019",18.00
"June 4, 2019",17.79
"June 3, 2019",17.49
"May 31, 2019",17.63
"May 30, 2019",18.06
"May 29, 2019",18.00
"May 28, 2019",18.31
"May 24, 2019",18.32
"May 23, 2019",18.09
"May 22, 2019",18.21
"May 21, 2019",18.51
"May 20, 2019",18.21
"May 17, 2019",18.32
"May 16, 2019",18.26
"May 15, 2019",17.84
"May 14, 2019",17.70
"May 13, 2019",17.41
"May 10, 2019",18.30
"May 9, 2019",18.28
"May 8, 2019",18.57
"May 7, 2019",18.44
"May 6, 2019",19.18
"May 3, 2019",19.43
"May 2, 2019",19.39
"May 1, 2019",19.45
"April 30, 2019",19.49
"April 29, 2019",19.56
"April 26, 2019",19.65
"April 25, 2019",19.76
"April 24, 2019",19.38
"April 23, 2019",19.30
"April 22, 2019",19.36
"April 18, 2019",19.61
"April 17, 2019",19.48
"April 16, 2019",19.70
"April 15, 2019",19.38
"April 12, 2019",19.59
"April 11, 2019",19.10
"April 10, 2019",18.83
"April 9, 2019",19.05
"April 8, 2019",19.33
"April 5, 2019",20.23
"April 4, 2019",20.43
"April 3, 2019",19.86
"April 2, 2019",20.17
"April 1, 2019",20.21
"March 31, 2019",
"March 29, 2019",18.92
"March 28, 2019",18.58
"March 27, 2019",18.57
"March 26, 2019",18.38
"March 25, 2019",18.38
"March 22, 2019",17.97
"March 21, 2019",18.49
"March 20, 2019",18.66
"March 19, 2019",18.53
"March 18, 2019",18.47
"March 15, 2019",18.80
"March 14, 2019",18.52
"March 13, 2019",18.71
"March 12, 2019",18.63
"March 11, 2019",19.85
"March 8, 2019",20.96
"March 7, 2019",20.97
"March 6, 2019",21.06
"March 5, 2019",21.34
"March 4, 2019",21.47
"March 1, 2019",21.86
"Feb. 28, 2019",21.83
"Feb. 27, 2019",21.60
"Feb. 26, 2019",21.17
"Feb. 25, 2019",21.18
"Feb. 22, 2019",21.04
"Feb. 21, 2019",20.72
"Feb. 20, 2019",20.92
"Feb. 19, 2019",20.65
"Feb. 15, 2019",20.74
"Feb. 14, 2019",20.33
"Feb. 13, 2019",20.37
"Feb. 12, 2019",20.38
"Feb. 11, 2019",20.04
"Feb. 8, 2019",20.09
"Feb. 7, 2019",20.10
"Feb. 6, 2019",20.40
"Feb. 5, 2019",20.35
"Feb. 4, 2019",19.70
"Feb. 1, 2019",19.22
"Jan. 31, 2019",19.13
"Jan. 30, 2019",19.24
"Jan. 29, 2019",18.11
"Jan. 28, 2019",18.01
"Jan. 25, 2019",18.07
"Jan. 24, 2019",17.78
"Jan. 23, 2019",17.79
"Jan. 22, 2019",17.76
"Jan. 18, 2019",18.10
"Jan. 17, 2019",17.82
"Jan. 16, 2019",17.47
"Jan. 15, 2019",17.48
"Jan. 14, 2019",17.38
"Jan. 11, 2019",17.51
"Jan. 10, 2019",17.50
"Jan. 9, 2019",17.06
"Jan. 8, 2019",16.90
"Jan. 7, 2019",16.28
"Jan. 4, 2019",16.23
"Jan. 3, 2019",15.43
"Jan. 2, 2019",16.07
"Dec. 31, 2018",16.00
"Dec. 28, 2018",17.77
"Dec. 27, 2018",17.81
"Dec. 26, 2018",17.63
"Dec. 24, 2018",16.52
"Dec. 21, 2018",17.10
"Dec. 20, 2018",17.58
"Dec. 19, 2018",17.94
"Dec. 18, 2018",18.42
"Dec. 17, 2018",17.75
"Dec. 14, 2018",17.90
"Dec. 13, 2018",18.28
"Dec. 12, 2018",18.34
"Dec. 11, 2018",18.08
"Dec. 10, 2018",18.33
"Dec. 7, 2018",18.15
"Dec. 6, 2018",18.64
"Dec. 4, 2018",19.23
"Dec. 3, 2018",20.21
"Nov. 30, 2018",19.47
"Nov. 29, 2018",19.24
"Nov. 28, 2018",18.73
"Nov. 27, 2018",17.86
"Nov. 26, 2018",17.76
"Nov. 23, 2018",17.54
"Nov. 21, 2018",17.82
"Nov. 20, 2018",17.84
"Nov. 19, 2018",18.02
"Nov. 16, 2018",18.86
"Nov. 15, 2018",19.18
"Nov. 14, 2018",19.36
"Nov. 13, 2018",19.63
"Nov. 12, 2018",20.05
"Nov. 9, 2018",20.74
"Nov. 8, 2018",20.82
"Nov. 7, 2018",20.89
"Nov. 6, 2018",20.58
"Nov. 5, 2018",20.33
"Nov. 2, 2018",20.09
"Nov. 1, 2018",20.39
"Oct. 31, 2018",19.93
"Oct. 30, 2018",19.65
"Oct. 29, 2018",18.84
"Oct. 26, 2018",20.17
"Oct. 25, 2018",20.43
"Oct. 24, 2018",19.91
"Oct. 23, 2018",19.66
"Oct. 22, 2018",19.99
"Oct. 19, 2018",20.00
"Oct. 18, 2018",20.18
"Oct. 17, 2018",20.52
"Oct. 16, 2018",20.68
"Oct. 15, 2018",20.15
"Oct. 12, 2018",20.22
"Oct. 11, 2018",20.11
"Oct. 10, 2018",20.63
"Oct. 9, 2018",21.64
"Oct. 8, 2018",21.66
"Oct. 5, 2018",21.70
"Oct. 4, 2018",21.90
"Oct. 3, 2018",22.03
"Oct. 2, 2018",21.70
"Oct. 1, 2018",21.47
"Sept. 30, 2018",
"Sept. 28, 2018",20.23
"Sept. 27, 2018",19.99
"Sept. 26, 2018",19.86
"Sept. 25, 2018",19.98
"Sept. 24, 2018",20.02
"Sept. 21, 2018",20.25
"Sept. 20, 2018",19.99
"Sept. 19, 2018",19.87
"Sept. 18, 2018",19.78
"Sept. 17, 2018",19.37
"Sept. 14, 2018",19.58
"Sept. 13, 2018",19.34
"Sept. 12, 2018",19.23
"Sept. 11, 2018",18.78
"Sept. 10, 2018",18.60
"Sept. 7, 2018",19.00
"Sept. 6, 2018",19.11
"Sept. 5, 2018",18.86
"Sept. 4, 2018",18.84
"Aug. 31, 2018",18.65
"Aug. 30, 2018",18.87
"Aug. 29, 2018",19.05
"Aug. 28, 2018",19.11
"Aug. 27, 2018",19.25
"Aug. 24, 2018",19.01
"Aug. 23, 2018",18.91
"Aug. 22, 2018",19.04
"Aug. 21, 2018",19.25
"Aug. 20, 2018",19.08
"Aug. 17, 2018",18.85
"Aug. 16, 2018",18.82
"Aug. 15, 2018",18.05
"Aug. 14, 2018",18.45
"Aug. 13, 2018",18.41
"Aug. 10, 2018",18.47
"Aug. 9, 2018",18.70
"Aug. 8, 2018",18.92
"Aug. 7, 2018",19.08
"Aug. 6, 2018",18.86
"Aug. 3, 2018",18.96
"Aug. 2, 2018",19.03
"Aug. 1, 2018",19.19
"July 31, 2018",19.38
"July 30, 2018",19.10
"July 27, 2018",19.62
"July 26, 2018",19.55
"July 25, 2018",19.36
"July 24, 2018",19.49
"July 23, 2018",19.22
"July 20, 2018",19.31
"July 19, 2018",19.33
"July 18, 2018",19.60
"July 17, 2018",19.42
"July 16, 2018",19.37
"July 13, 2018",19.09
"July 12, 2018",18.83
"July 11, 2018",18.53
"July 10, 2018",18.89
"July 9, 2018",18.60
"July 6, 2018",18.21
"July 5, 2018",18.13
"July 3, 2018",18.11
"July 2, 2018",18.28
"June 30, 2018",
"June 29, 2018",18.77
"June 28, 2018",18.72
"June 27, 2018",18.45
"June 26, 2018",18.53
"June 25, 2018",18.53
"June 22, 2018",18.96
"June 21, 2018",18.89
"June 20, 2018",19.17
"June 19, 2018",19.08
"June 18, 2018",19.84
"June 15, 2018",20.02
"June 14, 2018",20.27
"June 13, 2018",20.35
"June 12, 2018",20.73
"June 11, 2018",20.75
"June 8, 2018",20.67
"June 7, 2018",20.62
"June 6, 2018",20.78
"June 5, 2018",20.14
"June 4, 2018",20.18
"June 1, 2018",19.95
"May 31, 2018",19.70
"May 30, 2018",20.04
"May 29, 2018",19.72
"May 25, 2018",20.14
"May 24, 2018",20.08
"May 23, 2018",20.09
"May 22, 2018",19.86
"May 21, 2018",20.36
"May 18, 2018",19.65
"May 17, 2018",19.25
"May 16, 2018",19.07
"May 15, 2018",19.14
"May 14, 2018",19.28
"May 11, 2018",19.16
"May 10, 2018",19.25
"May 9, 2018",19.27
"May 8, 2018",18.93
"May 7, 2018",19.04
"May 4, 2018",18.71
"May 3, 2018",18.50
"May 2, 2018",18.13
"May 1, 2018",18.43
"April 30, 2018",18.66
"April 27, 2018",19.07
"April 26, 2018",19.18
"April 25, 2018",19.18
"April 24, 2018",18.41
"April 23, 2018",18.95
"April 20, 2018",18.94
"April 19, 2018",19.06
"April 18, 2018",19.08
"April 17, 2018",18.84
"April 16, 2018",18.56
"April 13, 2018",18.42
"April 12, 2018",18.88
"April 11, 2018",18.31
"April 10, 2018",18.73
"April 9, 2018",18.04
"April 6, 2018",18.24
"April 5, 2018",18.82
"April 4, 2018",18.32
"April 3, 2018",18.51
"April 2, 2018",18.04
"March 31, 2018",
"March 29, 2018",19.76
"March 28, 2018",19.28
"March 27, 2018",19.35
"March 26, 2018",19.82
"March 23, 2018",19.34
"March 22, 2018",19.26
"March 21, 2018",20.31
"March 20, 2018",20.34
"March 19, 2018",19.99
"March 16, 2018",19.91
"March 15, 2018",19.88
"March 14, 2018",19.90
"March 13, 2018",20.41
"March 12, 2018",20.74
"March 9, 2018",21.36
"March 8, 2018",21.01
"March 7, 2018",20.91
"March 6, 2018",21.02
"March 5, 2018",21.26
"March 2, 2018",20.77
"March 1, 2018",21.07
"Feb. 28, 2018",21.83
"Feb. 27, 2018",21.97
"Feb. 26, 2018",21.90
"Feb. 23, 2018",21.49
"Feb. 22, 2018",21.45
"Feb. 21, 2018",21.23
"Feb. 20, 2018",21.29
"Feb. 16, 2018",21.39
"Feb. 15, 2018",21.48
"Feb. 14, 2018",20.78
"Feb. 13, 2018",20.68
"Feb. 12, 2018",20.72
"Feb. 9, 2018",20.05
"Feb. 8, 2018",19.86
"Feb. 7, 2018",20.98
"Feb. 6, 2018",20.54
"Feb. 5, 2018",19.82
"Feb. 2, 2018",21.02
"Feb. 1, 2018",21.51
"Jan. 31, 2018",21.35
"Jan. 30, 2018",20.35
"Jan. 29, 2018",20.54
"Jan. 26, 2018",20.68
"Jan. 25, 2018",20.67
"Jan. 24, 2018",20.17
"Jan. 23, 2018",20.22
"Jan. 22, 2018",20.37
"Jan. 19, 2018",20.35
"Jan. 18, 2018",20.50
"Jan. 17, 2018",21.15
"Jan. 16, 2018",20.20
"Jan. 12, 2018",20.26
"Jan. 11, 2018",19.77
"Jan. 10, 2018",19.30
"Jan. 9, 2018",19.19
"Jan. 8, 2018",18.69
"Jan. 5, 2018",18.61
"Jan. 4, 2018",17.88
"Jan. 3, 2018",17.94
"Jan. 2, 2018",17.89
"Dec. 31, 2017",
"Dec. 29, 2017",18.18
"Dec. 28, 2017",18.27
"Dec. 27, 2017",18.22
"Dec. 26, 2017",18.21
"Dec. 22, 2017",18.19
"Dec. 21, 2017",18.19
"Dec. 20, 2017",18.36
"Dec. 19, 2017",18.32
"Dec. 18, 2017",18.25
"Dec. 15, 2017",18.12
"Dec. 14, 2017",18.11
"Dec. 13, 2017",17.99
"Dec. 12, 2017",17.87
"Dec. 11, 2017",17.45
"Dec. 8, 2017",17.62
"Dec. 7, 2017",17.38
"Dec. 6, 2017",17.15
"Dec. 5, 2017",16.98
"Dec. 4, 2017",17.13
"Dec. 1, 2017",16.73
"Nov. 30, 2017",17.06
"Nov. 29, 2017",16.60
"Nov. 28, 2017",16.52
"Nov. 27, 2017",16.37
"Nov. 24, 2017",16.39
"Nov. 22, 2017",16.34
"Nov. 21, 2017",16.46
"Nov. 20, 2017",16.31
"Nov. 17, 2017",16.17
"Nov. 16, 2017",16.25
"Nov. 15, 2017",16.20
"Nov. 14, 2017",16.13
"Nov. 13, 2017",16.18
"Nov. 10, 2017",16.08
"Nov. 9, 2017",16.19
"Nov. 8, 2017",16.37
"Nov. 7, 2017",16.40
"Nov. 6, 2017",16.28
"Nov. 3, 2017",16.13
"Nov. 2, 2017",16.19
"Nov. 1, 2017",15.93
"Oct. 31, 2017",15.90
"Oct. 30, 2017",15.98
"Oct. 27, 2017",15.81
"Oct. 26, 2017",15.98
"Oct. 25, 2017",15.93
"Oct. 24, 2017",16.40
"Oct. 23, 2017",16.17
"Oct. 20, 2017",16.32
"Oct. 19, 2017",15.97
"Oct. 18, 2017",16.03
"Oct. 17, 2017",15.94
"Oct. 16, 2017",16.01
"Oct. 13, 2017",16.07
"Oct. 12, 2017",16.14
"Oct. 11, 2017",16.12
"Oct. 10, 2017",16.08
"Oct. 9, 2017",15.93
"Oct. 6, 2017",15.94
"Oct. 5, 2017",15.96
"Oct. 4, 2017",15.77
"Oct. 3, 2017",15.75
"Oct. 2, 2017",15.78
"Sept. 30, 2017",
"Sept. 29, 2017",16.45
"Sept. 28, 2017",16.45
"Sept. 27, 2017",16.52
"Sept. 26, 2017",16.41
"Sept. 25, 2017",16.45
"Sept. 22, 2017",16.59
"Sept. 21, 2017",16.56
"Sept. 20, 2017",16.53
"Sept. 19, 2017",16.33
"Sept. 18, 2017",16.37
"Sept. 15, 2017",16.11
"Sept. 14, 2017",15.87
"Sept. 13, 2017",15.65
"Sept. 12, 2017",15.56
"Sept. 11, 2017",15.57
"Sept. 8, 2017",15.45
"Sept. 7, 2017",15.29
"Sept. 6, 2017",15.18
"Sept. 5, 2017",15.33
"Sept. 1, 2017",15.55
"Aug. 31, 2017",15.50
"Aug. 30, 2017",15.56
"Aug. 29, 2017",15.56
"Aug. 28, 2017",15.34
"Aug. 25, 2017",15.26
"Aug. 24, 2017",15.45
"Aug. 23, 2017",15.40
"Aug. 22, 2017",15.51
"Aug. 21, 2017",15.25
"Aug. 18, 2017",15.25
"Aug. 17, 2017",15.24
"Aug. 16, 2017",15.37
"Aug. 15, 2017",15.47
"Aug. 14, 2017",15.34
"Aug. 11, 2017",15.20
"Aug. 10, 2017",15.07
"Aug. 9, 2017",15.16
"Aug. 8, 2017",15.49
"Aug. 7, 2017",15.54
"Aug. 4, 2017",15.38
"Aug. 3, 2017",15.41
"Aug. 2, 2017",15.39
"Aug. 1, 2017",15.49
"July 31, 2017",15.69
"July 28, 2017",15.61
"July 27, 2017",15.59
"July 26, 2017",15.10
"July 25, 2017",13.75
"July 24, 2017",13.73
"July 21, 2017",13.72
"July 20, 2017",13.60
"July 19, 2017",13.64
"July 18, 2017",13.47
"July 17, 2017",13.52
"July 14, 2017",13.49
"July 13, 2017",13.34
"July 12, 2017",13.36
"July 11, 2017",13.34
"July 10, 2017",13.20
"July 7, 2017",13.09
"July 6, 2017",13.03
"July 5, 2017",13.06
"July 3, 2017",12.85
"June 30, 2017",12.79
"June 29, 2017",18.75
"June 28, 2017",18.95
"June 27, 2017",18.89
"June 26, 2017",18.99
"June 23, 2017",19.20
"June 22, 2017",18.94
"June 21, 2017",18.91
"June 20, 2017",18.83
"June 19, 2017",18.90
"June 16, 2017",18.65
"June 15, 2017",18.56
"June 14, 2017",18.27
"June 13, 2017",18.14
"June 12, 2017",18.04
"June 9, 2017",18.04
"June 8, 2017",18.03
"June 7, 2017",17.86
"June 6, 2017",17.73
"June 5, 2017",17.94
"June 2, 2017",18.06
"June 1, 2017",17.79
"May 31, 2017",17.82
"May 30, 2017",17.74
"May 26, 2017",17.72
"May 25, 2017",17.76
"May 24, 2017",17.59
"May 23, 2017",17.42
"May 22, 2017",17.44
"May 19, 2017",17.16
"May 18, 2017",16.84
"May 17, 2017",16.98
"May 16, 2017",17.35
"May 15, 2017",17.32
"May 12, 2017",17.40
"May 11, 2017",17.47
"May 10, 2017",17.39
"May 9, 2017",17.75
"May 8, 2017",17.66
"May 5, 2017",17.57
"May 4, 2017",17.38
"May 3, 2017",17.41
"May 2, 2017",17.42
"May 1, 2017",17.32
"April 28, 2017",17.55
"April 27, 2017",17.40
