date,operating_pe_ratio
"March 19, 2020",14.56
"March 18, 2020",15.91
"March 17, 2020",16.43
"March 16, 2020",14.71
"March 13, 2020",15.58
"March 12, 2020",14.87
"March 11, 2020",16.17
"March 10, 2020",17.07
"March 9, 2020",17.11
"March 6, 2020",17.61
"March 5, 2020",17.80
"March 4, 2020",17.99
"March 3, 2020",17.20
"March 2, 2020",17.14
"Feb. 28, 2020",16.08
"Feb. 27, 2020",16.55
"Feb. 26, 2020",17.56
"Feb. 25, 2020",17.69
"Feb. 24, 2020",18.03
"Feb. 21, 2020",18.33
"Feb. 20, 2020",18.45
"Feb. 19, 2020",18.65
"Feb. 18, 2020",18.80
"Feb. 14, 2020",18.70
"Feb. 13, 2020",18.53
"Feb. 12, 2020",18.34
"Feb. 11, 2020",18.42
"Feb. 10, 2020",18.37
"Feb. 7, 2020",18.26
"Feb. 6, 2020",18.43
"Feb. 5, 2020",18.40
"Feb. 4, 2020",18.54
"Feb. 3, 2020",18.78
"Jan. 31, 2020",18.78
"Jan. 30, 2020",18.76
"Jan. 29, 2020",18.53
"Jan. 28, 2020",18.41
"Jan. 27, 2020",18.34
"Jan. 24, 2020",18.41
"Jan. 23, 2020",18.19
"Jan. 22, 2020",18.02
"Jan. 21, 2020",17.90
"Jan. 17, 2020",17.76
"Jan. 16, 2020",17.54
"Jan. 15, 2020",17.41
"Jan. 14, 2020",17.12
"Jan. 13, 2020",17.05
"Jan. 10, 2020",17.00
"Jan. 9, 2020",16.92
"Jan. 8, 2020",16.83
"Jan. 7, 2020",16.88
"Jan. 6, 2020",16.88
"Jan. 3, 2020",16.82
"Jan. 2, 2020",16.84
"Dec. 31, 2019",17.03
"Dec. 30, 2019",15.94
"Dec. 27, 2019",15.97
"Dec. 26, 2019",15.92
"Dec. 24, 2019",15.91
"Dec. 23, 2019",15.89
"Dec. 20, 2019",16.09
"Dec. 19, 2019",15.93
"Dec. 18, 2019",15.89
"Dec. 17, 2019",15.80
"Dec. 16, 2019",15.77
"Dec. 13, 2019",15.61
"Dec. 12, 2019",15.45
"Dec. 11, 2019",15.62
"Dec. 10, 2019",15.59
"Dec. 9, 2019",15.57
"Dec. 6, 2019",15.66
"Dec. 5, 2019",15.68
