date,ps_ratio
"March 19, 2020",2.572
"March 18, 2020",2.810
"March 17, 2020",2.903
"March 16, 2020",2.599
"March 13, 2020",2.752
"March 12, 2020",2.627
"March 11, 2020",2.856
"March 10, 2020",3.015
"March 9, 2020",3.022
"March 6, 2020",3.110
"March 5, 2020",3.144
"March 4, 2020",3.177
"March 3, 2020",3.038
"March 2, 2020",3.027
"Feb. 28, 2020",2.841
"Feb. 27, 2020",2.924
"Feb. 26, 2020",3.101
"Feb. 25, 2020",3.125
"Feb. 24, 2020",3.184
"Feb. 21, 2020",3.237
"Feb. 20, 2020",3.259
"Feb. 19, 2020",3.294
"Feb. 18, 2020",3.321
"Feb. 14, 2020",3.303
"Feb. 13, 2020",3.274
"Feb. 12, 2020",3.240
"Feb. 11, 2020",3.254
"Feb. 10, 2020",3.244
"Feb. 7, 2020",3.226
"Feb. 6, 2020",3.254
"Feb. 5, 2020",3.250
"Feb. 4, 2020",3.274
"Feb. 3, 2020",3.317
"Jan. 31, 2020",3.317
"Jan. 30, 2020",3.313
"Jan. 29, 2020",3.272
"Jan. 28, 2020",3.253
"Jan. 27, 2020",3.240
"Jan. 24, 2020",3.252
"Jan. 23, 2020",3.214
"Jan. 22, 2020",3.183
"Jan. 21, 2020",3.162
"Jan. 17, 2020",3.137
"Jan. 16, 2020",3.097
"Jan. 15, 2020",3.075
"Jan. 14, 2020",3.023
"Jan. 13, 2020",3.012
"Jan. 10, 2020",3.003
"Jan. 9, 2020",2.988
"Jan. 8, 2020",2.973
"Jan. 7, 2020",2.982
"Jan. 6, 2020",2.982
"Jan. 3, 2020",2.972
"Jan. 2, 2020",2.975
"Dec. 31, 2019",3.008
"Dec. 30, 2019",2.956
"Dec. 27, 2019",2.961
"Dec. 26, 2019",2.951
"Dec. 24, 2019",2.950
"Dec. 23, 2019",2.947
"Dec. 20, 2019",2.983
"Dec. 19, 2019",2.954
"Dec. 18, 2019",2.947
"Dec. 17, 2019",2.930
"Dec. 16, 2019",2.924
"Dec. 13, 2019",2.893
"Dec. 12, 2019",2.865
"Dec. 11, 2019",2.896
"Dec. 10, 2019",2.890
"Dec. 9, 2019",2.887
"Dec. 6, 2019",2.904
"Dec. 5, 2019",2.906
"Dec. 4, 2019",2.893
"Dec. 3, 2019",2.856
"Dec. 2, 2019",2.838
"Nov. 29, 2019",2.871
"Nov. 27, 2019",2.879
