date,shareholders_equity
"Dec. 31, 2019",0.00
"Sept. 30, 2019",0.00
"June 30, 2019",0.00
"March 31, 2019",0.00
"Dec. 31, 2018",0.00
"Sept. 30, 2018",0.00
"June 30, 2018",0.00
"March 31, 2018",0.00
"Dec. 31, 2017",0.00
"Sept. 30, 2017",0.00
"June 30, 2017",0.00
"March 31, 2017",0.00
"Dec. 31, 2016",0.00
"Sept. 30, 2016",-20.18M
"June 30, 2016",-20.18M
"March 31, 2016",-20.18M
"Dec. 31, 2015",5.644M
"Sept. 30, 2015",0.00
"June 30, 2015",0.00
"March 31, 2015",0.00
"Dec. 31, 2014",0.00
"Sept. 30, 2014",0.00
"June 30, 2014",0.00
"March 31, 2014",0.00
"Dec. 31, 2013",0.00
"Sept. 30, 2013",0.00
"June 30, 2013",0.00
"March 31, 2013",0.00
"Dec. 31, 2012",0.00
"Sept. 30, 2012",0.00
"June 30, 2012",121.19M
"March 31, 2012",117.49M
"Dec. 31, 2011",0.00
