date,ev_revenues
"March 19, 2020",1.444
"March 18, 2020",1.395
"March 17, 2020",1.546
"March 16, 2020",1.525
"March 13, 2020",1.688
"March 12, 2020",1.655
"March 11, 2020",1.711
"March 10, 2020",1.845
"March 9, 2020",1.800
"March 6, 2020",1.925
"March 5, 2020",1.924
"March 4, 2020",2.066
"March 3, 2020",1.993
"March 2, 2020",2.008
"Feb. 28, 2020",1.969
"Feb. 27, 2020",1.987
"Feb. 26, 2020",2.057
"Feb. 25, 2020",2.062
"Feb. 24, 2020",2.149
"Feb. 21, 2020",2.204
"Feb. 20, 2020",2.186
"Feb. 19, 2020",2.195
"Feb. 18, 2020",2.202
"Feb. 14, 2020",2.226
"Feb. 13, 2020",2.222
"Feb. 12, 2020",2.246
"Feb. 11, 2020",2.246
"Feb. 10, 2020",2.261
"Feb. 7, 2020",2.264
"Feb. 6, 2020",2.257
"Feb. 5, 2020",2.250
"Feb. 4, 2020",2.221
"Feb. 3, 2020",2.187
"Jan. 31, 2020",2.190
"Jan. 30, 2020",2.230
"Jan. 29, 2020",2.217
"Jan. 28, 2020",2.218
"Jan. 27, 2020",2.197
"Jan. 24, 2020",2.221
"Jan. 23, 2020",2.228
"Jan. 22, 2020",2.228
"Jan. 21, 2020",2.236
"Jan. 17, 2020",2.235
"Jan. 16, 2020",2.225
"Jan. 15, 2020",2.208
"Jan. 14, 2020",2.203
"Jan. 13, 2020",2.208
"Jan. 10, 2020",2.206
"Jan. 9, 2020",2.226
"Jan. 8, 2020",2.224
"Jan. 7, 2020",2.221
"Jan. 6, 2020",2.227
"Jan. 3, 2020",2.223
"Jan. 2, 2020",2.221
"Dec. 31, 2019",2.183
"Dec. 30, 2019",2.237
"Dec. 27, 2019",2.242
"Dec. 26, 2019",2.247
"Dec. 24, 2019",2.234
"Dec. 23, 2019",2.237
"Dec. 20, 2019",2.233
"Dec. 19, 2019",2.224
"Dec. 18, 2019",2.212
"Dec. 17, 2019",2.223
"Dec. 16, 2019",2.232
"Dec. 13, 2019",2.228
"Dec. 12, 2019",2.232
"Dec. 11, 2019",2.207
"Dec. 10, 2019",2.186
"Dec. 9, 2019",2.195
"Dec. 6, 2019",2.204
