date,price_to_book_value
"March 19, 2020",1.737
"March 18, 2020",1.646
"March 17, 2020",1.925
"March 16, 2020",1.885
"March 13, 2020",2.185
"March 12, 2020",2.125
"March 11, 2020",2.229
"March 10, 2020",2.475
"March 9, 2020",2.392
"March 6, 2020",2.622
"March 5, 2020",2.622
"March 4, 2020",2.883
"March 3, 2020",2.748
"March 2, 2020",2.777
"Feb. 28, 2020",2.705
"Feb. 27, 2020",2.738
"Feb. 26, 2020",2.866
"Feb. 25, 2020",2.875
"Feb. 24, 2020",3.036
"Feb. 21, 2020",3.139
"Feb. 20, 2020",3.105
"Feb. 19, 2020",3.121
"Feb. 18, 2020",3.134
"Feb. 14, 2020",3.179
"Feb. 13, 2020",3.170
"Feb. 12, 2020",3.214
"Feb. 11, 2020",3.216
"Feb. 10, 2020",3.243
"Feb. 7, 2020",3.249
"Feb. 6, 2020",3.236
"Feb. 5, 2020",3.224
"Feb. 4, 2020",3.169
"Feb. 3, 2020",3.106
"Jan. 31, 2020",3.111
"Jan. 30, 2020",3.186
"Jan. 29, 2020",3.162
"Jan. 28, 2020",3.163
"Jan. 27, 2020",3.125
"Jan. 24, 2020",3.170
"Jan. 23, 2020",3.182
"Jan. 22, 2020",3.182
"Jan. 21, 2020",3.196
"Jan. 17, 2020",3.195
"Jan. 16, 2020",3.177
"Jan. 15, 2020",3.144
"Jan. 14, 2020",3.136
"Jan. 13, 2020",3.146
"Jan. 10, 2020",3.142
"Jan. 9, 2020",3.179
"Jan. 8, 2020",3.174
"Jan. 7, 2020",3.170
"Jan. 6, 2020",3.180
"Jan. 3, 2020",3.173
"Jan. 2, 2020",3.169
"Dec. 31, 2019",3.099
"Dec. 30, 2019",3.197
"Dec. 27, 2019",3.206
"Dec. 26, 2019",3.215
"Dec. 24, 2019",3.191
"Dec. 23, 2019",3.196
"Dec. 20, 2019",3.189
"Dec. 19, 2019",3.172
"Dec. 18, 2019",3.151
"Dec. 17, 2019",3.170
"Dec. 16, 2019",3.188
"Dec. 13, 2019",3.18
"Dec. 12, 2019",3.187
"Dec. 11, 2019",3.142
"Dec. 10, 2019",3.101
"Dec. 9, 2019",3.119
"Dec. 6, 2019",3.136
"Dec. 5, 2019",3.099
"Dec. 4, 2019",3.083
"Dec. 3, 2019",3.066
"Dec. 2, 2019",3.093
"Nov. 29, 2019",3.164
"Nov. 27, 2019",3.175
"Nov. 26, 2019",3.160
"Nov. 25, 2019",3.147
"Nov. 22, 2019",3.151
"Nov. 21, 2019",3.142
"Nov. 20, 2019",3.128
"Nov. 19, 2019",3.165
"Nov. 18, 2019",3.181
"Nov. 15, 2019",3.186
"Nov. 14, 2019",3.160
"Nov. 13, 2019",3.164
"Nov. 12, 2019",3.166
"Nov. 11, 2019",3.162
"Nov. 8, 2019",3.176
"Nov. 7, 2019",3.173
"Nov. 6, 2019",3.164
"Nov. 5, 2019",3.154
"Nov. 4, 2019",3.147
"Nov. 1, 2019",3.129
"Oct. 31, 2019",3.063
"Oct. 30, 2019",3.068
"Oct. 29, 2019",3.029
"Oct. 28, 2019",3.051
"Oct. 25, 2019",3.050
"Oct. 24, 2019",3.060
"Oct. 23, 2019",2.985
"Oct. 22, 2019",3.017
"Oct. 21, 2019",2.951
"Oct. 18, 2019",2.918
"Oct. 17, 2019",2.948
"Oct. 16, 2019",2.916
"Oct. 15, 2019",2.904
"Oct. 14, 2019",2.900
"Oct. 11, 2019",2.904
"Oct. 10, 2019",2.857
"Oct. 9, 2019",2.815
"Oct. 8, 2019",2.79
"Oct. 7, 2019",2.831
"Oct. 4, 2019",2.842
"Oct. 3, 2019",2.799
"Oct. 2, 2019",2.783
"Oct. 1, 2019",2.854
"Sept. 30, 2019",2.912
"Sept. 27, 2019",2.888
"Sept. 26, 2019",2.913
"Sept. 25, 2019",2.898
"Sept. 24, 2019",2.869
"Sept. 23, 2019",2.873
"Sept. 20, 2019",2.871
"Sept. 19, 2019",2.913
"Sept. 18, 2019",2.915
"Sept. 17, 2019",2.906
"Sept. 16, 2019",2.924
"Sept. 13, 2019",2.924
"Sept. 12, 2019",2.911
"Sept. 11, 2019",2.879
"Sept. 10, 2019",2.836
"Sept. 9, 2019",2.839
"Sept. 6, 2019",2.830
"Sept. 5, 2019",2.816
"Sept. 4, 2019",2.775
"Sept. 3, 2019",2.730
"Aug. 30, 2019",2.757
"Aug. 29, 2019",2.742
"Aug. 28, 2019",2.686
"Aug. 27, 2019",2.637
"Aug. 26, 2019",2.657
"Aug. 23, 2019",2.613
"Aug. 22, 2019",2.709
"Aug. 21, 2019",2.696
"Aug. 20, 2019",2.682
"Aug. 19, 2019",2.681
"Aug. 16, 2019",2.648
"Aug. 15, 2019",2.620
"Aug. 14, 2019",2.632
"Aug. 13, 2019",2.730
"Aug. 12, 2019",2.710
"Aug. 9, 2019",2.779
"Aug. 8, 2019",2.784
"Aug. 7, 2019",2.731
"Aug. 6, 2019",2.727
"Aug. 5, 2019",2.662
"Aug. 2, 2019",2.770
"Aug. 1, 2019",2.791
"July 31, 2019",2.828
"July 30, 2019",2.864
"July 29, 2019",2.873
"July 26, 2019",2.872
"July 25, 2019",2.887
"July 24, 2019",2.842
"July 23, 2019",2.857
"July 22, 2019",2.815
"July 19, 2019",2.803
"July 18, 2019",2.780
"July 17, 2019",2.754
"July 16, 2019",2.820
"July 15, 2019",2.821
"July 12, 2019",2.831
"July 11, 2019",2.781
"July 10, 2019",2.762
"July 9, 2019",2.761
"July 8, 2019",2.771
"July 5, 2019",2.806
"July 3, 2019",2.816
"July 2, 2019",2.794
"July 1, 2019",2.781
"June 30, 2019",
"June 28, 2019",2.827
"June 27, 2019",2.801
"June 26, 2019",2.774
"June 25, 2019",2.802
"June 24, 2019",2.827
"June 21, 2019",2.796
"June 20, 2019",2.824
"June 19, 2019",2.753
"June 18, 2019",2.750
"June 17, 2019",2.698
"June 14, 2019",2.721
"June 13, 2019",2.710
"June 12, 2019",2.694
"June 11, 2019",2.670
"June 10, 2019",2.780
"June 7, 2019",2.870
"June 6, 2019",2.859
"June 5, 2019",2.852
"June 4, 2019",2.807
"June 3, 2019",2.753
"May 31, 2019",2.741
"May 30, 2019",2.786
"May 29, 2019",2.809
"May 28, 2019",2.819
"May 24, 2019",2.851
"May 23, 2019",2.831
"May 22, 2019",2.938
"May 21, 2019",2.952
"May 20, 2019",2.896
"May 17, 2019",2.902
"May 16, 2019",2.935
"May 15, 2019",2.907
"May 14, 2019",2.907
"May 13, 2019",2.864
"May 10, 2019",2.976
"May 9, 2019",2.970
"May 8, 2019",2.974
"May 7, 2019",2.939
"May 6, 2019",3.042
"May 3, 2019",3.073
"May 2, 2019",3.034
"May 1, 2019",3.072
"April 30, 2019",3.095
"April 29, 2019",3.084
"April 26, 2019",3.055
"April 25, 2019",3.032
"April 24, 2019",3.029
"April 23, 2019",3.038
"April 22, 2019",2.971
"April 18, 2019",2.973
"April 17, 2019",2.947
"April 16, 2019",2.937
"April 15, 2019",2.920
"April 12, 2019",2.936
"April 11, 2019",2.882
"April 10, 2019",2.857
"April 9, 2019",2.870
"April 8, 2019",2.898
"April 5, 2019",2.902
"April 4, 2019",2.880
"April 3, 2019",2.849
"April 2, 2019",2.862
"April 1, 2019",2.890
"March 31, 2019",
"March 29, 2019",2.891
"March 28, 2019",2.855
"March 27, 2019",2.833
"March 26, 2019",2.829
"March 25, 2019",2.813
"March 22, 2019",2.807
"March 21, 2019",2.846
"March 20, 2019",2.811
"March 19, 2019",2.838
"March 18, 2019",2.846
"March 15, 2019",2.824
"March 14, 2019",2.846
"March 13, 2019",2.840
"March 12, 2019",2.796
"March 11, 2019",2.826
"March 8, 2019",2.782
"March 7, 2019",2.792
"March 6, 2019",2.812
"March 5, 2019",2.825
"March 4, 2019",2.820
"March 1, 2019",2.821
"Feb. 28, 2019",2.819
"Feb. 27, 2019",2.844
"Feb. 26, 2019",2.851
"Feb. 25, 2019",2.875
"Feb. 22, 2019",2.864
"Feb. 21, 2019",2.831
"Feb. 20, 2019",2.879
"Feb. 19, 2019",2.883
"Feb. 15, 2019",2.864
"Feb. 14, 2019",2.782
"Feb. 13, 2019",2.789
"Feb. 12, 2019",2.779
"Feb. 11, 2019",2.751
"Feb. 8, 2019",2.746
"Feb. 7, 2019",2.706
"Feb. 6, 2019",2.720
"Feb. 5, 2019",2.707
"Feb. 4, 2019",2.670
"Feb. 1, 2019",2.667
"Jan. 31, 2019",2.646
"Jan. 30, 2019",2.669
"Jan. 29, 2019",2.640
"Jan. 28, 2019",2.579
"Jan. 25, 2019",2.595
"Jan. 24, 2019",2.589
"Jan. 23, 2019",2.623
"Jan. 22, 2019",2.489
"Jan. 18, 2019",2.552
"Jan. 17, 2019",2.527
"Jan. 16, 2019",2.484
"Jan. 15, 2019",2.489
"Jan. 14, 2019",2.484
"Jan. 11, 2019",2.464
"Jan. 10, 2019",2.474
"Jan. 9, 2019",2.450
"Jan. 8, 2019",2.440
"Jan. 7, 2019",2.397
"Jan. 4, 2019",2.398
"Jan. 3, 2019",2.319
"Jan. 2, 2019",2.427
"Dec. 31, 2018",2.386
"Dec. 28, 2018",2.833
"Dec. 27, 2018",2.844
"Dec. 26, 2018",2.851
"Dec. 24, 2018",2.745
"Dec. 21, 2018",2.855
"Dec. 20, 2018",2.948
"Dec. 19, 2018",3.060
"Dec. 18, 2018",3.114
"Dec. 17, 2018",3.101
"Dec. 14, 2018",3.195
"Dec. 13, 2018",3.207
"Dec. 12, 2018",3.218
"Dec. 11, 2018",3.198
"Dec. 10, 2018",3.211
"Dec. 7, 2018",3.212
"Dec. 6, 2018",3.266
"Dec. 4, 2018",3.250
"Dec. 3, 2018",3.324
"Nov. 30, 2018",3.276
"Nov. 29, 2018",3.259
