date,operating_pe_ratio
"March 19, 2020",8.070
"March 18, 2020",7.65
"March 17, 2020",8.945
"March 16, 2020",8.761
"March 13, 2020",10.16
"March 12, 2020",9.876
"March 11, 2020",10.36
"March 10, 2020",11.50
"March 9, 2020",11.11
"March 6, 2020",12.19
"March 5, 2020",12.18
"March 4, 2020",13.40
"March 3, 2020",12.77
"March 2, 2020",12.92
"Feb. 28, 2020",12.58
"Feb. 27, 2020",12.74
"Feb. 26, 2020",13.33
"Feb. 25, 2020",13.37
"Feb. 24, 2020",14.12
"Feb. 21, 2020",14.60
"Feb. 20, 2020",14.44
"Feb. 19, 2020",14.52
"Feb. 18, 2020",14.58
"Feb. 14, 2020",14.79
"Feb. 13, 2020",14.75
"Feb. 12, 2020",14.95
"Feb. 11, 2020",14.96
"Feb. 10, 2020",15.08
"Feb. 7, 2020",15.11
"Feb. 6, 2020",15.05
"Feb. 5, 2020",14.99
"Feb. 4, 2020",14.74
"Feb. 3, 2020",14.45
"Jan. 31, 2020",14.47
"Jan. 30, 2020",14.84
"Jan. 29, 2020",14.72
"Jan. 28, 2020",14.73
"Jan. 27, 2020",14.55
"Jan. 24, 2020",14.76
"Jan. 23, 2020",14.82
"Jan. 22, 2020",14.82
"Jan. 21, 2020",14.88
"Jan. 17, 2020",14.88
"Jan. 16, 2020",14.79
"Jan. 15, 2020",14.64
"Jan. 14, 2020",14.60
"Jan. 13, 2020",14.65
"Jan. 10, 2020",14.63
"Jan. 9, 2020",14.80
"Jan. 8, 2020",14.78
"Jan. 7, 2020",14.76
"Jan. 6, 2020",14.81
"Jan. 3, 2020",14.77
"Jan. 2, 2020",14.75
"Dec. 31, 2019",14.43
"Dec. 30, 2019",14.23
"Dec. 27, 2019",14.26
"Dec. 26, 2019",14.30
"Dec. 24, 2019",14.20
"Dec. 23, 2019",14.22
"Dec. 20, 2019",14.19
"Dec. 19, 2019",14.11
"Dec. 18, 2019",14.02
"Dec. 17, 2019",14.11
"Dec. 16, 2019",14.19
"Dec. 13, 2019",14.15
"Dec. 12, 2019",14.18
"Dec. 11, 2019",13.98
"Dec. 10, 2019",13.80
"Dec. 9, 2019",13.88
"Dec. 6, 2019",13.95
"Dec. 5, 2019",13.79
"Dec. 4, 2019",13.72
"Dec. 3, 2019",13.64
"Dec. 2, 2019",13.76
"Nov. 29, 2019",14.08
"Nov. 27, 2019",14.13
"Nov. 26, 2019",14.06
"Nov. 25, 2019",14.00
"Nov. 22, 2019",14.02
"Nov. 21, 2019",13.98
"Nov. 20, 2019",13.92
"Nov. 19, 2019",14.08
"Nov. 18, 2019",14.15
"Nov. 15, 2019",14.18
"Nov. 14, 2019",14.06
"Nov. 13, 2019",14.08
"Nov. 12, 2019",14.08
"Nov. 11, 2019",14.07
"Nov. 8, 2019",14.13
"Nov. 7, 2019",14.12
"Nov. 6, 2019",14.08
"Nov. 5, 2019",14.03
"Nov. 4, 2019",14.00
"Nov. 1, 2019",13.92
"Oct. 31, 2019",13.63
"Oct. 30, 2019",13.65
"Oct. 29, 2019",13.48
"Oct. 28, 2019",13.58
"Oct. 25, 2019",13.57
"Oct. 24, 2019",13.61
"Oct. 23, 2019",13.28
"Oct. 22, 2019",13.42
"Oct. 21, 2019",13.13
