date,ps_ratio
"March 19, 2020",0.4302
"March 18, 2020",0.4183
"March 17, 2020",0.4505
"March 16, 2020",0.4775
"March 13, 2020",0.5665
"March 12, 2020",0.4723
"March 11, 2020",0.4687
"March 10, 2020",0.5696
"March 9, 2020",0.497
"March 6, 2020",1.067
"March 5, 2020",1.250
"March 4, 2020",1.308
"March 3, 2020",1.310
"March 2, 2020",1.309
"Feb. 28, 2020",1.301
"Feb. 27, 2020",1.264
"Feb. 26, 2020",1.359
"Feb. 25, 2020",1.438
"Feb. 24, 2020",1.568
"Feb. 21, 2020",1.673
"Feb. 20, 2020",1.707
"Feb. 19, 2020",1.689
"Feb. 18, 2020",1.651
"Feb. 14, 2020",1.652
"Feb. 13, 2020",1.67
"Feb. 12, 2020",1.688
"Feb. 11, 2020",1.636
"Feb. 10, 2020",1.609
"Feb. 7, 2020",1.664
"Feb. 6, 2020",1.673
"Feb. 5, 2020",1.673
"Feb. 4, 2020",1.609
"Feb. 3, 2020",1.592
"Jan. 31, 2020",1.578
"Jan. 30, 2020",1.612
"Jan. 29, 2020",1.608
"Jan. 28, 2020",1.637
"Jan. 27, 2020",1.638
"Jan. 24, 2020",1.677
"Jan. 23, 2020",1.689
"Jan. 22, 2020",1.720
"Jan. 21, 2020",1.761
"Jan. 17, 2020",1.821
"Jan. 16, 2020",1.854
"Jan. 15, 2020",1.877
"Jan. 14, 2020",1.877
"Jan. 13, 2020",1.85
"Jan. 10, 2020",1.823
"Jan. 9, 2020",1.802
"Jan. 8, 2020",1.787
"Jan. 7, 2020",1.798
"Jan. 6, 2020",1.790
"Jan. 3, 2020",1.732
"Jan. 2, 2020",1.692
"Dec. 31, 2019",1.637
"Dec. 30, 2019",1.672
"Dec. 27, 2019",1.650
"Dec. 26, 2019",1.650
"Dec. 24, 2019",1.639
"Dec. 23, 2019",1.631
"Dec. 20, 2019",1.603
"Dec. 19, 2019",1.590
"Dec. 18, 2019",1.589
"Dec. 17, 2019",1.574
"Dec. 16, 2019",1.574
"Dec. 13, 2019",1.549
"Dec. 12, 2019",1.572
"Dec. 11, 2019",1.542
"Dec. 10, 2019",1.544
"Dec. 9, 2019",1.534
"Dec. 6, 2019",1.603
"Dec. 5, 2019",1.560
"Dec. 4, 2019",1.580
"Dec. 3, 2019",1.562
"Dec. 2, 2019",1.589
"Nov. 29, 2019",1.585
"Nov. 27, 2019",1.592
"Nov. 26, 2019",1.585
"Nov. 25, 2019",1.640
"Nov. 22, 2019",1.626
"Nov. 21, 2019",1.607
"Nov. 20, 2019",1.581
"Nov. 19, 2019",1.567
"Nov. 18, 2019",1.615
"Nov. 15, 2019",1.600
"Nov. 14, 2019",1.551
"Nov. 13, 2019",1.566
"Nov. 12, 2019",1.579
"Nov. 11, 2019",1.597
"Nov. 8, 2019",1.648
"Nov. 7, 2019",1.604
"Nov. 6, 2019",1.627
"Nov. 5, 2019",1.722
"Nov. 4, 2019",1.817
"Nov. 1, 2019",1.737
"Oct. 31, 2019",1.664
"Oct. 30, 2019",1.699
"Oct. 29, 2019",1.739
"Oct. 28, 2019",1.737
"Oct. 25, 2019",1.747
"Oct. 24, 2019",1.737
"Oct. 23, 2019",1.763
"Oct. 22, 2019",1.735
"Oct. 21, 2019",1.677
"Oct. 18, 2019",1.662
"Oct. 17, 2019",1.657
"Oct. 16, 2019",1.657
"Oct. 15, 2019",1.676
"Oct. 14, 2019",1.664
"Oct. 11, 2019",1.689
"Oct. 10, 2019",1.686
"Oct. 9, 2019",1.678
"Oct. 8, 2019",1.678
"Oct. 7, 2019",1.733
"Oct. 4, 2019",1.770
"Oct. 3, 2019",1.775
"Oct. 2, 2019",1.764
"Oct. 1, 2019",1.798
"Sept. 30, 2019",1.827
"Sept. 27, 2019",1.852
"Sept. 26, 2019",1.860
"Sept. 25, 2019",1.859
"Sept. 24, 2019",1.865
"Sept. 23, 2019",1.866
"Sept. 20, 2019",1.874
"Sept. 19, 2019",1.878
"Sept. 18, 2019",1.830
"Sept. 17, 2019",1.852
"Sept. 16, 2019",1.961
"Sept. 13, 2019",1.849
"Sept. 12, 2019",1.862
"Sept. 11, 2019",1.899
"Sept. 10, 2019",1.904
"Sept. 9, 2019",1.844
"Sept. 6, 2019",1.865
"Sept. 5, 2019",1.849
"Sept. 4, 2019",1.788
"Sept. 3, 2019",1.751
"Aug. 30, 2019",1.783
"Aug. 29, 2019",1.779
"Aug. 28, 2019",1.768
"Aug. 27, 2019",1.737
"Aug. 26, 2019",1.728
"Aug. 23, 2019",1.738
"Aug. 22, 2019",1.833
"Aug. 21, 2019",1.848
"Aug. 20, 2019",1.856
"Aug. 19, 2019",1.870
"Aug. 16, 2019",1.828
"Aug. 15, 2019",1.803
"Aug. 14, 2019",1.792
"Aug. 13, 2019",1.836
"Aug. 12, 2019",1.845
"Aug. 9, 2019",1.933
"Aug. 8, 2019",1.933
"Aug. 7, 2019",1.887
"Aug. 6, 2019",1.952
"Aug. 5, 2019",2.027
"Aug. 2, 2019",2.099
"Aug. 1, 2019",2.181
"July 31, 2019",2.107
"July 30, 2019",2.152
"July 29, 2019",2.088
"July 26, 2019",2.116
"July 25, 2019",2.098
"July 24, 2019",2.135
"July 23, 2019",2.125
"July 22, 2019",2.154
"July 19, 2019",2.146
"July 18, 2019",2.092
"July 17, 2019",2.099
"July 16, 2019",2.096
"July 15, 2019",2.118
"July 12, 2019",2.121
"July 11, 2019",2.069
"July 10, 2019",2.061
"July 9, 2019",2.035
"July 8, 2019",2.022
"July 5, 2019",2.021
"July 3, 2019",2.017
"July 2, 2019",2.001
"July 1, 2019",2.042
"June 30, 2019",2.062
"June 28, 2019",2.113
"June 27, 2019",2.091
"June 26, 2019",2.119
"June 25, 2019",2.075
"June 24, 2019",2.097
"June 21, 2019",2.127
"June 20, 2019",2.156
"June 19, 2019",2.114
"June 18, 2019",2.116
"June 17, 2019",2.094
"June 14, 2019",2.072
"June 13, 2019",2.090
"June 12, 2019",2.051
"June 11, 2019",2.062
"June 10, 2019",2.013
"June 7, 2019",2.011
"June 6, 2019",2.061
"June 5, 2019",1.993
"June 4, 2019",2.088
"June 3, 2019",2.073
"May 31, 2019",2.092
"May 30, 2019",2.182
"May 29, 2019",2.186
"May 28, 2019",2.197
"May 24, 2019",2.247
"May 23, 2019",2.224
"May 22, 2019",2.218
"May 21, 2019",2.249
"May 20, 2019",2.247
"May 17, 2019",2.217
"May 16, 2019",2.259
"May 15, 2019",2.280
"May 14, 2019",2.293
"May 13, 2019",2.277
"May 10, 2019",2.310
"May 9, 2019",2.368
"May 8, 2019",2.531
"May 7, 2019",2.509
"May 6, 2019",2.47
"May 3, 2019",2.436
"May 2, 2019",2.410
"May 1, 2019",2.416
"April 30, 2019",2.475
"April 29, 2019",2.527
"April 26, 2019",2.577
"April 25, 2019",2.599
"April 24, 2019",2.606
"April 23, 2019",2.621
"April 22, 2019",2.650
"April 18, 2019",2.598
"April 17, 2019",2.633
"April 16, 2019",2.676
"April 15, 2019",2.663
"April 12, 2019",2.746
"April 11, 2019",2.824
"April 10, 2019",2.824
"April 9, 2019",2.828
"April 8, 2019",2.874
"April 5, 2019",2.860
"April 4, 2019",2.792
"April 3, 2019",2.776
"April 2, 2019",2.800
"April 1, 2019",2.824
"March 31, 2019",2.782
"March 29, 2019",2.835
"March 28, 2019",2.851
"March 27, 2019",2.842
"March 26, 2019",2.873
"March 25, 2019",2.789
"March 22, 2019",2.794
"March 21, 2019",2.880
"March 20, 2019",2.881
"March 19, 2019",2.834
"March 18, 2019",2.870
"March 15, 2019",2.804
"March 14, 2019",2.793
"March 13, 2019",2.786
"March 12, 2019",2.750
"March 11, 2019",2.736
"March 8, 2019",2.686
"March 7, 2019",2.816
"March 6, 2019",2.835
"March 5, 2019",2.892
"March 4, 2019",2.889
"March 1, 2019",2.893
"Feb. 28, 2019",2.833
"Feb. 27, 2019",2.854
"Feb. 26, 2019",2.828
