date,ev_ebit
"March 19, 2020",50.52
"March 18, 2020",50.28
"March 17, 2020",50.95
"March 16, 2020",51.51
"March 13, 2020",53.36
"March 12, 2020",51.40
"March 11, 2020",51.33
"March 10, 2020",53.43
"March 9, 2020",51.91
"March 6, 2020",63.79
"March 5, 2020",67.61
"March 4, 2020",68.81
"March 3, 2020",68.86
"March 2, 2020",68.82
"Feb. 28, 2020",68.65
"Feb. 27, 2020",67.88
"Feb. 26, 2020",69.88
"Feb. 25, 2020",71.51
"Feb. 24, 2020",74.23
"Feb. 21, 2020",76.41
"Feb. 20, 2020",77.12
"Feb. 19, 2020",76.73
"Feb. 18, 2020",75.95
"Feb. 14, 2020",75.98
"Feb. 13, 2020",76.35
"Feb. 12, 2020",76.72
"Feb. 11, 2020",75.63
"Feb. 10, 2020",75.07
"Feb. 7, 2020",76.22
"Feb. 6, 2020",76.41
"Feb. 5, 2020",76.41
"Feb. 4, 2020",75.07
"Feb. 3, 2020",74.72
"Jan. 31, 2020",74.43
"Jan. 30, 2020",75.10
"Jan. 29, 2020",75.01
"Jan. 28, 2020",75.61
"Jan. 27, 2020",75.64
"Jan. 24, 2020",76.45
"Jan. 23, 2020",76.70
"Jan. 22, 2020",77.34
"Jan. 21, 2020",78.19
"Jan. 17, 2020",79.43
"Jan. 16, 2020",80.13
"Jan. 15, 2020",80.62
"Jan. 14, 2020",80.60
"Jan. 13, 2020",80.05
"Jan. 10, 2020",79.49
"Jan. 9, 2020",79.05
"Jan. 8, 2020",78.73
"Jan. 7, 2020",78.97
"Jan. 6, 2020",78.79
"Jan. 3, 2020",77.60
"Jan. 2, 2020",76.75
"Dec. 31, 2019",75.62
"Dec. 30, 2019",36.52
"Dec. 27, 2019",36.33
"Dec. 26, 2019",36.33
"Dec. 24, 2019",36.24
"Dec. 23, 2019",36.18
"Dec. 20, 2019",35.93
"Dec. 19, 2019",35.82
"Dec. 18, 2019",35.81
"Dec. 17, 2019",35.69
"Dec. 16, 2019",35.69
"Dec. 13, 2019",35.48
"Dec. 12, 2019",35.67
"Dec. 11, 2019",35.42
"Dec. 10, 2019",35.43
"Dec. 9, 2019",35.35
"Dec. 6, 2019",35.93
"Dec. 5, 2019",35.57
"Dec. 4, 2019",35.74
"Dec. 3, 2019",35.59
"Dec. 2, 2019",35.82
"Nov. 29, 2019",35.78
"Nov. 27, 2019",35.84
