date,ev_revenues
"March 19, 2020",2.681
"March 18, 2020",2.668
"March 17, 2020",2.703
"March 16, 2020",2.733
"March 13, 2020",2.831
"March 12, 2020",2.727
"March 11, 2020",2.723
"March 10, 2020",2.835
"March 9, 2020",2.754
"March 6, 2020",3.384
"March 5, 2020",3.587
"March 4, 2020",3.651
"March 3, 2020",3.653
"March 2, 2020",3.652
"Feb. 28, 2020",3.642
"Feb. 27, 2020",3.602
"Feb. 26, 2020",3.707
"Feb. 25, 2020",3.794
"Feb. 24, 2020",3.938
"Feb. 21, 2020",4.054
"Feb. 20, 2020",4.092
"Feb. 19, 2020",4.071
"Feb. 18, 2020",4.030
"Feb. 14, 2020",4.031
"Feb. 13, 2020",4.051
"Feb. 12, 2020",4.070
"Feb. 11, 2020",4.012
"Feb. 10, 2020",3.983
"Feb. 7, 2020",4.044
"Feb. 6, 2020",4.054
"Feb. 5, 2020",4.054
"Feb. 4, 2020",3.983
"Feb. 3, 2020",3.965
"Jan. 31, 2020",3.949
"Jan. 30, 2020",3.985
"Jan. 29, 2020",3.980
"Jan. 28, 2020",4.012
"Jan. 27, 2020",4.013
"Jan. 24, 2020",4.056
"Jan. 23, 2020",4.070
"Jan. 22, 2020",4.103
"Jan. 21, 2020",4.148
"Jan. 17, 2020",4.215
"Jan. 16, 2020",4.251
"Jan. 15, 2020",4.277
"Jan. 14, 2020",4.276
"Jan. 13, 2020",4.247
"Jan. 10, 2020",4.218
"Jan. 9, 2020",4.194
"Jan. 8, 2020",4.177
"Jan. 7, 2020",4.19
"Jan. 6, 2020",4.180
"Jan. 3, 2020",4.117
"Jan. 2, 2020",4.072
"Dec. 31, 2019",4.012
"Dec. 30, 2019",4.971
"Dec. 27, 2019",4.946
"Dec. 26, 2019",4.945
"Dec. 24, 2019",4.933
"Dec. 23, 2019",4.924
"Dec. 20, 2019",4.891
"Dec. 19, 2019",4.876
"Dec. 18, 2019",4.875
"Dec. 17, 2019",4.858
"Dec. 16, 2019",4.858
"Dec. 13, 2019",4.830
"Dec. 12, 2019",4.855
"Dec. 11, 2019",4.822
"Dec. 10, 2019",4.823
"Dec. 9, 2019",4.812
"Dec. 6, 2019",4.891
"Dec. 5, 2019",4.842
"Dec. 4, 2019",4.865
"Dec. 3, 2019",4.844
"Dec. 2, 2019",4.876
"Nov. 29, 2019",4.870
"Nov. 27, 2019",4.879
"Nov. 26, 2019",4.870
"Nov. 25, 2019",4.935
"Nov. 22, 2019",4.918
"Nov. 21, 2019",4.896
"Nov. 20, 2019",4.866
"Nov. 19, 2019",4.850
"Nov. 18, 2019",4.905
"Nov. 15, 2019",4.888
"Nov. 14, 2019",4.832
"Nov. 13, 2019",4.849
"Nov. 12, 2019",4.864
"Nov. 11, 2019",4.885
"Nov. 8, 2019",4.943
"Nov. 7, 2019",4.892
"Nov. 6, 2019",4.920
"Nov. 5, 2019",5.028
"Nov. 4, 2019",5.138
"Nov. 1, 2019",5.046
"Oct. 31, 2019",4.962
"Oct. 30, 2019",5.002
"Oct. 29, 2019",5.048
"Oct. 28, 2019",5.046
"Oct. 25, 2019",5.058
"Oct. 24, 2019",5.046
"Oct. 23, 2019",5.076
"Oct. 22, 2019",5.043
"Oct. 21, 2019",4.977
"Oct. 18, 2019",4.959
"Oct. 17, 2019",4.954
"Oct. 16, 2019",4.954
"Oct. 15, 2019",4.976
"Oct. 14, 2019",4.962
"Oct. 11, 2019",4.991
"Oct. 10, 2019",4.987
"Oct. 9, 2019",4.978
"Oct. 8, 2019",4.977
"Oct. 7, 2019",5.041
"Oct. 4, 2019",5.083
"Oct. 3, 2019",5.089
"Oct. 2, 2019",5.077
"Oct. 1, 2019",5.116
"Sept. 30, 2019",5.150
"Sept. 27, 2019",2.657
"Sept. 26, 2019",2.667
"Sept. 25, 2019",2.666
"Sept. 24, 2019",2.673
"Sept. 23, 2019",2.675
"Sept. 20, 2019",2.684
"Sept. 19, 2019",2.689
"Sept. 18, 2019",2.632
"Sept. 17, 2019",2.658
"Sept. 16, 2019",2.786
"Sept. 13, 2019",2.655
"Sept. 12, 2019",2.670
"Sept. 11, 2019",2.713
"Sept. 10, 2019",2.720
"Sept. 9, 2019",2.649
"Sept. 6, 2019",2.673
"Sept. 5, 2019",2.655
"Sept. 4, 2019",2.581
"Sept. 3, 2019",2.538
"Aug. 30, 2019",2.576
"Aug. 29, 2019",2.571
"Aug. 28, 2019",2.558
"Aug. 27, 2019",2.522
"Aug. 26, 2019",2.511
"Aug. 23, 2019",2.522
"Aug. 22, 2019",2.636
"Aug. 21, 2019",2.653
"Aug. 20, 2019",2.663
"Aug. 19, 2019",2.678
"Aug. 16, 2019",2.629
"Aug. 15, 2019",2.600
"Aug. 14, 2019",2.587
"Aug. 13, 2019",2.639
"Aug. 12, 2019",2.650
"Aug. 9, 2019",2.754
"Aug. 8, 2019",2.754
"Aug. 7, 2019",2.334
"Aug. 6, 2019",2.398
"Aug. 5, 2019",2.473
"Aug. 2, 2019",2.544
"Aug. 1, 2019",2.625
"July 31, 2019",2.552
"July 30, 2019",2.597
"July 29, 2019",2.533
"July 26, 2019",2.561
"July 25, 2019",2.543
"July 24, 2019",2.580
"July 23, 2019",2.570
"July 22, 2019",2.598
"July 19, 2019",2.591
"July 18, 2019",2.537
"July 17, 2019",2.544
"July 16, 2019",2.541
"July 15, 2019",2.563
"July 12, 2019",2.566
"July 11, 2019",2.514
"July 10, 2019",2.506
"July 9, 2019",2.480
"July 8, 2019",2.468
"July 5, 2019",2.467
"July 3, 2019",2.462
"July 2, 2019",2.447
"July 1, 2019",2.487
"June 30, 2019",2.508
"June 28, 2019",2.557
"June 27, 2019",2.535
"June 26, 2019",2.562
"June 25, 2019",2.519
"June 24, 2019",2.540
"June 21, 2019",2.570
"June 20, 2019",2.599
"June 19, 2019",2.558
"June 18, 2019",2.560
"June 17, 2019",2.537
"June 14, 2019",2.516
"June 13, 2019",2.534
"June 12, 2019",2.495
"June 11, 2019",2.506
"June 10, 2019",2.458
