date,price_to_book_value
"March 19, 2020",1.991
"March 18, 2020",2.028
"March 17, 2020",2.176
"March 16, 2020",2.047
"March 13, 2020",2.412
"March 12, 2020",2.222
"March 11, 2020",2.523
"March 10, 2020",2.720
"March 9, 2020",2.523
"March 6, 2020",2.902
"March 5, 2020",3.112
"March 4, 2020",3.381
"March 3, 2020",3.359
"March 2, 2020",3.461
"Feb. 28, 2020",3.359
"Feb. 27, 2020",3.208
"Feb. 26, 2020",3.381
"Feb. 25, 2020",3.495
"Feb. 24, 2020",3.662
"Feb. 21, 2020",3.782
"Feb. 20, 2020",3.868
"Feb. 19, 2020",3.893
"Feb. 18, 2020",3.936
"Feb. 14, 2020",3.961
"Feb. 13, 2020",3.995
"Feb. 12, 2020",4.063
"Feb. 11, 2020",3.967
"Feb. 10, 2020",3.986
"Feb. 7, 2020",3.961
"Feb. 6, 2020",3.998
"Feb. 5, 2020",3.970
"Feb. 4, 2020",3.884
"Feb. 3, 2020",3.785
"Jan. 31, 2020",3.844
"Jan. 30, 2020",3.929
"Jan. 29, 2020",3.994
"Jan. 28, 2020",3.621
"Jan. 27, 2020",3.531
"Jan. 24, 2020",3.614
"Jan. 23, 2020",3.633
"Jan. 22, 2020",3.510
"Jan. 21, 2020",3.599
"Jan. 17, 2020",3.645
"Jan. 16, 2020",3.655
"Jan. 15, 2020",3.664
"Jan. 14, 2020",3.713
"Jan. 13, 2020",3.741
"Jan. 10, 2020",3.602
"Jan. 9, 2020",3.676
"Jan. 8, 2020",3.686
"Jan. 7, 2020",3.720
"Jan. 6, 2020",3.747
"Jan. 3, 2020",3.695
"Jan. 2, 2020",3.682
"Dec. 31, 2019",3.445
"Dec. 30, 2019",3.465
"Dec. 27, 2019",3.496
"Dec. 26, 2019",3.512
"Dec. 24, 2019",3.499
"Dec. 23, 2019",3.490
"Dec. 20, 2019",3.449
"Dec. 19, 2019",3.452
"Dec. 18, 2019",3.427
"Dec. 17, 2019",3.471
"Dec. 16, 2019",3.493
"Dec. 13, 2019",3.546
"Dec. 12, 2019",3.577
"Dec. 11, 2019",3.430
"Dec. 10, 2019",3.443
"Dec. 9, 2019",3.437
"Dec. 6, 2019",3.471
"Dec. 5, 2019",3.374
"Dec. 4, 2019",3.408
"Dec. 3, 2019",3.437
"Dec. 2, 2019",3.490
"Nov. 29, 2019",3.524
"Nov. 27, 2019",3.530
"Nov. 26, 2019",3.549
"Nov. 25, 2019",3.621
"Nov. 22, 2019",3.612
"Nov. 21, 2019",3.606
"Nov. 20, 2019",3.562
"Nov. 19, 2019",3.596
"Nov. 18, 2019",3.577
"Nov. 15, 2019",3.602
"Nov. 14, 2019",3.530
"Nov. 13, 2019",3.530
"Nov. 12, 2019",3.571
"Nov. 11, 2019",3.549
"Nov. 8, 2019",3.602
"Nov. 7, 2019",3.530
"Nov. 6, 2019",3.446
"Nov. 5, 2019",3.430
"Nov. 4, 2019",3.418
"Nov. 1, 2019",3.246
"Oct. 31, 2019",3.121
"Oct. 30, 2019",3.162
"Oct. 29, 2019",2.836
"Oct. 28, 2019",2.836
"Oct. 25, 2019",2.814
"Oct. 24, 2019",2.799
"Oct. 23, 2019",2.858
"Oct. 22, 2019",2.833
"Oct. 21, 2019",2.749
"Oct. 18, 2019",2.802
"Oct. 17, 2019",2.827
"Oct. 16, 2019",2.783
"Oct. 15, 2019",2.78
"Oct. 14, 2019",2.727
"Oct. 11, 2019",2.752
"Oct. 10, 2019",2.642
"Oct. 9, 2019",2.611
"Oct. 8, 2019",2.589
"Oct. 7, 2019",2.677
"Oct. 4, 2019",2.680
"Oct. 3, 2019",2.724
"Oct. 2, 2019",2.661
"Oct. 1, 2019",2.692
"Sept. 30, 2019",2.796
"Sept. 27, 2019",2.203
"Sept. 26, 2019",2.198
"Sept. 25, 2019",2.232
"Sept. 24, 2019",2.186
"Sept. 23, 2019",2.276
"Sept. 20, 2019",2.284
"Sept. 19, 2019",2.296
"Sept. 18, 2019",2.286
"Sept. 17, 2019",2.281
"Sept. 16, 2019",2.286
"Sept. 13, 2019",2.276
"Sept. 12, 2019",2.257
"Sept. 11, 2019",2.281
"Sept. 10, 2019",2.228
"Sept. 9, 2019",2.184
"Sept. 6, 2019",2.123
"Sept. 5, 2019",2.147
"Sept. 4, 2019",2.145
"Sept. 3, 2019",2.030
"Aug. 30, 2019",2.011
"Aug. 29, 2019",1.976
"Aug. 28, 2019",1.935
"Aug. 27, 2019",1.933
"Aug. 26, 2019",1.962
"Aug. 23, 2019",1.942
"Aug. 22, 2019",1.996
"Aug. 21, 2019",1.989
"Aug. 20, 2019",2.042
"Aug. 19, 2019",2.113
"Aug. 16, 2019",2.142
"Aug. 15, 2019",1.952
"Aug. 14, 2019",2.201
"Aug. 13, 2019",2.279
"Aug. 12, 2019",2.206
"Aug. 9, 2019",2.230
"Aug. 8, 2019",2.313
"Aug. 7, 2019",2.305
"Aug. 6, 2019",2.332
"Aug. 5, 2019",2.354
"Aug. 2, 2019",2.437
"Aug. 1, 2019",2.456
"July 31, 2019",2.547
"July 30, 2019",2.564
"July 29, 2019",2.530
"July 26, 2019",2.561
"July 25, 2019",2.542
"July 24, 2019",2.603
