date,price_to_book_value
"March 19, 2020",1.549
"March 18, 2020",1.383
"March 17, 2020",1.317
"March 16, 2020",1.255
"March 13, 2020",1.479
"March 12, 2020",1.346
"March 11, 2020",1.540
"March 10, 2020",1.674
"March 9, 2020",1.605
"March 6, 2020",1.771
"March 5, 2020",1.803
"March 4, 2020",1.892
"March 3, 2020",1.846
"March 2, 2020",1.939
"Feb. 29, 2020",
"Feb. 28, 2020",1.976
"Feb. 27, 2020",1.942
"Feb. 26, 2020",2.023
"Feb. 25, 2020",2.038
"Feb. 24, 2020",2.167
"Feb. 21, 2020",2.285
"Feb. 20, 2020",2.308
"Feb. 19, 2020",2.255
"Feb. 18, 2020",2.219
"Feb. 14, 2020",2.220
"Feb. 13, 2020",2.260
"Feb. 12, 2020",2.218
"Feb. 11, 2020",2.211
"Feb. 10, 2020",2.194
"Feb. 7, 2020",2.178
"Feb. 6, 2020",2.08
"Feb. 5, 2020",2.098
"Feb. 4, 2020",2.064
"Feb. 3, 2020",2.013
"Jan. 31, 2020",2.024
"Jan. 30, 2020",2.075
"Jan. 29, 2020",2.072
"Jan. 28, 2020",2.077
"Jan. 27, 2020",2.078
"Jan. 24, 2020",2.156
"Jan. 23, 2020",2.167
"Jan. 22, 2020",2.177
"Jan. 21, 2020",2.204
"Jan. 17, 2020",2.239
"Jan. 16, 2020",2.233
"Jan. 15, 2020",2.227
"Jan. 14, 2020",2.269
"Jan. 13, 2020",2.229
"Jan. 10, 2020",2.192
"Jan. 9, 2020",2.212
"Jan. 8, 2020",2.199
"Jan. 7, 2020",2.166
"Jan. 6, 2020",2.145
"Jan. 3, 2020",2.144
"Jan. 2, 2020",2.170
"Dec. 31, 2019",2.116
"Dec. 30, 2019",2.101
"Dec. 27, 2019",2.134
"Dec. 26, 2019",2.134
"Dec. 24, 2019",2.110
"Dec. 23, 2019",2.123
"Dec. 20, 2019",2.073
"Dec. 19, 2019",2.057
"Dec. 18, 2019",2.055
"Dec. 17, 2019",2.284
"Dec. 16, 2019",2.296
"Dec. 13, 2019",2.318
"Dec. 12, 2019",2.308
"Dec. 11, 2019",2.226
"Dec. 10, 2019",2.197
"Dec. 9, 2019",2.190
"Dec. 6, 2019",2.192
"Dec. 5, 2019",2.154
"Dec. 4, 2019",2.153
"Dec. 3, 2019",2.115
"Dec. 2, 2019",2.212
"Nov. 30, 2019",
"Nov. 29, 2019",2.299
"Nov. 27, 2019",2.320
"Nov. 26, 2019",2.320
"Nov. 25, 2019",2.291
"Nov. 22, 2019",2.248
"Nov. 21, 2019",2.184
"Nov. 20, 2019",2.187
"Nov. 19, 2019",2.234
"Nov. 18, 2019",2.263
"Nov. 15, 2019",2.274
"Nov. 14, 2019",2.250
"Nov. 13, 2019",2.244
"Nov. 12, 2019",2.316
"Nov. 11, 2019",2.329
"Nov. 8, 2019",2.344
"Nov. 7, 2019",2.354
"Nov. 6, 2019",2.344
"Nov. 5, 2019",2.368
"Nov. 4, 2019",2.368
"Nov. 1, 2019",2.248
"Oct. 31, 2019",2.193
"Oct. 30, 2019",2.238
"Oct. 29, 2019",2.269
"Oct. 28, 2019",2.275
"Oct. 25, 2019",2.271
"Oct. 24, 2019",2.213
"Oct. 23, 2019",2.240
"Oct. 22, 2019",2.221
"Oct. 21, 2019",2.184
"Oct. 18, 2019",2.153
"Oct. 17, 2019",2.164
"Oct. 16, 2019",2.165
"Oct. 15, 2019",2.154
"Oct. 14, 2019",2.108
"Oct. 11, 2019",2.090
"Oct. 10, 2019",2.030
"Oct. 9, 2019",2.00
"Oct. 8, 2019",1.988
"Oct. 7, 2019",2.041
"Oct. 4, 2019",2.054
"Oct. 3, 2019",2.035
"Oct. 2, 2019",2.022
"Oct. 1, 2019",2.034
"Sept. 30, 2019",2.091
"Sept. 27, 2019",2.082
"Sept. 26, 2019",2.085
"Sept. 25, 2019",2.112
"Sept. 24, 2019",2.057
"Sept. 23, 2019",2.092
"Sept. 20, 2019",2.137
"Sept. 19, 2019",2.190
"Sept. 18, 2019",2.168
"Sept. 17, 2019",2.489
"Sept. 16, 2019",2.493
"Sept. 13, 2019",2.500
"Sept. 12, 2019",2.492
"Sept. 11, 2019",2.498
"Sept. 10, 2019",2.474
"Sept. 9, 2019",2.405
"Sept. 6, 2019",2.325
"Sept. 5, 2019",2.361
"Sept. 4, 2019",2.284
"Sept. 3, 2019",2.232
"Aug. 31, 2019",
"Aug. 30, 2019",2.330
"Aug. 29, 2019",2.313
"Aug. 28, 2019",2.250
"Aug. 27, 2019",2.197
"Aug. 26, 2019",2.240
"Aug. 23, 2019",2.233
"Aug. 22, 2019",2.323
"Aug. 21, 2019",2.324
"Aug. 20, 2019",2.289
"Aug. 19, 2019",2.326
"Aug. 16, 2019",2.292
"Aug. 15, 2019",2.245
"Aug. 14, 2019",2.278
"Aug. 13, 2019",2.358
"Aug. 12, 2019",2.334
"Aug. 9, 2019",2.382
"Aug. 8, 2019",2.413
"Aug. 7, 2019",2.360
"Aug. 6, 2019",2.368
"Aug. 5, 2019",2.310
"Aug. 2, 2019",2.405
"Aug. 1, 2019",2.399
"July 31, 2019",2.505
"July 30, 2019",2.533
"July 29, 2019",2.536
"July 26, 2019",2.570
"July 25, 2019",2.583
"July 24, 2019",2.585
"July 23, 2019",2.552
"July 22, 2019",2.490
"July 19, 2019",2.455
"July 18, 2019",2.429
"July 17, 2019",2.424
"July 16, 2019",2.494
"July 15, 2019",2.466
"July 12, 2019",2.460
"July 11, 2019",2.388
"July 10, 2019",2.350
"July 9, 2019",2.338
"July 8, 2019",2.362
"July 5, 2019",2.379
"July 3, 2019",2.371
"July 2, 2019",2.347
"July 1, 2019",2.394
"June 28, 2019",2.412
"June 27, 2019",2.399
"June 26, 2019",2.349
"June 25, 2019",2.291
"June 24, 2019",2.363
"June 21, 2019",2.429
"June 20, 2019",2.475
"June 19, 2019",2.446
"June 18, 2019",2.443
"June 17, 2019",2.405
"June 14, 2019",2.417
"June 13, 2019",2.433
"June 12, 2019",2.370
"June 11, 2019",2.342
"June 10, 2019",2.377
"June 7, 2019",2.321
"June 6, 2019",2.304
"June 5, 2019",2.329
"June 4, 2019",2.344
"June 3, 2019",2.238
"May 31, 2019",2.266
"May 30, 2019",2.070
"May 29, 2019",2.090
"May 28, 2019",2.075
"May 24, 2019",2.095
"May 23, 2019",2.103
"May 22, 2019",2.122
"May 21, 2019",2.200
"May 20, 2019",2.203
"May 17, 2019",2.226
"May 16, 2019",2.302
"May 15, 2019",2.26
"May 14, 2019",2.251
"May 13, 2019",2.257
"May 10, 2019",2.332
"May 9, 2019",2.352
"May 8, 2019",2.350
"May 7, 2019",2.366
"May 6, 2019",2.431
"May 3, 2019",2.463
"May 2, 2019",2.450
"May 1, 2019",2.431
"April 30, 2019",2.482
"April 29, 2019",2.444
"April 26, 2019",2.411
"April 25, 2019",2.474
"April 24, 2019",2.592
"April 23, 2019",2.556
"April 22, 2019",2.567
"April 18, 2019",2.595
"April 17, 2019",2.594
"April 16, 2019",2.583
"April 15, 2019",2.570
"April 12, 2019",2.580
"April 11, 2019",2.513
"April 10, 2019",2.502
"April 9, 2019",2.488
"April 8, 2019",2.507
"April 5, 2019",2.487
"April 4, 2019",2.458
"April 3, 2019",2.426
"April 2, 2019",2.410
"April 1, 2019",2.442
"March 29, 2019",2.376
"March 28, 2019",2.330
"March 27, 2019",2.306
"March 26, 2019",2.294
"March 25, 2019",2.254
"March 22, 2019",2.279
"March 21, 2019",2.344
"March 20, 2019",2.293
"March 19, 2019",2.376
"March 18, 2019",2.389
"March 15, 2019",2.331
"March 14, 2019",2.346
"March 13, 2019",2.352
"March 12, 2019",2.321
"March 11, 2019",2.311
"March 8, 2019",2.25
"March 7, 2019",2.264
"March 6, 2019",2.334
"March 5, 2019",2.358
"March 4, 2019",2.373
"March 1, 2019",2.394
"Feb. 28, 2019",2.371
"Feb. 27, 2019",2.460
"Feb. 26, 2019",2.458
"Feb. 25, 2019",2.450
"Feb. 22, 2019",2.442
"Feb. 21, 2019",2.466
"Feb. 20, 2019",2.461
"Feb. 19, 2019",2.439
"Feb. 15, 2019",2.426
"Feb. 14, 2019",2.488
"Feb. 13, 2019",2.511
"Feb. 12, 2019",2.509
"Feb. 11, 2019",2.450
"Feb. 8, 2019",2.398
"Feb. 7, 2019",2.454
"Feb. 6, 2019",2.487
"Feb. 5, 2019",2.486
"Feb. 4, 2019",2.472
"Feb. 1, 2019",2.426
"Jan. 31, 2019",2.402
"Jan. 30, 2019",2.401
"Jan. 29, 2019",2.348
"Jan. 28, 2019",2.354
"Jan. 25, 2019",2.373
"Jan. 24, 2019",2.356
"Jan. 23, 2019",2.350
"Jan. 22, 2019",2.380
"Jan. 18, 2019",2.394
"Jan. 17, 2019",2.344
"Jan. 16, 2019",2.318
"Jan. 15, 2019",2.309
"Jan. 14, 2019",2.321
"Jan. 11, 2019",2.314
"Jan. 10, 2019",2.302
"Jan. 9, 2019",2.308
"Jan. 8, 2019",2.260
"Jan. 7, 2019",2.256
"Jan. 4, 2019",2.225
"Jan. 3, 2019",2.127
"Jan. 2, 2019",2.208
"Dec. 31, 2018",2.183
"Dec. 28, 2018",2.151
"Dec. 27, 2018",2.179
"Dec. 26, 2018",2.167
"Dec. 24, 2018",2.066
"Dec. 21, 2018",2.138
"Dec. 20, 2018",2.161
"Dec. 19, 2018",2.199
"Dec. 18, 2018",2.503
"Dec. 17, 2018",2.465
"Dec. 14, 2018",2.491
"Dec. 13, 2018",2.532
"Dec. 12, 2018",2.547
"Dec. 11, 2018",2.566
"Dec. 10, 2018",2.610
"Dec. 7, 2018",2.725
"Dec. 6, 2018",2.910
"Dec. 4, 2018",2.916
